,FISV.US
2519,0.0478163850812896
2520,-0.007970032677138
2521,-0.0877472878111035
2522,0.1115537848605582
2523,0.0238986696407242
2524,0.0
2525,0.4185242471112672
2526,0.5789235639981914
2527,0.1174557282255237
2528,0.0451548812426597
2529,-0.0451752800867339
2530,0.1173179315946173
2531,0.0955678170867995
2532,-0.2494577006507558
2533,0.1984484935955248
2534,-0.2033714466488853
2535,0.103837471783291
2536,0.0135421839028579
2537,0.0496300306803759
2538,-0.0361076006499296
2539,0.2296573152609496
2540,-0.0766110860748028
2541,0.0270318976392152
2542,0.2337288745055653
2543,-0.107991360691136
2544,0.2065559048046607
2545,0.2061301308478257
2546,0.0626959247648969
2547,-0.4137062685493372
2548,-0.2750597465842924
2549,-0.1580706349923325
2550,0.3336892685531233
2551,0.0622498888394907
2552,-0.0533855325206889
2553,-0.0935120452420216
2554,-0.0490065044996815
2555,-0.3666607047039982
2556,-0.0581629457294955
2557,0.1964724268809992
2558,-0.1117568171658471
2559,-0.2195242148649167
2560,-0.3642086330935262
2561,-0.1531117715932646
2562,-0.2528216704288949
2563,-0.2534624785009515
2564,0.0949581731856242
2565,0.2750721500721434
2566,0.1485884101040175
2567,-0.0270233752195659
2568,-0.0180188296770088
2569,-0.0856627592425598
2570,0.3772906934962158
2571,0.0359195402298906
2572,0.2195242148649294
2573,-0.067246480767509
2574,-0.1346740887053382
2575,-0.5110437418796046
2576,-0.2431188677607025
2577,0.0607427976397025
2578,0.1213381868608082
2579,0.0865950813993839
2580,-0.0953454104186525
2581,-0.0867528411555552
2582,-0.1651025373653091
2583,-0.0347705146036092
2584,-0.0217362952658398
2585,0.0304215558452816
2586,0.0
2587,-0.0434782608695627
2588,0.1736111111111135
2589,-0.1303780964797963
2590,0.0260688216892606
2591,0.1301744337412181
2592,0.0477078544476667
2593,-0.239109642639763
2594,0.0173867686690394
2595,0.026073353033201
2596,-0.0304281677896079
2597,-0.004347070074778
2598,0.0173852573018169
2599,-0.0782949108307989
2600,0.2469028848652956
2601,-0.3346516580468557
2602,-0.1479869423286195
2603,-0.1351115760111586
2604,0.0522739153162591
2605,-0.0043563493792162
2606,-0.3892241756319491
2607,-0.0700218818380729
2608,-0.1095290251916757
2609,-0.0919135381274522
2610,0.1574430823117339
2611,0.0
2612,-0.0438020148926825
2613,0.0350293370697889
2614,0.1311876858492265
2615,0.0349711488022312
2616,-0.0612369871402267
2617,-0.0174993437746049
2618,-0.0875733426744973
2619,0.0
2620,0.1049776922404028
2621,0.0786713286713316
2622,0.0873362445414797
2623,-0.1486923817020919
2624,-0.0875426770550593
2625,-0.1015866873065053
2626,0.5101549716045829
2627,0.1345765644525623
2628,-0.2553847636486296
2629,0.4270223586987747
2630,-0.5111882716049256
2631,-0.1545595054095931
2632,0.1639502362812245
2633,0.0096432015429171
2634,0.0096422717192082
2635,-0.7088755098077197
2636,-0.3214807598636126
2637,-0.0584852324788013
2638,0.0292340674332499
2639,0.4269357655734501
2640,-0.3896356906292672
2641,0.1361867704280161
2642,0.242600679281902
2643,0.0872600349040172
2644,-0.0290951411114354
2645,0.0484683986041073
2646,0.2514020498936425
2647,-0.0580495356037173
2648,-0.2424595092619532
2649,-0.4774897680763933
2650,-0.5781758957654789
2651,0.1179389157753434
2652,-0.0284761207387491
2653,0.1705653021442559
2654,0.1297858533419829
2655,0.3314738459050825
2656,0.254022015241319
2657,-0.3601489155066309
2658,-0.3247807729782443
2659,-0.0243644928124755
2660,0.1474311460865949
2661,0.0431240627406393
2662,-0.0348680689576816
2663,-0.0584178498985823
2664,0.1377410468319573
2665,-0.13793103448276
2666,-0.081201786439297
2667,0.0243546030199716
2668,-0.0511708374960422
2669,0.3746560932189625
2670,-0.0890904673199963
2671,-0.0655649486056708
2672,-0.1372342152248014
2673,-0.016233766233763
2674,0.1782531194295891
2675,-0.0228070975687685
2676,0.2048434085943267
2677,-0.2098348690812918
2678,-0.1599122766939253
2679,0.2233770970094862
2680,-0.03648303538855
2681,0.5803409503083067
2682,-0.2636603327575291
2683,0.5425445338638291
2684,0.3962892911825612
2685,0.2605102407473877
2686,0.2240745720175674
2687,-0.4140041400413948
2688,-0.1712946267580217
2689,0.3369423603935486
2690,-0.0674339147635342
2691,0.2287508409957349
2692,-0.1257466205595729
2693,0.0538623816149757
2694,-0.0314295977011463
2695,-0.3514463368477972
2696,0.0585400999684763
2697,0.031511659313943
2698,-0.2482061464867471
2699,0.076659451659446
2700,0.3666226719460331
2701,-1.4732142857142851
2702,-0.4084072118736892
2703,-0.3197761566903241
2704,0.9894132779261898
2705,-0.2380243975007387
2706,-0.0396864768330112
2707,0.3667421239410396
2708,0.1470733392557505
2709,-0.1928497255600132
2710,0.2220248667850883
2711,-0.33663366336634
2712,-0.2979145978152901
2713,-0.2488800398208063
2714,-0.3045583903340225
2715,-0.3145315583335767
2716,0.1390417125137499
2717,0.3588159075052322
2718,-0.2898840463814394
2719,-0.0299970002999711
2720,0.0099980003999109
2721,0.2294264339152159
2722,0.1195576367440515
2723,-0.0548272940238317
2724,0.0448385811080128
2725,-2.059971348120332
2726,-2.154824384335895
2727,0.9100910091009068
2728,0.3339147769748397
2729,0.0348744519728941
2730,-1.26112273118481
2731,-0.5479354773257681
2732,0.0709651257096587
2733,0.403877221324723
2734,-0.5380164450309625
2735,-0.6450848295745947
2736,-0.7707196540718732
2737,-0.299463031805031
2738,-0.5607476635514084
2739,-0.333402792248378
2740,0.1923776841886365
2741,1.0851676609751004
2742,0.419952883335037
2743,0.91091319682323
2744,0.0836629145117087
2745,0.8745476477684002
2746,-1.0154346060113728
2747,0.3238866396761064
2748,0.1314060446780649
2749,-0.0804244793906051
2750,0.2875272655165638
2751,-0.50822122571002
2752,-0.1297146278187941
2753,-0.2601040416166518
2754,0.6954102920723255
2755,-0.0894899075270989
2756,-0.3091960901655576
2757,0.1498847232112118
2758,-0.0104581673306706
2759,-0.4150622593389071
2760,0.3438652446925135
2761,0.2138346014222521
2762,-0.1593863625043548
2763,0.0945461783439479
2764,-0.304467182430753
2765,0.2141647574459641
2766,0.1392619118671049
2767,0.1341081805990216
2768,-0.2339938265458522
2769,-0.0747346918439568
2770,0.0796535072434891
2771,0.0248855265777338
2772,-0.1495364370451515
2773,0.0348796651552111
2774,0.2138027048528276
2775,-0.4011670313639658
2776,0.10928961748633
2777,0.0
2778,0.0455166135639482
2779,-0.0956763406077632
2780,-0.0592633114514931
2781,-0.0866906967194534
2782,-0.23323881825665
2783,-0.2843514951385088
2784,0.3108997805413345
2785,0.2007665632414663
2786,-0.4399633363886379
2787,0.1281581838154527
2788,-0.0032040572519151
2789,-0.2721681659629235
2790,0.2426628817361847
2791,-0.2662626819079025
2792,-0.0873001286528332
2793,-0.4337794185509911
2794,-0.101626016260162
2795,0.3314917127071818
2796,0.0368188512518466
2797,-0.0092055601583403
2798,-0.1336590312024667
2799,-0.4676791998518201
2800,0.2163605395203235
2801,0.1975558210052406
2802,-0.1288066979482938
2803,-0.2490315439955691
2804,-0.3703017959637157
2805,0.1063485457992408
2806,-0.1157300249976854
2807,-0.0138895319227747
2808,-0.078769344824398
2809,-0.3114106437369219
2810,0.0046477040342028
2811,-0.2843160102540131
2812,0.1768017494067814
2813,-0.0884790909937588
2814,-0.1772718790819161
2815,-0.0420030802258848
2816,-0.0420207302269135
2817,-0.0186793686373496
2818,-0.0280269058295841
2819,-0.0701163932127357
2820,-0.1029432408403906
2821,0.1121757419957843
2822,-0.0701590271281465
2823,-0.1827468253596433
2824,-0.1172827922687183
2825,-0.2866124260355051
2826,-0.222386953298735
2827,-0.0185356811862799
2828,0.1249595038644799
2829,0.2469933750375091
2830,-0.6341758037539401
2831,-0.1255989207796484
2832,0.0093027582678311
2833,0.0790109685815149
2834,0.0510986203372572
2835,-0.0511247443762844
2836,0.3427512737378458
2837,-0.1298580836657087
2838,-0.1207280832095054
2839,-0.0929540806841499
2840,0.0557413600891882
2841,0.2317174900361479
2842,0.3509744158123168
2843,-0.2175220993196644
2844,-0.1854685398989222
2845,0.115783623564283
2846,0.0647968156993496
2847,0.1294259036701493
2848,-0.2130813414860144
2849,-0.2507662301476697
2850,0.0090612540775689
2851,-0.0090620752152289
2852,-0.2999454644610055
2853,0.2809752560500338
2854,-0.0952596960762113
2855,0.0770555706644982
2856,0.1538740043446793
2857,0.0904322662325866
2858,-0.0814553353244668
2859,-0.0543330616680141
2860,0.1446785423636826
2861,0.0542250338906482
2862,-0.0090383224873509
2863,0.1984484935955248
2864,0.0811176205498002
2865,0.031535793125194
2866,-0.031545741324918
2867,-0.014963933314941
2868,0.1409667836888985
2869,-0.1171593366979178
2870,-0.2620402999909569
2871,0.2505678335796874
2872,-0.0523040851294009
2873,-0.2078438460148237
2874,-0.4174228675136059
2875,-0.2283322233850203
2876,-0.3724216959511083
2877,-0.2584968884633757
2878,-0.0958313368471572
2879,0.6285115703266458
2880,0.1995818285496994
2881,0.0007603059471113
2882,-0.0578166603271209
2883,0.1424366157060162
2884,0.1895554923703941
2885,0.1891968593321243
2886,0.0661750803554617
2887,-0.1040976625343043
2888,-0.3323205469046796
2889,0.0853808936533568
2890,0.0663632916192713
2891,0.2458861358047956
2892,0.1133572643113589
2893,0.2638025249670258
2894,-0.2692362193566639
2895,0.2121040723981846
2896,-0.4450336142410745
2897,0.1323877068557925
2898,-0.10412722453616
2899,-0.3419452887537988
2900,-0.2461706783369766
2901,-0.8319926453688817
2902,-0.285806481353434
2903,0.3445424476295479
2904,-0.5311042349789894
2905,0.6059215056231321
2906,-0.3639546669123708
2907,-0.0922253988748448
2908,-0.101550960118181
2909,0.3541695414194426
2910,-0.1797069394525787
2911,-0.0645518258945106
2912,0.1105379513633055
2913,-0.2539594588354857
2914,0.2073541609068367
2915,-0.1754062038404837
2916,-0.0508012746501571
2917,-0.2685806899745369
2918,0.4104408780667841
2919,-0.1570438799076228
2920,-0.0277213084457596
2921,-0.0832331452880823
2922,-0.3061224489795902
2923,0.2682949394023556
2924,0.3778801843317941
2925,0.3117007672634275
2926,-0.1921844971172398
2927,0.3192848020434272
2928,0.0398946780499458
2929,0.3538064003180341
2930,-0.0357909806728717
2931,-0.0557058729906154
2932,0.4515566822466983
2933,-0.1110318026806253
2934,-0.015864202427231
2935,-0.0555555555555501
2936,0.0238038562247093
2937,0.0079339892097787
2938,-0.09529860228717
2939,-0.4226812345482105
2940,0.047827819848547
2941,0.0
2942,0.0318750498047589
2943,-0.103701340140392
2944,-0.1798058097254919
2945,-0.1120044801792076
2946,-0.5793602896801439
2947,0.2688387769841856
2948,-0.1205206492045683
2949,-0.2820078962210896
2950,0.0645369474023865
2951,-0.4782362000486254
2952,0.2506468305304029
2953,0.1110505380903253
2954,-0.1921832011652348
2955,-8.091930807786675e-05
2956,-0.1823193222812135
2957,0.1739904507566474
2958,0.2502421698417842
2959,0.1008023870005241
2960,-0.0201645426681654
2961,-0.2425614489003857
2962,0.0888601664108566
2963,-0.1132228063081282
2964,-0.1133511456562226
2965,0.0080958549222724
2966,0.0970559689420936
2967,0.2098466505246207
2968,-0.0484496124031026
2969,0.0726216412490949
2970,-0.016140747316609
2971,-0.1616684180745314
2972,0.3664478717835239
2973,-0.0040270618556778
2974,0.0965561635017738
2975,0.2494838265657192
2976,0.1974757448269975
2977,-0.0515419637488207
2978,-0.0343731202199811
2979,-0.1894102453723623
2980,0.0172161487475217
2981,-0.1206584504007589
2982,0.0861103935244935
2983,0.0129148908691726
2984,-0.038759689922482
2985,0.0129182276191711
2986,0.0602487412316627
2987,-0.0732127476313591
2988,-0.2157962883038411
2989,0.1465264609550092
2990,-0.0684833440572091
2991,-0.1127709178827399
2992,-0.0086355785837695
2993,-0.0086363243803358
2994,0.0474772325089495
2995,0.0044022404814486
2996,-0.1383870688910017
2997,0.129488950276248
2998,-0.0604647145201756
2999,-0.0518537723619413
3000,0.0852838055529265
3001,-0.0663758771098116
3002,0.0473888730926086
3003,0.4152902312411493
3004,0.3573779742311628
3005,0.0094037991348552
3006,0.0395743268839313
3007,-0.6826561979466362
3008,-0.0007571455612323
3009,0.217206535083581
3010,0.0
3011,0.0566304860783409
3012,0.0094375235938004
3013,-0.0494770913513209
3014,-0.0166210218150926
3015,-0.0094446543256565
3016,0.0566358316027961
3017,0.1131435036771681
3018,-0.0849296970840836
3019,0.103695324283559
3020,-0.0719786196142241
3021,0.2027883873992554
3022,-0.0321137637142676
3023,-0.1320194257154986
3024,0.1365476975233035
3025,-0.0133541280826591
3026,0.7929600618895593
3027,0.2604166666666765
3028,-0.0289435600578882
3029,-0.4165859329587356
3030,-0.4085603112840483
3031,0.4454774355994654
3032,0.067744120778083
3033,0.2317273341701215
3034,-0.3390815733384948
3035,-0.0581620783249343
3036,0.1170593982043204
3037,0.0475176618600558
3038,-0.0280733003552689
3039,-0.0784731641154844
3040,0.0257635602528334
3041,0.0323392718822621
3042,-0.1454474934548683
3043,-0.0970591089973738
3044,0.1744017052611109
3045,-0.0969838037047757
3046,0.0968898362561712
3047,-0.0591377521837272
3048,0.2234474753337149
3049,-0.1841263688341871
3050,-0.2272727272727272
3051,0.4254548746265944
3052,-0.0543429037224909
3053,-0.0906536125464548
3054,0.0181274358741919
3055,-0.0271985494106991
3056,-0.0544267053701036
3057,-0.0136085280108873
3058,0.0589355335932649
3059,-0.181578543393093
3060,-0.095558485247995
3061,-0.0045462811420216
3062,0.0619728446262549
3063,0.1785114971200601
3064,0.1403985507246387
3065,-0.226963231956423
3066,-0.0817735780483403
3067,0.1451642170205013
3068,0.0408107740443492
3069,0.0317316409791446
3070,0.0090653612546506
3071,-0.1907356948228955
3072,0.0544662309368212
3073,0.0272257010618033
3074,-0.0090760573606742
3075,-0.0662910175671182
3076,-0.13691241754139
3077,-0.1038292216961541
3078,0.1824061023132401
3079,-0.1910616381458747
3080,0.0
3081,-0.2874161702836663
3082,-0.0708628595247967
3083,0.0250041673612278
3084,-0.073816742638144
3085,-0.4873858016930611
3086,0.142283227318381
3087,0.2088031403992316
3088,0.2416263956007266
3089,0.1081980857261836
3090,0.0582265845949036
3091,0.0748067492311557
3092,0.1742449385993974
3093,0.1243059583989439
3094,-0.0746392436556671
3095,0.2275454056514051
3096,-0.1699129714048887
3097,0.0910897648227885
3098,-0.0331345261762808
3099,0.0331235508446557
3100,-0.864255922947938
3101,0.0902139359051499
3102,-0.1290433585684839
3103,0.0343997248022069
3104,0.1889268764576186
3105,0.1627388807952647
3106,-0.1201201201201206
3107,0.0514535631592507
3108,0.171218217618357
3109,0.0256761383087993
3110,-0.0513786607295789
3111,0.0740160781746701
3112,-0.0677299092196562
3113,-0.0406030495117443
3114,-0.1200686106346488
3115,0.14558533870001
3116,-0.0428375599725815
3117,-0.0385686736661681
3118,0.0599597413165509
3119,0.2418224698362795
3120,0.1211914312537303
3121,-0.0426912568305986
3122,-0.1025641025641064
3123,-0.0256476019492187
3124,-0.0085499316005515
3125,-0.6511708137479061
3126,-0.2464118969393019
3127,-1.1456055968517729
3128,1.1240812797233128
3129,0.5588993981083332
3130,-0.3364679492709866
3131,-0.354978354978352
3132,0.6707946336429319
3133,-0.150725636277505
3134,0.6290653885655593
3135,-0.1285457194275479
3136,-0.0428669410150867
3137,-0.1975775277038089
3138,-0.0515685431886568
3139,0.2032816694828831
3140,-0.1262452765372771
3141,-0.2410468319559238
3142,0.1375515818431882
3143,-0.0430033542616299
3144,-0.0688527411997575
3145,0.2489697802197855
3146,0.0600600600600542
3147,-0.3875968992248086
3148,0.0860585197934668
3149,-0.7368877329865701
3150,0.4297732260424276
3151,0.4777722164080681
3152,-0.0865288277620902
3153,-0.082041932543303
3154,0.5349533049233869
3155,-0.0090678273485719
3156,-0.09076057360682
3157,0.4022598870056435
3158,0.2029769959404549
3159,0.094632959307831
3160,-0.0450836301338958
3161,0.0675797440980382
3162,-0.1895820167915572
3163,-0.0677537377478683
3164,-0.4400689592595948
3165,0.0
3166,0.1901829378735808
3167,-0.2269220295906326
3168,0.1631173538740304
3169,-0.0453309156844942
3170,0.4258307852998541
3171,-0.0828514636790646
3172,-0.2354645897482386
3173,-0.2997547461168119
3174,-0.0636247954917355
3175,-0.7088564352207689
3176,-0.5927835051546372
3177,-0.0343760742523257
3178,0.0429516364573465
3179,-0.5875745269160914
3180,0.1509857210646625
3181,-0.1209346520969209
3182,0.1595515308322572
3183,0.1205960892411065
3184,0.0903653341365719
3185,0.2104087942287912
3186,0.1885822046974103
3187,-0.0544613260260733
3188,-0.0656539649845606
3189,-0.1288992008249475
3190,-0.3492433061699661
3191,-0.0129366106080211
3192,-0.1079214331966328
3193,-0.0388668163758867
3194,-0.0259179265658757
3195,0.1294219154443534
3196,-0.130022159922944
3197,-0.0514305471518712
3198,0.1208667875334546
3199,0.0258933195235639
3200,0.4858450901616332
3201,0.8384675962384779
3202,0.0046322030757786
3203,-0.2135363476000408
3204,-0.400820283370612
3205,0.134977891552242
3206,0.2414449551933928
3207,0.0510488212363027
3208,-0.0650134670753164
3209,0.1205936920222592
3210,-0.3117294002698494
3211,0.0093044894161348
3212,0.1161710037174721
3213,0.3611445504213358
3214,0.433339479992623
3215,0.4634515670169409
3216,0.2243384305466444
3217,-0.108624411617768
3218,-0.1942505510653939
3219,0.0275456799192003
3220,-0.3501336036119003
3221,0.0
3222,0.1472076547980463
3223,0.1148738684923953
3224,-0.0597701149425266
3225,0.1390941493523398
3226,-0.0282614839453021
3227,0.4042808036769738
3228,-0.2468310470567699
3229,0.1733402669440012
3230,-0.0867453157529444
3231,0.0043370776770572
3232,0.0043368895827996
3233,-0.2347417840375675
3234,-0.2615062761506251
3235,-0.1396648044692707
3236,-0.2845012474285489
3237,0.0262547586750108
3238,-0.0096276716788871
3239,-0.0516660098953647
3240,0.3534031413612575
3241,0.1568217459487775
3242,0.034837136387382
3243,-0.2453312845406295
3244,0.1969241493486682
3245,-0.0087142172454403
3246,-0.3454004896817034
3247,-0.0875196919306794
3248,0.2008909075028297
3249,-0.0436910171268762
3250,0.4579220514907935
3251,-1.3719826696925916
3252,0.6253203485392101
3253,-0.2878585380898542
3254,0.3432201219199917
3255,-0.2001847859562749
3256,-0.0616332819722673
3257,-2.6573869028788315
3258,1.994625878462181
3259,0.4936240230357772
3260,-0.2061005770816041
3261,0.0
3262,-0.24793388429753
3263,0.2473206924979483
3264,0.0207088185567492
3265,0.4307550266721362
3266,1.2960712839206168
3267,-0.3148806500761831
3268,0.4147278980376255
3269,-0.4521668444850817
3270,-0.0762660158633341
3271,0.2232142857142846
3272,0.424328147100426
3273,-0.9484956654768044
3274,0.487161270678985
3275,-0.1853224610822858
3276,0.0555658455269515
3277,0.1202478956618217
3278,0.3043157506455167
3279,-0.0184467810367054
3280,-0.0784603313795245
3281,0.1566748076125539
3282,-0.1060983485561351
3283,0.1105888858169795
3284,0.0460574797347063
3285,0.02762685330141
3286,-0.0552842532018817
3287,0.0644567219152791
3288,0.1379310344827638
3289,-0.0736173737001916
3290,0.0873442743529617
3291,0.1147947469923776
3292,0.0367208298907612
3293,0.0725627493484459
3294,-0.2290364104450152
3295,-0.0644033489741534
3296,-0.0368154624942402
3297,0.1378676470588156
3298,0.0918273645546451
3299,-0.0735158978129135
3300,-0.1284403669724775
3301,0.3018384706850803
3302,-0.206223362815631
3303,-0.2987681559110156
3304,0.0183823529411728
3305,0.1926428768003008
3306,-0.0458883994126389
3307,0.1100110011001141
3308,-0.2942258183155509
3309,0.1102130786186538
3310,-0.0643323223968322
3311,0.0367478180982931
3312,0.1330336253956697
3313,-0.1102181400688905
3314,0.0642526045252128
3315,0.0412881915772104
3316,0.0779280311712197
3317,-0.0917641660931484
3318,0.0045879977977699
3319,0.0137620991788619
3320,0.0
3321,-0.0229420941543596
3322,0.0275229357798175
3323,-0.0642614523088159
3324,-0.0183637866128089
3325,-0.1481732356801127
3326,0.3501518731015795
3327,0.2944393034407407
3328,0.0168222726890369
3329,-0.2360677851783164
3330,0.4782681657996369
3331,-0.0067129862719512
3332,-0.2034810392667873
3333,-0.0420592193808978
3334,-0.1600808829724473
3335,0.0210588383944789
3336,-0.1537972222011292
3337,-0.0022779043280219
3338,0.1179742142074665
3339,0.0
3340,-0.1434599156118157
3341,-0.3344481605351136
3342,0.0296258676146915
3343,0.1014713343480505
3344,-0.033835222466593
3345,0.1098436839881668
3346,0.1097231600270169
3347,0.0927565562020401
3348,-0.1520141879908849
3349,0.1938637896156473
3350,-0.3006986822322485
3351,-0.0176912870411287
3352,0.2901771933074094
3353,0.0493674791730924
3354,0.2769230769230749
3355,-0.0615763546797969
3356,-0.3353927625772371
3357,-0.0529848110208427
3358,0.1410934744268172
3359,0.2463054187192128
3360,-0.017596339961297
3361,-0.3443100556193172
3362,0.0970188745810543
3363,0.0176366843033599
3364,-0.1236093943139683
3365,0.0794000882223107
3366,0.0
3367,0.3253605346465041
3368,0.1097984101190214
3369,-0.0571277904728403
3370,-0.0175808720112482
3371,0.0
3372,0.0790513833992
3373,-0.0087842586085654
3374,0.0789958746598818
3375,0.8451380552220845
3376,0.3731521791130465
3377,-0.2445808555534197
3378,-0.1488881417799348
3379,0.1103435041258826
3380,-0.404624277456649
3381,-0.3674337652291582
3382,0.2748179933465084
3383,0.0048211358596041
3384,-0.0289351851851725
3385,-0.1255432158377688
3386,0.2120073238893696
3387,0.057786766830398
3388,0.105830286703867
3389,-0.0673919322229644
3390,0.028873917228105
3391,0.0
3392,0.0240558094779807
3393,-0.2363040123456697
3394,-0.0772200772200892
3395,-0.1159644375724684
3396,0.053122132612153
3397,-0.0773283069933771
3398,0.303555941023415
3399,-0.2318168646769003
3400,0.9577750149652272
3401,-0.1060200977228679
3402,0.6320996702088657
3403,-1.0693949354196577
3404,-0.0880363265684356
3405,0.0370541917554481
3406,0.1202812731310098
3407,0.0832023666450988
3408,-0.2037980546549317
3409,-0.1856148491879377
3410,-0.0928936367858748
3411,-0.0836742283376751
3412,-0.2937199869457762
3413,0.0233056772629733
3414,0.0838301043219107
3415,0.1766620176661996
3416,0.4028337269065169
3417,0.1627203890496592
3418,-0.2418906394809969
3419,0.2680469544320104
3420,-0.1666512359966601
3421,0.3321952569899413
3422,0.0921913893242318
3423,0.0552842532018817
3424,-0.1661282879557054
3425,0.3048249433896484
3426,0.1044022968505346
3427,-0.2704353136177286
3428,-0.0829440782293612
3429,0.3783595720622791
3430,-0.0826985854189326
3431,0.515285355503593
3432,-0.1604718740512662
3433,0.142919012559555
3434,0.0432900432900408
3435,-0.1734605377276694
3436,-0.1563585823488469
3437,-0.0086873425419208
3438,0.2425688903448203
3439,0.2421544047722006
3440,-0.1818811709683076
3441,-0.2300447068015109
3442,-0.3528181897377706
3443,0.2693310165073745
3444,-0.4275368641479756
3445,0.1655052264808342
3446,0.026125576939825
3447,0.0870094840337671
3448,-0.1132404181184753
3449,0.017418568193691
3450,0.3360932475884322
3451,-0.0563017775275536
3452,0.2006742655321881
3453,-0.2010777768840987
3454,0.1044512293106182
3455,-0.088459991958182
3456,0.1285037346397966
3457,0.1683771648492573
3458,0.0480846289469484
3459,0.1959608078384359
3460,0.1158424542622002
3461,-0.1119731264496525
3462,0.111847886873852
3463,-0.4332825162480994
3464,0.2081832012170751
3465,-0.3374307061942651
3466,-0.2214259833326669
3467,0.0523096732657427
3468,0.1927710843373453
3469,0.0962927298988962
3470,0.0561392252786856
3471,-0.2250622940278121
3472,0.0401735497348522
3473,0.1364037551151422
3474,0.0
3475,-0.5870165745856291
3476,0.1551456645405901
3477,0.2235982112143147
3478,0.4963203833647084
3479,0.0299414004020673
3480,-0.0556363947616175
3481,0.243350552875376
3482,0.1577152600170522
3483,0.2720625743921164
3484,-0.1276921767259774
3485,0.1105442176870709
3486,0.0934500042477269
3487,0.1103190767141969
3488,-0.084932903006632
3489,-0.0084940117217284
3490,-0.059493455719877
3491,-0.1830644131295529
3492,0.2420793340694901
3493,-0.1786929884275084
3494,0.0255210548702689
3495,-0.1448287612881255
3496,0.2040469307940903
3497,0.072214434391057
3498,0.0297265160523157
3499,0.3385813441679411
3500,0.5006739842095089
3501,-0.4011793706800776
3502,-0.0048337200309314
3503,0.5862566074002878
3504,-0.2070592767371343
3505,-0.1591588694897193
3506,0.1156180749590563
3507,0.1539201539201506
3508,0.0480769230769203
3509,0.2398081534772182
3510,0.0239750659314367
3511,0.1292979599655118
3512,-0.0143685042387092
3513,0.1578041315990878
3514,0.2670736360167886
3515,0.0286068465719473
3516,-0.200649722912295
3517,0.0763796066450241
3518,-0.1913143294432644
3519,0.0621385211031955
3520,-0.1100583787922376
3521,0.1433486238532164
3522,0.0573065902578818
3523,-0.0477783086478711
3524,-0.325951490748733
3525,0.4847908745247197
3526,0.1708104004554874
3527,-0.2473363774733551
3528,-0.2097235462345079
3529,-0.1623221617492616
3530,-0.2488752751986265
3531,0.3339057431787773
3532,-0.0286286859433027
3533,-0.0190894339982917
3534,-0.3688269387363997
3535,0.0765806729526619
3536,-0.2398886916470757
3537,0.0047975436576429
3538,0.2727142241997958
3539,0.0047842311740595
3540,-0.3552909544843523
3541,0.2394865408564039
3542,0.3056059593162001
3543,0.1335240820219366
3544,0.0857632933104663
3545,-0.076292199122638
3546,-0.0906791390254368
3547,0.0238572382861014
3548,-0.1337792642140473
3549,-0.40295500335796
3550,0.1397061936412567
3551,-0.2172271296319868
3552,-0.050089141692841
3553,0.5907671533462644
3554,-1.1783793015113957
3555,-1.0396445364738347
3556,-0.004314063848141
3557,0.275339872655303
3558,0.4198440579213391
3559,0.2478632478632532
3560,0.4678860059549104
3561,-0.0510681760149819
3562,0.3899957609156489
3563,-0.0508949020273155
3564,0.455965549269616
3565,-0.1268177206628387
3566,0.2824263373097785
3567,-0.0126475548060713
3568,-0.1012829169479999
3569,0.0168776371307983
3570,0.2105263157894736
3571,0.3858736683164112
3572,0.0963754452126621
3573,0.4297396528704945
3574,-0.1336898395721896
3575,-2.21272699526934
3576,-1.1994234531040937
3577,-0.5382465583272912
3578,-0.3740259740259734
3579,0.9569870343692188
3580,0.4711183941007719
3581,0.0767538248989437
3582,0.6254449303366164
3583,0.3142741281427436
3584,-0.1522997258604992
3585,0.2228750886435
3586,0.2123936389065632
3587,-0.2636326778836493
3588,0.0
3589,-0.131939510808886
3590,-0.0253794223643527
3591,-0.1321473951715328
3592,0.1674446925106619
3593,-0.0553380954556807
3594,0.4896428315218438
3595,0.1512308313155794
3596,-0.1060445387062606
3597,0.2568751888788108
3598,0.261127560662677
3599,-0.1508351781042487
3600,0.0808983569928955
3601,-0.1678564537912469
3602,-0.3863995119164069
3603,-0.08820393525249
3604,0.3765932792584014
3605,-0.1353703345581131
3606,0.1400086901945599
3607,0.3032345013477067
3608,0.0865634317591645
3609,-0.0384874434715597
3610,0.2734731084776631
3611,-0.2019133695495485
3612,0.1679784987521706
3613,-0.3177660086663577
3614,0.0769748869431468
3615,0.3738496932515207
3616,-0.1103593877453048
3617,-0.2356675644478689
3618,0.192012288786485
3619,0.2394406666028158
3620,-0.1582809727085155
3621,-0.3127405696689788
3622,0.096135358584882
3623,0.0384393619065983
3624,-0.1058201058201052
3625,-0.2076304178562115
3626,-0.2602133749674709
3627,0.052015604681394
3628,0.0519885625162483
3629,0.3023496890117558
3630,0.4386342134686427
3631,-0.0946969696969692
3632,0.0602254151251891
3633,-0.3280103582218469
3634,0.3312255344775714
3635,0.2445932028836222
3636,0.3506371333276411
3637,-0.0984462611822189
3638,-0.0342539070862702
3639,0.1496365968362523
3640,-0.1455728720671362
3641,-0.0685518423307611
3642,0.0898934120970882
3643,0.1495982219182741
3644,0.0085477391229941
3645,0.1791808873720204
3646,0.1448411007923674
3647,-0.0767394270122812
3648,-0.3164827645197199
3649,0.0854627809588996
3650,0.0477326968973719
3651,0.028631418209583
3652,0.3044719314938089
3653,-0.0952380952380898
