,HON.US
5721,-0.0389424949158301
5722,0.0648620600190163
5723,-0.0908894178749099
5724,-0.0151505313507889
5725,0.0670502227797729
5726,0.0691652617472982
5727,0.0237699072973522
5728,0.0755743651753374
5729,0.1078469436176178
5730,-0.0397897787740049
5731,-0.2933691135734155
5732,0.0350898295309344
5733,0.0168281709638276
5734,-0.0302912285256796
5735,0.0519008693395634
5736,-0.0043252595155792
5737,-0.0129774624735048
5738,-0.0822582041735205
5739,-0.1827755777013864
5740,-0.1918465227817735
5741,-0.0960153624579927
5742,-0.0261928668092732
5743,-0.1574045734773229
5744,0.0
5745,-0.0831437073341491
5746,-0.2764491640703953
5747,0.1708428246013732
5748,-0.1008550756413022
5749,-0.1273270108886637
5750,-0.0615060188032626
5751,0.1666666666666647
5752,0.0613658280003446
5753,0.1575492341356733
5754,-0.1446290046894913
5755,-0.0030679821005055
5756,0.0052591212884849
5757,-0.0635881243696049
5758,0.1007622886182378
5759,-0.0197182481431928
5760,0.0459880868955806
5761,0.1224846894138237
5762,-0.1138652886047082
5763,-0.0657346947719031
5764,0.4309450833083687
5765,0.1541647491946654
5766,-0.6950880444856349
5767,-0.1670998886000806
5768,0.0278422273781913
5769,0.3053293856402649
5770,0.2583979328165385
5771,0.2209944751381168
5772,-0.0598885152255012
5773,0.2435661764705887
5774,-0.1288422602613662
5775,-0.0967251623600845
5776,0.0414364640883862
5777,0.0736105999264009
5778,0.0896325067224348
5779,-0.0712971481140759
5780,0.0229937916762395
5781,-0.101275146158449
5782,-0.0046036276585907
5783,-0.1891056685577217
5784,0.0184459303666091
5785,-0.2772247925438351
5786,0.1267751991686952
5787,-0.0855135434963493
5788,-0.2734646581691788
5789,0.0749250749250713
5790,0.4475385380407798
5791,-0.1743462017434708
5792,0.1085653540813829
5793,-0.0633699219191971
5794,-0.052080974593546
5795,-0.1360482517799698
5796,-0.1180476730987473
5797,-0.0749710339187096
5798,0.1746269333696153
5799,0.0317402738732171
5800,0.0317302026200179
5801,-0.0725788160580744
5802,-0.0953505266981381
5803,-0.0136233595204582
5804,0.0431220353600684
5805,0.0521731240359226
5806,0.163058248029719
5807,0.022641851197759
5808,-0.1496598639455839
5809,0.0770381112067736
5810,-0.1156908558854866
5811,0.0158766160126997
5812,0.0725261774171728
5813,0.0498368974265971
5814,0.1090798027837165
5815,0.1350762527233125
5816,0.239078461204091
5817,-0.0304374293416912
5818,0.0744292993348298
5819,0.1101104576723635
5820,0.0975588605125067
5821,0.0260089297325424
5822,-0.0346906031828559
5823,-0.2129323831044712
5824,-0.0217325161907295
5825,-0.0173890362126644
5826,0.1519229099748217
5827,-0.0228370571629706
5828,0.0618735627196543
5829,0.1386541877897626
5830,0.1146913072645105
5831,0.0
5832,0.1080824020233025
5833,-0.0237837837837867
5834,0.0475449515906006
5835,0.0345661942620048
5836,0.0561385326251221
5837,0.0
5838,0.1466085981630819
5839,0.1695037702623311
5840,-0.2444213099171647
5841,-0.0543453647932632
5842,0.0407424173834329
5843,-0.013582650427854
5844,0.1040253279059203
5845,0.015827435729304
5846,0.3177966101694971
5847,-0.1354157262796837
5848,-0.1627633601591397
5849,-0.0565470131867634
5850,-0.182595135056506
5851,0.1867776445841755
5852,0.1535647343104281
5853,-0.0358747474309309
5854,0.1643736749515039
5855,-0.1106369527422179
5856,0.1420454545454535
5857,0.0946073793755948
5858,0.108005940326722
5859,0.0067499156260485
5860,0.0809334322519758
5861,0.2131191672648933
5862,-0.229347483923187
5863,-0.1035383091744027
5864,-0.1743708971553579
5865,0.1365747063643735
5866,-0.2418655592570625
5867,-0.010131998952113
5868,0.455317795647638
5869,-0.1501501501501558
5870,0.0181967063961386
5871,-0.0045493835585236
5872,-0.0090995950680241
5873,0.1297735868946928
5874,0.0269834419787777
5875,-0.0340816141052388
5876,0.0068158582301426
5877,0.2560732414793318
5878,0.0317158261972822
5879,0.2575921908893678
5880,0.0293659219770031
5881,-0.1289242739527714
5882,-0.0814922129663196
5883,-0.1223879243914518
5884,-0.0498866213151989
5885,-0.2136072353769935
5886,-0.045469012867728
5887,0.034090134315124
5888,-0.1388256713700532
5889,-0.0644101500021618
5890,0.0216094735932159
5891,0.1510378457687801
5892,-0.0431723006518992
5893,-0.2488584968946738
5894,-0.0129856076182236
5895,0.1637828213859703
5896,-0.1445449430908396
5897,0.2245347381147762
5898,-0.0496813910789541
5899,-0.0324546380529948
5900,-0.0821331257298535
5901,-0.2145504193485488
5902,0.1665945478147948
5903,-0.0432900432900408
5904,-0.0736472728848015
5905,0.0259864004504196
5906,-0.0129948886771085
5907,0.0216534580572443
5908,-0.0487440288564576
5909,0.1308957161401907
5910,-0.0671155469917084
5911,-0.1040289547257236
5912,0.110408728784203
5913,0.0562551386905515
5914,-0.4782336640743689
5915,-0.3453379378391757
5916,0.0269022104649608
5917,-0.301313185824783
5918,0.3250329134487232
5919,0.0111604141454898
5920,0.0798071729719597
5921,-0.1112804878048767
5922,0.0358999480548887
5923,-0.1346827035275176
5924,-0.0157102138833389
5925,0.1904036557501955
5926,0.0850492390331234
5927,-0.1591607074805614
5928,0.0917358044665687
5929,-0.1120179372197279
5930,-0.0448631673396116
5931,0.14782959279666
5932,-0.1795090427680192
5933,-0.0943311472464324
5934,0.1614494573504284
5935,-0.0538454635196877
5936,0.0179452669358421
5937,0.2148804727370354
5938,-0.4045307443365721
5939,0.2445754222312167
5940,-0.0724874201006361
5941,0.0453124291993268
5942,-0.0362630887085735
5943,0.0543650613872043
5944,-0.0589301903898438
5945,0.1131990038487661
5946,-0.0906412871062717
5947,0.1199556390466859
5948,0.0565508505247919
5949,0.0497399954781884
5950,0.1580135440180561
5951,0.1262512399675359
5952,0.0450694068866028
5953,0.0225296264587984
5954,-0.0924568722516687
5955,0.0293070021191206
5956,-0.0045089728559793
5957,-0.0090187590187636
5958,-0.0541418516513285
5959,-0.1355380862022151
5960,0.0767459708365254
5961,-0.0496838301716283
5962,-0.0949410009494136
5963,0.0587384782215775
5964,0.0569476082004577
5965,-0.2978186461983951
5966,-0.5813385675986253
5967,-0.1006373700100675
5968,-0.3221153846153786
5969,0.2685078634445734
5970,0.1005891651099334
5971,-0.1631243103200131
5972,-0.5063169061626055
5973,-0.1618005747542843
5974,0.1339939456731306
5975,-0.1245019679810702
5976,-0.3076103279562035
5977,0.2271628806186558
5978,0.0193292741857504
5979,-0.0677466478465365
5980,-0.1452300242130789
5981,0.0193667086278648
5982,-0.1260422726391268
5983,0.0242330247661568
5984,-0.1626253064394805
5985,0.273528272656854
5986,0.0
5987,0.0096814793300465
5988,0.0870574579222182
5989,-0.1028668545104833
5990,0.0581083497228658
5991,-0.3003810804752241
5992,-0.2246686137946528
5993,0.080815336955048
5994,0.1098777889897991
5995,0.056073484503146
5996,-0.0673245122224754
5997,0.1924970901602681
5998,0.2856887777877041
5999,0.2246970820556237
6000,-0.0956265882038191
6001,-0.0780779440961971
6002,-0.1183722696207559
6003,0.0937165298107854
6004,-0.0848631024163768
6005,0.0312555813538228
6006,0.1827338770780392
6007,0.0133689839572197
6008,0.1423994304022753
6009,-0.0044501802322953
6010,0.0755958733546725
6011,-0.1068376068376109
6012,-0.0222627899728318
6013,-0.0668330065941925
6014,-0.3156787092248387
6015,-0.2837444892599145
6016,0.2526197604790381
6017,0.4099888184867665
6018,0.0279459711224975
6019,0.2601505156554874
6020,-0.1116175239512513
6021,0.1346895174399665
6022,0.0788936328197454
6023,-0.0023204548091404
6024,0.0092809577948491
6025,0.1320789693206027
6026,-0.0974161525258653
6027,0.1990740740740772
6028,0.166389351081537
6029,0.0
6030,-0.1133655692571105
6031,-0.1297287279634911
6032,-0.1601002366699145
6033,-0.1021972406745012
6034,0.0371488274901249
6035,0.0092863444305196
6036,-0.0789962825278884
6037,0.0418040782200768
6038,0.1345208275350313
6039,-0.2601181553654895
6040,-0.1678148736972246
6041,-0.0884016973125833
6042,-0.2348145850870591
6043,-0.2042175360710357
6044,-0.0488584880518848
6045,-0.0311014351090741
6046,0.0044428647592053
6047,-0.0266642965069781
6048,-0.1602421436837949
6049,-0.1471047118084893
6050,-0.1652080728701574
6051,0.3071444469174261
6052,-0.0089035302497485
6053,0.0578394732158726
6054,0.0422494496453264
6055,0.097745196045762
6056,0.0421903450726113
6057,0.0288587475303687
6058,0.006659267480571
6059,0.0798474027414305
6060,0.0731399188811773
6061,-0.0998358255313459
6062,-0.0310696848646219
6063,-0.0577341564151636
6064,0.1214539776177674
6065,0.0390235442050051
6066,-0.1954991745590358
6067,-0.0565094544664183
6068,0.0391066307464912
6069,-0.0043453700082522
6070,-0.3182214472537009
6071,-0.0043593879419413
6072,0.0130764536657663
6073,0.1132009752699492
6074,0.0435198885890827
6075,-0.0130576713819373
6076,0.0478552162185737
6077,0.0652145558888645
6078,-0.0043478260869525
6079,0.0847107886791603
6080,-0.0195524657831794
6081,0.1236791286045941
6082,-0.0151909722222207
6083,0.0650618087182848
6084,-0.0998610628690596
6085,-0.0608219654183623
6086,-0.0304202338012225
6087,-0.0565266544917053
6088,0.0391185291433056
6089,0.5504061997754343
6090,-0.0158982581938681
6091,0.0972766069778602
6092,0.0461751577651303
6093,-0.1916637292915061
6094,-0.2075146805598476
6095,-0.1282051282051372
6096,0.2997179125528943
6097,-0.0044078106404508
6098,0.105675663775267
6099,0.2130978272809091
6100,0.1885758140554793
6101,0.0591690042075696
6102,-0.1096924224474573
6103,0.1008152888577144
6104,-0.2328544440050844
6105,-0.0395569620253179
6106,-0.0483707840464419
6107,0.1974896866497046
6108,0.1314866760168228
6109,-0.0570100425382605
6110,-0.0131578947368426
6111,-0.0219346347883357
6112,-0.0307179217131793
6113,-0.0570801317233789
6114,-0.2516444090093658
6115,0.0970752955818261
6116,-0.3772736358185066
6117,-0.0975365762160776
6118,-0.1529909888608233
6119,0.0252416487203867
6120,0.0750675608047271
6121,-0.1754649822028346
6122,0.1651651651651714
6123,-0.1855287569573306
6124,-0.0376213287853412
6125,-0.0928854747200895
6126,-0.020087380103446
6127,0.1704516969970438
6128,-0.080276955496461
6129,0.1202706088699619
6130,0.0250501002003922
6131,-0.0952810791835904
6132,0.0501228008621093
6133,-0.3671896734129756
6134,-0.1537221312507923
6135,-0.0731104724449058
6136,0.2464540790664826
6137,0.1556771958017387
6138,0.3652556789752918
6139,0.3443479054069441
6140,-0.0114035487843842
6141,0.1048026975303099
6142,0.1955523216153433
6143,-0.0227438136826705
6144,0.3264417845484217
6145,0.2690420745630887
6146,-0.0565534090394969
6147,0.0926616493773645
6148,-0.1199257817803388
6149,0.0497557445268742
6150,-0.054308472121653
6151,-0.0271616115889553
6152,0.0452488687782779
6153,0.0497489937135424
6154,0.0542421913845211
6155,-0.1267255035075814
6156,0.0926951685469523
6157,-0.0610804452085742
6158,-0.2040168653942136
6159,-0.0136029745170949
6160,0.0136011243596142
6161,-0.0045339136742795
6162,-0.0068013330612867
6163,0.0294637595757337
6164,0.2115169807733408
6165,0.1210596278009853
6166,0.0759013282732566
6167,-0.0094885662776403
6168,-0.0522143636967834
6169,-0.1902316069814891
6170,0.1092636579572398
6171,-0.0665525765354565
6172,-0.1428163381890942
6173,0.2611461943877362
6174,-0.057009834196401
6175,0.0617225334726025
6176,-0.3143455896361195
6177,0.0761469636398232
6178,0.0047589587398233
6179,-0.0595223923239922
6180,-0.0023809523809502
6181,-0.0285795941697638
6182,-0.0238220020010535
6183,0.0904417364813528
6184,-0.1812112541726389
6185,0.0667174990468999
6186,0.1760144617287496
6187,-0.0285510349750189
6188,-0.3006872852233655
6189,-0.1344086021505386
6190,1.0362360816116456
6191,-0.2753694899210527
6192,0.0537541928270405
6193,-0.0387180038718018
6194,0.0730805605708949
6195,-0.0128982329420874
6196,0.004299226139291
6197,-0.0171998624010973
6198,0.0687521485046393
6199,0.1008778519456605
6200,0.0193133047210246
6201,0.0814786225824425
6202,-0.0128667009778697
6203,0.0167239139104437
6204,-0.1886062897405144
6205,0.012887151509945
6206,0.051522047142675
6207,-0.0954067248848279
6208,0.0223425281430011
6209,0.1115879828326141
6210,0.0
6211,0.0557628790803394
6212,0.038590172369438
6213,0.226737967914439
6214,0.1879278714931388
6215,-0.2231016738231116
6216,0.3964177237805916
6217,-0.0536288880943888
6218,-0.3903270671631767
6219,-0.0246819395516765
6220,0.0224330932992273
6221,-0.5073051948051948
6222,0.1350986219940607
6223,0.0427629357880753
6224,-0.0562986983740936
6225,0.0360181891855443
6226,0.1797672014740808
6227,-0.0044943820224678
6228,-0.1395202304334138
6229,0.1213701339566709
6230,0.0861883505148637
6231,0.0148640456249816
6232,-0.1416557988937346
6233,0.0674096710408078
6234,-0.1440144014401537
6235,-0.0675523530736218
6236,0.0585111171122492
6237,-0.0041409582177283
6238,0.1389787846098416
6239,0.611008975884068
6240,-0.3254855158945396
6241,-0.2883412219139334
6242,-0.0380973114183047
6243,0.1549245184488419
6244,-0.5601639344262345
6245,0.0546149645002699
6246,-0.1641137855579775
6247,-0.5804836446669822
6248,0.4573337714974301
6249,0.0383246646591804
6250,-0.1370614035087719
6251,-0.0329055610398169
6252,0.1642575558475596
6253,0.053081751369459
6254,0.198252321135991
6255,0.1036608652954322
6256,0.0109104795155802
6257,0.299140650494948
6258,-0.2344218502971197
6259,0.2826855123674813
6260,-0.329979001336273
6261,-0.5070715930270866
6262,-0.1454804973785986
6263,-0.0082354233007657
6264,0.1383017587808646
6265,0.073011734028676
6266,0.0521240552514956
6267,-0.0834680995357069
6268,0.192648130792463
6269,0.0
6270,-0.0364602323037622
6271,0.0260362424494808
6272,0.2078569943878641
6273,-0.0467897062646235
6274,0.0488973161557031
6275,-0.1165851628342487
6276,-0.224203555972682
6277,0.0833550403750959
6278,0.0832856176149211
6279,0.1688881960142326
6280,0.0649148317407561
6281,-0.015581987222771
6282,0.0363447559709206
6283,-0.0467508181393192
6284,-0.0571725571725494
6285,0.1505008044008469
6286,-0.1507276507276466
6287,-0.1744201181891588
6288,0.2104224034914537
6289,-0.3754893345050797
6290,-0.1199808030715055
6291,0.3904071388733887
6292,0.0610468202569323
6293,-0.164832243313661
6294,0.2281167108753352
6295,-0.0398036353986937
6296,-0.1248737977575926
6297,0.0212505976730553
6298,0.3301500898844909
6299,0.140915820642982
6300,-0.089970891770318
6301,0.1374134559484273
6302,0.2635601707869907
6303,-0.1108179419525108
6304,-0.1426835068435291
6305,-0.1058033116436484
6306,0.221694378463968
6307,0.4152649285113648
6308,-0.1632180276944149
6309,0.0578825510418781
6310,-0.0526482046962168
6311,0.55497382198953
6312,0.3547579298831421
6313,0.0834028356964119
6314,0.3267779692234634
6315,-0.4715854823304632
6316,0.184710719180124
6317,0.1368558848030404
6318,0.0594671741198824
6319,0.0831847890671507
6320,0.0771833996318918
6321,0.3608613345953533
6322,-0.1214203216157693
6323,-0.1156309297912841
6324,-0.4646729417371456
6325,0.1130615888128519
6326,0.0356909166617109
6327,0.041622071589959
6328,0.0178348492955241
6329,-0.0416319733555499
6330,0.0404261390659255
6331,0.309369999407332
6332,0.4660217083530087
6333,-0.135861539370322
6334,0.0885269121813064
6335,0.0530879490355709
6336,0.0884016973125917
6337,-0.1032417922775206
6338,0.0088485134497491
6339,-0.0422654268808131
6340,0.6114352392065355
6341,-0.4736447195648053
6342,0.1545160837196161
6343,-0.4326357865036385
6344,0.2345765892563922
6345,-0.1409443269908439
6346,0.1032524522457403
6347,-0.4194551795645142
6348,-0.3333727390944616
6349,0.3040731661323827
6350,0.1506307663340205
6351,-0.247740839487533
6352,-0.1346689977791412
6353,-0.1609162762080569
6354,-0.0710429099175929
6355,-0.0094732853353456
6356,0.231558054912343
6357,-0.0189062721557973
6358,0.0566866644621874
6359,-0.1040336690783557
6360,-0.0520439061317114
6361,0.0141917782297992
6362,-0.0378590696133567
6363,-0.2086593635889399
6364,0.1278510790631073
6365,-0.320652592155555
6366,0.0282094681233045
6367,0.0819966176395206
6368,-0.1282840722495895
6369,-0.1593256925528099
6370,0.1078139439367532
6371,0.0256633988605509
6372,-0.2211934156378635
6373,0.0411353352529741
6374,0.0051416525271321
6375,0.1386321626617282
6376,-0.0051347881899824
6377,0.0872152678021688
6378,0.0717727878601531
6379,-0.1540357362908253
6380,-0.1671509759045381
6381,0.0179976345965941
6382,-0.0514482687657531
6383,0.1385124096021554
6384,-0.2315258252227219
6385,-0.2064089994323782
6386,0.0979482420868119
6387,-0.1032098255753889
6388,-0.0722991117537775
6389,-0.2786962683042057
6390,0.5075665006109655
6391,0.1876348625574658
6392,0.0820229195472254
6393,-0.0703548228230938
6394,0.2036135555139364
6395,-0.0960479771358887
6396,0.2220560048618551
6397,-0.039752133754242
6398,0.2495801455495544
6399,0.0885574458168248
6400,-0.2476404074385576
6401,0.0280269058295974
6402,-0.0464528092733653
6403,0.0651036801793362
6404,0.030347596703783
6405,-0.2081968747075854
6406,-0.0327607993635145
6407,0.0794986906098091
6408,0.0934404784152441
6409,0.1539394504828159
6410,-0.0933837605640458
6411,-0.1215464447664863
6412,-0.098268600842306
6413,0.0701426233341153
6414,0.2415458937198159
6415,0.1179498177139174
6416,-0.2041474159235112
6417,-0.534701593302717
6418,0.1510003775009443
6419,-0.5803862009112568
6420,0.378255700853771
6421,-0.0973604500216393
6422,-0.021640337589262
6423,-0.0162328878307457
6424,-0.0162355233250357
6425,-0.1300531050178872
6426,-0.1356557599435672
6427,0.1980442520864527
6428,0.0023286039207195
6429,0.0
6430,0.1945735596151841
6431,-0.5543478260869621
6432,-0.1088139281828012
6433,1.6244279712045366
6434,-0.9427845912799204
6435,0.080976031094799
6436,0.7288317256162836
6437,-0.7777057679844447
6438,-0.0594433936773765
6439,0.1441124565678143
6440,0.4946073218897144
6441,0.0758955676988348
6442,0.0504703656016725
6443,-0.030250910562523
6444,-0.2408661038006107
6445,-0.1396435281572161
6446,0.1318525280186575
6447,-0.0456621004566227
6448,0.0405720661324741
6449,-0.0304383116883128
6450,-0.1120369081876279
6451,0.127111336545773
6452,-0.0990073874742926
6453,-0.0101556351080357
6454,0.0786442741894571
6455,0.0202911784101821
6456,0.1089462616230476
6457,0.02279750747251
6458,0.0607564173965898
6459,-0.0354538087520224
6460,-0.1115505526822831
6461,-0.4251852229039937
6462,0.1334368010967924
6463,0.5827098078867576
6464,-0.1848049281314092
6465,-0.24701523260602
6466,0.0334387941456376
6467,0.1361417929617337
6468,-0.1956040562104264
6469,0.1131163555966881
6470,-0.594807075618085
6471,-0.347744848705048
6472,-0.1039122980204648
6473,-0.2693890011560123
6474,-0.0646409378357459
6475,0.0370505471599798
6476,0.0624934902614334
6477,0.0676554774915407
6478,-0.1642036124794733
6479,0.3661576815207147
6480,0.0674728810920202
6481,0.1606384081251955
6482,0.0103626943005234
6483,-0.0155464579986532
6484,0.0
6485,-0.2702000519615538
6486,-0.2448171684550468
6487,-0.3187542457020355
6488,0.3851959814689548
6489,0.8309346657253034
6490,0.3517696720424319
6491,0.2052279109958929
6492,-0.6304347826086938
6493,-0.2451648052301763
6494,0.2770835597087857
6495,0.3249214773096471
6496,-0.135567485494279
6497,-0.2173794902450984
6498,0.043457004725956
6499,-0.2013934247768368
6500,-0.1854073508561475
6501,-0.2459957360739018
6502,0.0054662730949988
6503,-0.4116581590647127
6504,-0.1429121090529274
6505,-0.0109944478038646
6506,-0.2093317908885558
6507,0.1155496863651413
6508,-0.0492704396629875
6509,0.666867173401876
6510,0.3107283035324865
6511,-0.0427570440048449
6512,-0.1428727471327228
6513,-0.2683314166803464
6514,-0.1015073846622284
6515,0.1368474404460264
6516,-0.2718979493304322
6517,-0.1399562318692947
6518,0.3246588545629718
6519,0.1317189320634231
6520,0.0556962025316524
6521,0.2071648729220335
6522,0.0959111559818262
6523,0.0832219504198885
6524,0.2314756573153896
6525,0.3335172275440052
6526,0.0050150451354159
6527,0.1152131443169812
6528,-0.0350771697734982
6529,0.0751089079164817
6530,-0.0300525920360642
6531,-0.2913547998191654
6532,-0.0885396686373946
6533,0.2588134998244794
6534,0.0050145421722951
6535,0.0
6536,0.0250664260289824
6537,-0.1204637855744662
6538,-0.095458199356912
6539,0.2021526069545995
6540,0.006574484737799
6541,0.1172638436482055
6542,-0.0391032325338835
6543,-0.2273142946724857
6544,-0.1806093602764102
6545,-0.309825132594656
6546,-0.14198569625579
6547,0.3197567751743008
6548,0.1047284913860756
6549,-0.1941238195173161
6550,-0.097156211432924
6551,-0.4457456348578356
6552,0.0685292567211362
6553,-0.3332099222510157
6554,-0.7567279509725486
6555,-0.4980719794344509
6556,0.5009058936374282
6557,-0.2617940909333809
6558,0.0960768614891949
6559,0.0266808964781277
6560,-0.1282325283180215
6561,0.1866567116420427
6562,-0.1923590702644858
6563,-0.1230472929595646
6564,0.3687409404165617
6565,0.0177981184846156
6566,-0.2104598011588084
6567,-0.0341540500586263
6568,0.1171079429735326
6569,-0.2705876346556395
6570,-0.2456625211116322
6571,0.0485970790597883
6572,0.0639026634630131
6573,-0.415811088295689
6574,-0.1027749229188165
6575,0.1231779921987318
6576,0.0942961349865294
6577,-0.0533039195567464
6578,0.0820176337912779
6579,0.2275923794911102
6580,0.0792109566639417
6581,-0.0715966042753476
6582,-0.3541185527328703
6583,0.0820470745089977
6584,-0.0153861934557396
6585,-0.0153885611695312
6586,-0.0508080533330542
6587,0.2094643040049123
6588,-0.0512400081983984
6589,-0.3827286938709546
6590,0.3892930974306777
6591,-0.2530078324765307
6592,-0.1104763957749429
6593,0.1909474759970899
6594,-0.0888290713324317
6595,-0.110485327009627
6596,0.0996069563344652
6597,-0.0538706028120424
6598,0.0955289748799209
6599,-0.080632216906586
6600,0.56354774784425
6601,-0.2200751476113776
6602,-0.1693684974594713
6603,-0.0834095678846263
6604,-0.3726909365885417
6605,-0.0973183391003343
6606,0.1592399665326104
6607,0.0728194616753821
6608,0.1427378740136353
6609,-0.0404138376980216
6610,0.2579812963560086
6611,-0.0591556870126451
6612,-0.0038183765015926
6613,-0.2982361508172083
6614,-0.3364217957202811
6615,-0.2044763746891431
6616,-0.5389487720857867
6617,-0.6571404602779469
6618,0.0419275491949847
6619,0.3342990862491611
6620,0.4836092933715367
6621,-0.4244111587504912
6622,-0.1561541464502822
6623,0.1670285618840885
6624,0.0333945566872454
6625,0.1111914160226925
6626,-0.0611927013796248
6627,0.8056505904425604
6628,-0.3822079432781242
6629,0.1714222517142237
6630,-0.0885543502324532
6631,0.1878245497735075
6632,-0.0497429945282724
6633,0.0938707896189881
6634,-0.1326993254450849
6635,-0.3885435168738993
6636,0.5794382208487453
6637,-0.40447695035462
6638,-0.484382829463825
6639,0.5588693642860939
6640,-0.43717616580311
6641,0.2476580165823236
6642,-0.3240790752943841
6643,0.0863464651915947
6644,-0.1946577268303307
6645,0.263659008924715
6646,-0.0506650120052827
6647,-0.0728941684665331
6648,0.555749456332067
6649,0.0536667829446933
6650,-0.1801075268817247
6651,0.1145460608882415
6652,0.3785025529529138
6653,0.1278050865569472
6654,-0.2624953125837087
6655,-0.021432781439207
6656,-0.195957372560604
6657,0.4888342771663748
6658,-0.1390969398673333
6659,-0.1258804938800574
6660,0.17560238998916
6661,0.206296691568845
6662,-0.1496365968362554
6663,0.1653950808301778
6664,-0.6967280281117632
6665,-0.4305028589750432
6666,0.2771116440181242
6667,-0.0688990234683284
6668,-0.0164275428022824
6669,0.2288207747977748
6670,0.2441872810277141
6671,-0.0531123858083674
6672,0.0955109837631363
6673,0.0
6674,-0.1913875598086196
6675,-0.2825611771605273
6676,-0.0159965873946897
6677,0.0346472641987141
6678,-0.112062755142869
6679,-0.0907998397649971
6680,-0.0240410300245685
6681,0.3778806748629408
6682,0.5083399523431337
6683,0.0868717800038271
6684,0.1720714059364187
6685,-0.0290567134215636
6686,0.1187272439449075
6687,0.0714490984494794
6688,-0.3096900454882028
6689,0.1095945003487092
6690,-0.0847584384504242
6691,-0.1347978032950483
6692,0.1146960554530443
6693,0.0348953140578231
6694,-0.0299192181111011
6695,0.1344554554056123
6696,0.332539209847125
6697,0.1536250557510294
6698,-0.034701566527857
6699,0.1682668514302699
6700,0.0791217485906421
6701,0.0321328818251465
6702,-0.0469855086799539
6703,0.0098907076801395
6704,-0.2056542530786295
6705,0.1014851485148576
6706,-0.0842293018877211
6707,0.0396711209592721
6708,0.0445049504950495
6709,0.1581652827204395
6710,-0.0890471950133604
6711,0.0049468216670884
6712,0.0617970584600173
6713,-0.0074161969741989
6714,0.1696309242315123
6715,0.0154186154083369
6716,0.0667693888032847
6717,-0.0280510096822188
6718,-0.1107853726276748
6719,0.0616808018504263
6720,0.0359675264618195
6721,-0.2524081800855144
6722,-0.0876469375128828
6723,0.0
6724,-0.0464228606798387
6725,0.221307256819355
6726,0.1105313214919029
6727,-0.0654876826054277
6728,0.0011831884356145
6729,-0.0978372811534488
6730,0.1773368629365951
6731,-0.1260936695831066
6732,-0.2114601062458223
6733,0.0309358081979903
6734,0.2725215960510084
6735,-0.1854522975479008
6736,0.0823553633930392
6737,-0.0514986095375395
6738,-0.046370240610028
6739,-0.1905077445539627
6740,0.3165079539824895
6741,0.2306551705200812
6742,0.1480587848212383
6743,0.2734332276058186
6744,-0.1314204358777839
6745,-0.4068616670332137
6746,-0.0908015298681958
6747,0.167564003955613
6748,-0.214722237515837
6749,-0.0771392363215529
6750,-0.1002160408541729
6751,0.0670782119825851
6752,-0.049630528289403
6753,0.0055141990625811
6754,-0.1989060169070032
6755,0.0331400165700095
6756,-0.2988745807030637
6757,0.1691771321627794
6758,-0.1697412885712683
6759,0.2100724197025792
6760,0.3086249655552506
6761,-0.0772158182118947
6762,-0.1740379568496354
6763,0.272742299851234
6764,0.3724559365688515
6765,0.1462430660615332
6766,-0.4050632911392463
6767,0.3330641905530866
6768,-0.0504897505806292
6769,-0.359766911578418
6770,-0.4785907031210212
6771,0.2184515342410113
6772,-0.2801976667176175
6773,-0.2297794117647
6774,-0.076651847309523
6775,0.2345144022431853
6776,0.2212783274410572
6777,-0.5010096878914232
6778,-0.0844248874334793
6779,-0.2359216329880028
6780,-0.1181001283696995
6781,-0.0088839727482882
6782,0.2138355111452787
6783,-0.313560193276454
6784,-0.1596045924934368
6785,-0.0051488003295185
6786,-0.2632801610655055
6787,0.1932143133163304
6788,-0.1108990560685012
6789,-0.7471082008826766
6790,-0.9169771774569266
6791,0.1250181712458226
6792,-0.0669149307575821
6793,0.6302399537438422
6794,0.1673978296005659
6795,0.0519240754629916
6796,-0.1950951630851081
6797,-0.2738812891258964
6798,0.1389210465385394
6799,0.2713155919875304
6800,-0.0846990525954413
6801,-0.0858125885448344
6802,0.2106174264281645
6803,0.2589928057553891
6804,0.0977460901563865
6805,0.1951107540456808
6806,-0.2070155261644538
6807,0.3095620270580096
6808,0.143110653157021
6809,0.0687031241329922
6810,0.0399702653247883
6811,-0.1431598236270972
6812,0.3139627811394059
6813,-0.045688178183902
6814,0.1099102399706947
6815,-0.2065072736450906
6816,0.0825347333669617
6817,-0.1331496786042204
6818,0.1512859304084647
6819,-0.1837137739402037
6820,0.2108254273798102
6821,-0.0038500038500013
6822,0.0175969205389037
6823,-0.0183334861123806
6824,-0.0596193533593191
6825,-0.0964010282776386
6826,0.2647215296161261
6827,-0.1344183381088884
6828,-0.1584167508494806
6829,0.0321322010557691
6830,-0.0482215435486416
6831,-0.0413498426408781
6832,0.3496951727598555
6833,-0.2472920873875569
6834,-0.0045898930554876
6835,0.1146158078122134
6836,0.0178768696226088
6837,0.0691676973111678
6838,-0.0229084578026259
6839,0.0058428279287287
6840,0.0058424865622755
6841,-0.5226992423797417
6842,0.7056216468392696
6843,-0.0233317778814699
6844,0.3994132256612104
6845,-0.3483355681221924
6846,-0.1986097318768639
6847,0.0321177260649985
6848,0.0029197080291944
6849,0.3201396973224746
6850,-0.0582411182294832
6851,0.1105358077840466
6852,0.2280551348973263
