,MU.US
1213,-0.3746103149914365
1214,-0.1338169642857156
1215,0.3447892336781251
1216,0.3104557046235737
1217,0.0
1218,0.0110864745011143
1219,0.077545142350718
1220,0.0332225913621275
1221,-0.1275156622498141
1222,-0.0332760246242594
1223,0.1605758582502724
1224,-0.0332336324360265
1225,-1.0485717729299802
1226,0.5809132608310211
1227,0.0182101353779717
1228,0.3045685279187763
1229,-0.1435320854015792
1230,-0.173735921399485
1231,0.2390628735357433
1232,-0.3478469473431594
1233,0.1795977011494151
1234,-0.1318786716221069
1235,0.0359539789070004
1236,-0.0665591326925208
1237,-0.0053969776925009
1238,0.1437125748503048
1239,-0.0239578342117824
1240,0.0718218817333041
1241,0.011370504910249
1242,0.0604066985645927
1243,0.0119602918311267
1244,0.1790830945558807
1245,0.2382086707956034
1246,-0.1431297709923548
1247,0.0476871721506819
1248,0.680835948138065
1249,0.6645495177605243
1250,0.0001212268153583
1251,-0.0363812757700717
1252,0.3022609116189094
1253,-0.1331719128329291
1254,0.0363064262374454
1255,-0.0363196125908004
1256,0.0665416490230558
1257,0.0544135429262414
1258,0.5411906193626012
1259,0.0841143955779778
1260,0.1918925401774965
1261,0.0
1262,-0.1681883709754932
1263,-0.1986157086969509
1264,0.2461575408261266
1265,0.0600024000960004
1266,0.0599664188054655
1267,-0.0900306104075249
1268,0.09833667118375
1269,0.0215814399616338
1270,0.1018085998323077
1271,-0.1799856011518976
1272,0.0839227910322421
1273,0.0599089384136079
1274,-0.1198415069079703
1275,-0.5818928250695923
1276,0.4127319186757157
1277,0.4644476390578366
1278,-0.2438754018401652
1279,0.1660026560425029
1280,0.0553036168565392
1281,0.0
1282,0.16012368174039
1283,-0.627847538615415
1284,-0.3065262219249751
1285,-0.2547856113178547
1286,0.9332447691796784
1287,-0.4559608540925229
1288,-0.385152107172759
1289,0.2726567275180681
1290,0.2776729210613846
1291,0.398097976335302
1292,0.2536951246415065
1293,-0.3653271338425753
1294,0.3310162197947668
1295,0.3408840994062044
1296,0.2511818710307223
1297,0.1872126122180933
1298,-0.4508962938524101
1299,0.0439705397383665
1300,0.5475880052151261
1301,-0.0260824204486124
1302,0.110727545105183
1303,-0.2743125857226748
1304,-0.3276325273573159
1305,0.1635483448907497
1306,-0.0916710319539122
1307,0.1111910523905994
1308,-0.0785494534267042
1309,0.2416089852422464
1310,0.1955161626694547
1311,0.0130327121073962
1312,-0.1762517135583329
1313,0.255757806212671
1314,0.0827532366144142
1315,0.1169666645006032
1316,-0.0129979853122647
1317,-0.1888266701393358
1318,0.1170655567117445
1319,-0.1445896129948156
1320,0.0273473108477676
1321,0.1300559240473329
1322,0.1234006624667128
1323,0.0064943499155675
1324,0.2461777662607047
1325,-0.600518629725669
1326,-0.0588581518540256
1327,0.3986670293797544
1328,-0.0340159194502911
1329,-0.0272201429057641
1330,0.0408135500986343
1331,-0.1089547156962864
1332,-0.0340599455040755
1333,0.2446316933949342
1334,0.2372720493525824
1335,0.0067787418655228
1336,0.1286304244803992
1337,-0.1152229903755021
1338,-0.1356045396979113
1339,-0.0612563667232665
1340,0.3990800865800888
1341,0.0947424047271141
1342,0.0055409748331736
1343,0.1090786365170387
1344,-0.318255687973997
1345,-0.0406448990651688
1346,0.1285434003112088
1347,-0.0406091370558391
1348,-0.3531888881342188
1349,0.1424308193163374
1350,-0.5144622877129744
1351,-0.0426862425230978
1352,-0.5055335428337266
1353,0.3404139433551198
1354,0.0544365813826976
1355,-0.338238727992988
1356,0.1196126568466968
1357,-0.0682407533779134
1358,0.2823993739580283
1359,0.3965026433509418
1360,-0.1221498371335358
1361,-0.2994827116798436
1362,-0.1363140676117697
1363,0.0817216017433972
1364,0.2411766704031996
1365,-0.016443479277125
1366,0.0673592720852829
1367,-0.2655228758170035
1368,0.676223965377333
1369,0.1485482781904111
1370,0.0944414463033019
1371,-0.0539956803455807
1372,-0.4883342376559949
1373,-0.2175095160413221
1374,-0.5582926415826863
1375,1.2495494413072283
1376,-0.6987084480203267
1377,-0.4588271042236375
1378,0.2727272727272659
1379,-0.1213592233009639
1380,-0.0607164541590909
1381,0.0
1382,0.0
1383,0.2301914223406977
1384,0.0484378784209155
1385,0.2897850760685763
1386,0.2889477486154696
1387,0.0459697081284592
1388,-0.2149059334298165
1389,0.0723065798987735
1390,0.2761693935089344
1391,0.132261161785876
1392,0.3885468348377104
1393,-0.1256882930332652
1394,0.0358980495392927
1395,0.107578293091087
1396,0.1551497792099411
1397,-0.0179051029543426
1398,0.2262847615077683
1399,0.0654606046179393
1400,-0.7950150408250912
1401,0.7993179153788768
1402,0.5151835480549949
1403,0.5001582445405708
1404,-0.0650280169410786
1405,0.0276503726468191
1406,-0.1634249471458795
1407,-0.1641166816665796
1408,-0.2547635475823946
1409,0.1325135163786706
1410,0.2221281997038375
1411,-0.2545068928950255
1412,-0.0212134068731396
1413,0.1271186440678014
1414,-0.1538379926794443
1415,0.0159117428662358
1416,0.0847906730259653
1417,0.2537266095781891
1418,0.0950570342205359
1419,-0.0369802947857898
1420,-0.2276818807582221
1421,-0.042377370484168
1422,-0.1751127620058437
1423,0.0318285502095391
1424,0.1800370664548601
1425,0.4444978375780758
1426,-0.0120148984740969
1427,0.0600384245917353
1428,0.2991743076431274
1429,-0.5536294691224325
1430,-0.4554172400699406
1431,-0.0646176185866364
1432,0.4457294301891392
1433,-0.4234212436486917
1434,0.6729151646238912
1435,0.0600456346823551
1436,-0.325180331108026
1437,-0.1207478890229163
1438,0.2526771748285329
1439,-0.0601974476282171
1440,0.1082381238725236
1441,-0.1927943125677922
1442,0.1083293211362583
1443,-0.0240789790512834
1444,0.2881152460984332
1445,0.1318786716221069
1446,0.2272727272727245
1447,-0.0358980495393097
1448,0.0777186584564021
1449,-0.3780604896783629
1450,0.7083156254426972
1451,-0.48398576512456
1452,-0.0569719413189093
1453,0.0996015936255085
1454,0.0995024875621793
1455,0.0852151682999606
1456,0.1842925999433082
1457,0.2263083451202215
1458,-0.3691084611016541
1459,-0.0807010763932238
1460,-0.0045467462347353
1461,-0.028425241614548
1462,-0.042656050049767
1463,-0.2351599800470206
1464,-0.1498715386811361
1465,0.1994301994302002
1466,-0.1426533523537924
1467,0.0997577312241804
1468,0.0739085669855178
1469,0.2968863142650144
1470,0.0269694819020659
1471,0.2548492142149124
1472,0.1484413656605697
1473,0.1059172433272176
1474,-0.0706613906161633
1475,-0.4967462039045444
1476,-0.1661554192229162
1477,0.9620253164557028
1478,-0.1077108281061822
1479,-0.046907883059923
1480,-0.0989847715736078
1481,0.2405367768071879
1482,0.7289179338946818
1483,0.2156956183692548
1484,0.1227454909819626
1485,-0.1254075746175176
1486,0.3872579637726449
1487,0.3981585168595338
1488,0.2358490566037707
1489,-0.3737851981061514
1490,0.5205751115518117
1491,0.1485148514851365
1492,0.0309310238168953
1493,0.2406813132559777
1494,-0.2288612605925679
1495,-0.2542477985861321
1496,-0.1303942874883449
1497,0.2106698060598395
1498,-0.2484626374308822
1499,0.4513974771209434
1500,0.4316035398552682
1501,0.1150301513255232
1502,-0.1709596535217753
1503,-0.19413040995775
1504,0.1482326111744694
1505,0.2659952532527175
1506,0.0864674468810486
1507,0.0567794685441712
1508,0.1798938320333399
1509,-0.1006467718143684
1510,0.0453669048429241
1511,0.23196605374823
1512,-0.3007604131199643
1513,0.2716468590831861
1514,0.158209967227936
1515,-0.1067926457877916
1516,0.2982179111211311
1517,0.1688998986600672
1518,-0.011261261261267
1519,0.0581868439208217
1520,0.0262165963431854
1521,0.0224984532313358
1522,0.0112479613070188
1523,0.3753922008068061
1524,0.2570694087403643
1525,-1.0837819161850475
1526,0.0234113328086146
1527,-0.1791369483984835
1528,0.3262705909011468
1529,-0.399424046076314
1530,-0.1586385924430335
1531,0.5876710934352497
1532,0.1861763022323966
1533,-0.1599578032461626
1534,-0.4698878634142737
1535,0.0113750899928098
1536,-0.2526163839768995
1537,0.0072170900692775
1538,0.1153402537485557
1539,-0.1934241564958838
1540,0.1534633829733438
1541,0.1835588828102472
1542,0.3640599135322023
1543,0.0973034477520532
1544,0.4980679014986233
1545,0.1759315404258171
1546,0.0905880830452346
1547,0.3213551633709095
1548,-0.0567335649953992
1549,-0.3487048107030889
1550,0.1368840219014428
1551,0.4642359924097261
1552,0.3274074074073987
1553,0.2324215069338432
1554,-0.4499845344880845
1555,0.0061858220957509
1556,0.3206313972129795
1557,0.3197291705849092
1558,-0.7962085308056893
1559,-0.3108477281144917
1560,-1.102538326212627
1561,0.3256513026052168
1562,0.2374109708859149
1563,0.4787663993036188
1564,0.3408105093567871
1565,0.1793777447887623
1566,0.0679935715168832
1567,-0.0123639960435275
1568,-0.0618582209575617
1569,-0.1859196826970642
1570,0.2349449734141186
1571,0.0185448476231693
1572,-0.2354544891257351
1573,-0.0433920158690758
1574,-0.0248015873015823
1575,0.0388852883992237
1576,-0.836491961835055
1577,-0.2484263709309681
1578,-0.3027993165987686
1579,0.1509087330227608
1580,0.0393520036728551
1581,-0.2366708303201533
1582,0.2790168327918036
1583,0.0028844893142808
1584,0.0131095962244429
1585,0.137461543496765
1586,-0.3219074361799895
1587,-0.4219203376417886
1588,0.3030880796313059
1589,0.2289275172187534
1590,0.0198058502021952
1591,0.3657867224255068
1592,0.1239966064086652
1593,-0.307672165488347
1594,0.3782444241554796
1595,0.0418502231360025
1596,0.1924528301886699
1597,0.3371806510180328
1598,-0.0648845055800637
1599,-0.0519345624513194
1600,-0.0691649899396464
1601,-0.1637485829449495
1602,-0.0062984190968009
1603,-0.1781842869726237
1604,-0.1564711830131301
1605,-0.1772600658394537
1606,-0.1458188042858164
1607,0.0884274109771618
1608,0.196232140599327
1609,-0.0126454223571131
1610,-0.0632671137542669
1611,-0.0063271116735152
1612,0.0821848526994534
1613,0.0884284992420328
1614,-0.1646212382908225
1615,-0.03784810126582
1616,0.1895135818067033
1617,-0.1010495749973873
1618,-0.0001264702162682
1619,-0.0378288995079685
1620,-0.0786294917571994
1621,-0.0544752011148313
1622,-0.3368501334689215
1623,-0.0445094423602678
1624,0.0190718372536561
1625,-0.9311468044479316
1626,0.6361607142857068
1627,-0.0111619600401729
1628,0.0334746708324047
1629,-0.0893455438909965
1630,0.3117345802716399
1631,-0.0446647857705292
1632,0.1669075947959624
1633,0.0555679039786587
1634,-0.2339311574022591
1635,0.0222741953447045
1636,-0.1785116590427433
1637,0.3445634251316701
1638,-0.0537313831325703
1639,-0.180095843084802
1640,-0.3242397137746045
1641,0.1451378809869325
1642,0.1793139264177805
1643,-0.1460937500000124
1644,0.1800324414894644
1645,0.3509192619260834
1646,-0.0640968673628049
1647,-0.0666963094708784
1648,-0.1712576637247647
1649,0.5798737960810298
1650,1.524340251088917
1651,-0.4891864057672443
1652,-0.3099173553719125
1653,0.1675905633621187
1654,-1.971868016300776
1655,-0.4191280815814599
1656,-0.2414979489215357
1657,-0.1325029813170721
1658,-0.8822349953214764
1659,-1.1629479377958072
1660,0.5847953216374299
1661,-0.1953125000000138
1662,0.5357724219887786
1663,0.0670772526442635
1664,0.053392283409991
1665,-0.3085906040268465
1666,0.1072673639045297
1667,-0.4264555978525023
1668,-0.1344325248504637
1669,-0.3024073573167496
1670,0.2899332479266447
1671,-0.0472207231516413
1672,-0.1621621621621683
1673,0.141690844072605
1674,-0.114833828694958
1675,0.4736051750028839
1676,1.0021007178119608
1677,-0.2775092512639746
1678,0.1896531990385728
1679,0.3195660929080403
1680,0.0796853625171045
1681,0.1479795105293061
1682,-0.1513956213832508
1683,-0.1337899543379122
1684,0.3866272458494467
1685,0.2721705602177467
1686,-0.559245338101677
1687,0.0916030534351115
1688,-0.1197741401927676
1689,-0.1485120237619348
1690,0.0399680255795324
1691,-0.205973223480939
1692,-0.2293841036816181
1693,0.0114678899082627
1694,-0.1665613692493205
1695,0.0631385604408134
1696,0.1261178628754866
1697,0.1373940920540468
1698,0.1714481655046193
1699,0.6472859414035969
1700,-0.1695906432748491
1701,0.454069158225638
1702,0.1511276447337775
1703,0.1740745038876705
1704,-0.3027590533803537
1705,-0.2917347653513854
1706,0.0525056881162145
1707,-0.1226635514018738
1708,-0.0116836078981083
1709,-0.0584521861117572
1710,0.0584180394905913
1711,-0.2929458636044059
1712,0.4433037797480115
1713,-0.2045706937868924
1714,-0.2051074207653991
1715,0.0820458801498086
1716,-0.1993667174856358
1717,0.2223262344956678
1718,0.081842628317558
1719,-0.0467890981401406
1720,0.361189232155281
1721,0.0699976706266079
1722,0.0872752661895651
1723,-0.0349222978872022
1724,0.0751428411903727
1725,-0.7075079183489325
1726,0.6896147839666812
1727,0.2725502920181619
1728,-0.0844320322140647
1729,0.9393296017499888
1730,1.2766768292682869
1731,-0.2802547770700622
1732,0.2414538060744665
1733,-0.0508582326764043
1734,0.5185934733114047
1735,0.4658189600906515
1736,0.0880503144654002
1737,-0.0377500943752373
1738,0.8050926792735393
1739,-0.3821576243578406
1740,-0.4497015205273191
1741,0.0594968553459207
1742,-0.0881279113684919
1743,0.5882352941176455
1744,-0.5790533736153172
1745,-0.1260398285858259
1746,0.37669512807634
1747,0.2879679479153674
1748,-0.4843681197710324
1749,0.5567371450018859
1750,-0.5182710824475247
1751,-0.6741187603501181
1752,0.0709219858155887
1753,-0.4511992400854849
1754,-0.5251850083552133
1755,0.2143878037160465
1756,0.1426024531427858
1757,-0.0236735665001102
1758,0.2491990032039797
1759,-0.202140309155769
1760,0.2194933855371683
1761,-0.1723318279058664
1762,-0.0475624256837173
1763,-0.1548171966178343
1764,0.2139037433155161
1765,-0.0237727326756332
1766,0.0712673714217867
1767,-0.0594247682434004
1768,0.1127797233928875
1769,0.1954976303317609
1770,0.0828696578666901
1771,-0.0296050683877147
1772,-0.0829629629629548
1773,0.0533049040511747
1774,-0.3089353612167361
1775,-0.832313341493259
1776,0.2502899700872941
1777,-0.4106902047321417
1778,-0.5423394551953626
1779,-1.349156777014364
1780,-0.212819228843267
1781,0.1250312578144642
1782,0.5471275802039265
1783,0.0124331717021075
1784,-0.4621533849612846
1785,-0.4390917074394788
1786,0.610972568578565
1787,0.753997374064607
1788,0.4934121413619018
1789,0.0369276218611535
1790,-0.1973359644795222
1791,-0.0493583415597137
1792,0.2400443158736913
1793,0.1843091478773799
1794,0.0429869810857241
1795,-0.2462447672986984
1796,-0.3831417624521101
1797,-0.0123609394313855
1798,0.2773497688751856
1799,0.1661333989662873
1800,0.7090264521407285
1801,0.5424464334146888
1802,-0.1357957631721813
1803,-0.1359804188196822
1804,0.2170963364993169
1805,0.1747280878787342
1806,0.0960757780785008
1807,0.2429805615550656
1808,0.175178547365578
1809,-0.2160702228224126
1810,0.1456349955500473
1811,0.0431324976411867
1812,-0.0404530744336585
1813,-0.2162162162162116
1814,0.1012487343908239
1815,-0.0945882034997735
1816,-0.0879091154990502
1817,0.6983615363953748
1818,0.0134282261313349
1819,-0.4586537164440893
1820,-0.2027575020275634
1821,0.283057015770311
1822,0.3492276695769041
1823,-0.1075702568239858
1824,-0.5271695052716958
1825,0.1841421143847351
1826,-0.3151146365315571
1827,-0.6672500546926268
1828,0.6628273389112239
1829,0.0760043431053129
1830,-0.1304631441617638
1831,-0.3710170231340063
1832,0.3154574132492181
1833,-0.1525220612267137
1834,-0.2731046537032991
1835,-0.1103466678915365
1836,0.175655021834059
1837,-0.1640240568616637
1838,-0.1972170483181843
1839,-0.4600889358517062
1840,-0.2670786888864412
1841,-0.4434098215275532
1842,-0.3693896170364201
1843,0.5884304833536075
1844,0.3307242861867459
1845,-0.2101197749000662
1846,0.0664605873261147
1847,0.2093202599977941
1848,-0.0771775082690112
1849,-0.033087018859602
1850,-0.9758296665367554
1851,-0.7854227060285095
1852,-0.3264482431149165
1853,1.184750733137836
1854,-0.2823197270909244
1855,-0.9739874094310575
1856,-0.5373775973250572
1857,1.823084588780124
1858,-0.1820530890298345
1859,0.3044496487119498
1860,1.6809789535125992
1861,-0.1269164265129714
1862,0.2414903403863773
1863,0.2690533588089175
1864,1.5306606437041257
1865,0.2197306890529127
1866,-0.5495128030818031
1867,-0.329657837899291
1868,0.2946843477275361
1869,0.1697216564833576
1870,0.7969469076215152
1871,-0.2024519176695611
1872,-0.1013285296104519
1873,0.1012259588347805
1874,0.0224895985606771
1875,0.4620743584275092
1876,0.7128740824393134
1877,0.1339254246845687
1878,-0.8243905905763602
1879,0.2834667989511768
1880,0.0212554910018228
1881,0.1132342533616596
1882,0.2400451849759778
1883,0.2956497254681232
1884,-0.000140785781767
1885,-0.3147993842416649
1886,0.0450317551514678
1887,-0.0478779747192832
1888,-0.2195332194383919
1889,-0.1061282323769033
1890,0.0920158550396343
1891,0.3526590492312033
1892,-0.1483365119728812
1893,0.0211864406779669
1894,-0.2052225603283504
1895,0.1977540786778735
1896,0.0338892105226011
1897,0.1283316880552728
1898,-0.2119841718484899
1899,0.2256063169768705
1900,-1.040820845943749
1901,-0.3332839579321497
