,SIRI.US
3601,0.0
3602,0.0
3603,-0.3093580819798989
3604,0.1544401544401511
3605,0.1542020046260705
3606,-0.0771604938271588
3607,-0.1545595054095931
3608,-0.2323780015491817
3609,0.2318392581143691
3610,-0.0773395204949712
3611,0.0
3612,-0.2325581395348787
3613,0.0774593338497272
3614,0.0
3615,0.2318392581143691
3616,0.0772200772200755
3617,0.0771604938271725
3618,0.1540832049306592
3619,-0.0709285471983214
3620,-0.0061680801850417
3621,0.0
3622,0.3840245775729565
3623,-0.0768639508070698
3624,0.0768049155145913
3625,-0.6379585326953754
3626,-0.8038585209003187
3627,0.0803212851405605
3628,0.4796163069544404
3629,-0.0799999999999983
3630,-0.080064051240991
3631,0.2396166134185252
3632,-0.079936051159071
3633,-0.0799999999999983
3634,0.079936051159071
3635,-0.0799999999999983
3636,0.0
3637,-0.3210272873194153
3638,-0.0803212851405748
3639,-0.4032258064516043
3640,0.1610305958132011
3641,-0.1612903225806417
3642,-0.1615508885298834
3643,-0.3241491085899589
3644,0.0809716599190266
3645,0.3228410008071099
3646,-0.1616814874696956
3647,-0.1619433198380532
3648,0.0
3649,-0.3249390739236323
3650,0.4765687053216878
3651,0.1586042823156191
3652,0.0792393026941346
3653,-0.0793021411578095
3654,-0.2384737678855275
3655,0.2379064234734287
3656,-0.1588562351072245
3657,0.0793650793650776
3658,-0.0794281175536122
3659,0.0793650793650776
3660,-0.158982511923685
3661,-0.0795544948289561
3662,0.0794912559618425
3663,-0.1592356687898055
3664,-0.0796812749003967
3665,-0.0797448165869343
3666,0.0
3667,0.0796812749004108
3668,0.0
3669,0.162286005218598
3670,0.0763116057233761
3671,0.2379064234734287
3672,0.0
3673,-0.0793650793650776
3674,0.4314636574842401
3675,-0.3840245775729701
3676,0.5347593582887722
3677,-0.0764525993883775
3678,-0.4608294930875614
3679,-0.0768639508070698
3680,0.0
3681,0.3065134099616929
3682,0.2293577981651327
3683,0.0763941940412512
3684,-0.0764525993883775
3685,-0.3067484662576758
3686,-0.1536098310291826
3687,-0.1538461538461505
3688,0.2302379125095883
3689,-0.1537279016141396
3690,0.0768049155145913
3691,0.1533742331288311
3692,-0.1536098310291826
3693,0.1533742331288311
3694,0.1531393568147117
3695,-0.3072196620583788
3696,0.0
3697,-0.1538461538461505
3698,0.0
3699,0.0
3700,0.1498069498069436
3701,-0.2321981424148557
3702,0.0773395204949712
3703,0.1544401544401511
3704,-0.137640927297748
3705,-0.0170146945088956
3706,0.0
3707,-0.0773993808049519
3708,0.2316602316602267
3709,0.0771604938271725
3710,0.0771010023130284
3711,0.0
3712,0.1539645881447234
3713,0.0
3714,-0.308880308880316
3715,0.1542020046260705
3716,0.0770416024653296
3717,0.0769822940723617
3718,0.0769230769230752
3719,0.0
3720,0.0768639508070698
3721,-0.0769230769230752
3722,0.0
3723,-0.2313030069390852
3724,0.3074558032282793
3725,0.3079291762894605
3726,0.3834355828220777
3727,-0.7727975270479107
3728,-0.2323780015491817
3729,0.0773993808049519
3730,-0.2327385570209414
3731,0.0775193798449595
3732,-0.0775795190069805
3733,-0.5460218408736371
3734,0.0779423226812142
3735,0.077881619937693
3736,0.0
3737,0.0
3738,-0.3124999999999933
3739,0.0780640124902403
3740,-0.1563721657545062
3741,0.0781250000000122
3742,0.1560062402496066
3743,0.0
3744,0.2334630350194503
3745,0.4647560030983772
3746,-0.5451713395638652
3747,-0.234192037470721
3748,0.0
3749,0.3888024883359171
3750,-0.1622060016220565
3751,0.1619433198380532
3752,0.2423263327948395
3753,-0.160191582660475
3754,0.1599353796445883
3755,-0.1618122977346387
3756,-0.0809716599190266
3757,-0.2435064935064883
3758,0.0
3759,-0.081234768480908
3760,-0.4078303425774935
3761,-0.0816326530612227
3762,0.0
3763,0.0
3764,0.0815660685154958
3765,0.0
3766,-0.0816326530612227
3767,0.0
3768,0.0815660685154958
3769,-0.3273322422258522
3770,0.068692551764744
3771,-0.1506961506961486
3772,0.0180147721131198
3773,-0.0999999999999999
3774,-0.164203612479471
3775,0.5742411812961468
3776,0.0
3777,-0.2467105263157842
3778,-0.164744645799008
3779,0.1644736842105228
3780,-0.164744645799008
3781,-0.3305785123967018
3782,-0.331674958540623
3783,-0.0829875518672181
3784,-0.2495840266223056
3785,0.1661129568106277
3786,-0.3333333333333262
3787,-0.1669449081802969
3788,-0.1672240802675549
3789,0.3333333333333262
3790,0.0
3791,0.0
3792,-0.3344481605351099
3793,-0.3355704697986654
3794,-0.0839630562552459
3795,0.4180602006689022
3796,-0.1675041876047014
3797,0.2506265664160496
3798,0.1001502253379959
3799,0.1500000000000056
3800,-0.082576383154416
3801,-0.2483443708609218
3802,-0.3322259136212701
3803,-0.1663893510815272
3804,0.3316749585406378
3805,0.0
3806,-0.0829875518672181
3807,-0.0830564784053286
3808,0.1658374792703262
3809,-0.0829875518672181
3810,0.0
3811,0.1657000828500378
3812,-0.0829187396351557
3813,0.0828500414250189
3814,0.1654259718775812
3815,0.0
3816,-0.0827814569536406
3817,0.1669393894315722
3818,0.0809248554913315
3819,0.0
3820,0.0825082508250807
3821,-0.082576383154416
3822,0.0825082508250807
3823,-0.4142502071250947
3824,0.1654259718775812
3825,-0.3241491085899589
3826,0.092297229463867
3827,-0.254870129870127
3828,-0.4074979625101932
3829,0.0814332247556986
3830,0.3246753246753321
3831,-0.1626016260162567
3832,0.081234768480908
3833,-0.0813008130081283
3834,0.2433090024330848
3835,0.2427184466019365
3836,-0.0809716599190266
3837,0.2423263327948395
3838,-0.1618122977346387
3839,0.0808407437348406
3840,-0.3244120032441131
3841,0.0
3842,0.0
3843,-0.0811688311688294
3844,0.0811030008110282
3845,0.0
3846,-0.3254678600488277
3847,0.0
3848,0.0
3849,0.2435064935065027
3850,-0.751252086811351
3851,0.3327787021630545
3852,-0.0832639467110723
3853,0.2491694352159415
3854,0.0829875518672328
3855,0.0829187396351557
3856,0.0828500414250189
3857,-0.2491694352159562
3858,-0.0831255195344953
3859,0.3314001657000905
3860,0.0
3861,-0.2491694352159562
3862,0.0
3863,-0.1663893510815272
3864,0.1661129568106277
3865,-0.0831255195344953
3866,-0.0831946755407636
3867,0.0
3868,0.1661129568106277
3869,0.0
3870,0.3311258278145771
3871,-0.4156275976724913
3872,-0.0831946755407636
3873,0.4966887417218584
3874,-0.2489626556016544
3875,-0.2586206896551822
3876,-0.5199306759098831
3877,0.4314063848145014
3878,-0.5203816131830052
3879,0.1731601731601848
3880,0.2228787643186517
3881,0.0362694300518209
3882,0.1724137931034446
3883,0.1721170395869154
3884,-0.0861326442721773
3885,0.3433476394849865
3886,-0.3445305770887246
3887,0.0
3888,-0.0862068965517223
3889,0.0
3890,-0.1727115716752985
3891,0.3442340791738308
3892,-0.4321521175453667
3893,0.2586206896551669
3894,-0.3460207612456673
3895,0.1727115716752985
3896,0.5154639175257775
3897,0.1715265866209225
3898,-0.1718213058419207
3899,-0.0859845227858967
3900,0.3418803418803346
3901,0.0853970964987324
3902,-0.2568493150685029
3903,0.2561912894961668
3904,0.1705029838022129
3905,0.0851788756388397
3906,0.0851063829787216
3907,0.5922165820643002
3908,0.2531645569620199
3909,0.3364171572750288
3910,-0.0841750841750823
3911,0.0
3912,0.3355704697986506
3913,0.0838222967309286
3914,0.0
3915,0.5849902501624958
3916,-0.7573467674223291
3917,-0.0840336134453763
3918,0.0
3919,-0.2527379949452497
3920,0.0841750841750973
3921,0.0841042893187534
3922,-0.2529510961214261
3923,0.4198152812762444
3924,-0.0840336134453763
3925,0.246103363412628
3926,-0.1643385373870137
3927,0.245901639344257
3928,0.1636661211129406
3929,0.3262642740619832
3930,0.0
3931,-0.4918032786885287
3932,0.7323026851098443
3933,0.0
3934,-0.4905968928863345
3935,0.325998370008143
3936,-0.245098039215681
3937,0.3257328990227944
3938,-0.2448979591836682
3939,0.1629991850040715
3940,0.1627339300244066
3941,-0.1629991850040715
3942,0.0
3943,-0.0815660685154958
3944,-0.163398692810454
3945,0.1631321370309916
3946,-0.0816326530612227
3947,-0.081699346405227
3948,-0.1636661211129261
3949,-0.8250825082508368
3950,0.623145400593469
3951,-0.0742390497401617
3952,0.0
3953,0.663716814159291
3954,0.7320644216691043
3955,-0.9653051872218974
3956,0.1372896368467617
3957,0.3823529411764677
3958,0.220102714600155
3959,0.1465201465201434
3960,0.6550218340611343
3961,1.29310344827586
3962,1.3465627214741285
3963,-0.1419446415897769
3964,0.0
3965,0.2534369734811483
3966,-1.1152469577666375
3967,0.1429592566118625
3968,0.0714285714285699
3969,-0.5025125628140724
3970,0.28632784538297
3971,0.6754354781372119
3972,0.3895184135977317
3973,0.2120141342756264
3974,0.4922644163150512
3975,0.2471169686985266
3976,0.0
3977,-0.0824402308326445
3978,-0.1651527663088468
3979,0.6057223526321862
3980,0.783387622149834
3981,-0.326797385620908
3982,0.0816326530612227
3983,0.0
3984,-0.2454991816693892
3985,-0.410846343467549
3986,-0.1646090534979388
3987,0.1725412866650153
3988,0.1558654634946688
3989,0.3270645952575709
3990,-0.3281378178835187
3991,-0.1643385373870137
3992,0.164068908941752
3993,0.2454991816694037
3994,-0.0819000819000801
3995,-0.0819672131147669
3996,0.0
3997,-0.164203612479471
3998,-0.0821692686935068
3999,-0.247116968698512
4000,-0.2329192546583801
4001,0.1550387596899191
4002,-0.6240249609984405
4003,0.2334630350194503
4004,-0.23400936037441
4005,0.3885003885003802
4006,0.2325581395348925
4007,-0.3891050583657643
4008,0.0
4009,-0.1558846453624285
4010,-0.1561280249804806
4011,0.0780031201248033
4012,0.3110419906687336
4013,0.0
4014,0.0
4015,0.0
4016,-0.2338269680436427
4017,0.2332814930015502
4018,0.1552795031056005
4019,0.0
4020,-0.0777000777000898
4021,0.0
4022,0.3869969040247733
4023,-0.0774593338497272
4024,-0.3888024883359309
4025,-0.0841750841750823
4026,0.1680672268907527
4027,-0.3372681281618965
4028,0.7531380753138064
4029,-0.0837520938023432
4030,-0.5897219882055627
4031,0.1682085786375218
4032,0.0
4033,0.5852842809364571
4034,-0.0836820083682139
4035,0.0
4036,0.4166666666666725
4037,0.1663893510815272
4038,-0.0832639467110723
4039,-0.1668056713928238
4040,-0.3347280334728111
4041,-0.2516778523489879
4042,0.0838222967309286
4043,-0.2521008403361291
4044,0.2514668901927859
4045,-0.0838926174496626
4046,-0.0839630562552459
4047,-0.1682085786375069
4048,-0.0841750841750823
4049,-0.0842459983150932
4050,0.6425702811244987
4051,-0.2415458937198016
4052,-0.2421307506053217
4053,0.0
4054,0.1611603545527765
4055,0.1609010458567946
4056,0.0
4057,0.3207698476343298
4058,-0.1606425702811353
4059,0.0
4060,0.2403846153846245
4061,0.080064051240991
4062,0.0799999999999983
4063,-0.3210272873194153
4064,0.0
4065,0.0801924619085788
4066,-0.1606425702811353
4067,0.4000000000000056
4068,-0.080064051240991
4069,0.2396166134185252
4070,-0.1599999999999966
4071,0.0
4072,-0.3210272873194153
4073,0.2401921537229732
4074,-0.2407704654895615
4075,0.8943089430894406
4076,0.081234768480908
4077,0.0
4078,-0.162733930024421
4079,-0.326530612244891
4080,0.0815660685154958
4081,0.0814995925020357
4082,0.0814332247556986
4083,-0.0814995925020357
4084,0.5672609400324172
4085,-0.2437043054427242
4086,0.2431118314424583
4087,-0.1623376623376588
4088,0.0
4089,0.1620745542949722
4090,0.0
4091,0.0809716599190266
4092,-0.5700325732899046
4093,0.4862236628849311
4094,0.0
4095,0.1618122977346243
4096,-0.0809716599190266
4097,0.0809061488673121
4098,0.1615508885298978
4099,0.1612903225806417
4100,-0.0793021411578095
4101,-0.2384737678855275
4102,-0.0795544948289561
4103,0.0
4104,0.3172085646312382
4105,-0.4780876494023802
4106,-0.0797448165869343
4107,0.0
4108,0.1592356687898196
4109,0.158982511923685
4110,-0.1592356687898055
4111,0.0
4112,-0.1594896331738544
4113,-0.1597444089456835
4114,0.0
4115,-0.1599999999999966
4116,-0.2888318356867746
4117,0.1282051282051283
4118,0.080064051240991
4119,-0.2407704654895615
4120,-0.1607717041800751
4121,0.0803212851405605
4122,0.080256821829868
4123,-0.1607717041800751
4124,0.2405773857257508
4125,-0.3194888178913812
4126,0.0798084596967261
4127,-0.4811547714514733
4128,-0.6456820016142056
4129,0.0
4130,0.3218020917135892
4131,0.160642570281121
4132,-0.1609010458567946
4133,0.0803858520900304
4134,0.0
4135,0.2405773857257508
4136,0.478850758180357
4137,-0.159872102318142
4138,0.0
4139,-0.4819277108433775
4140,-0.1609010458567946
4141,0.4803843074459607
4142,-0.3212851405622564
4143,0.4000000000000056
4144,0.0
4145,-0.080064051240991
4146,0.0
4147,0.159872102318142
4148,0.1596169193934523
4149,-0.2399999999999949
4150,-0.3220611916264165
4151,-0.0805801772763882
4152,-0.1614205004035478
4153,-0.1616814874696956
4154,-0.1619433198380532
4155,0.2423263327948395
4156,-0.080840743734855
4157,-0.4058441558441472
4158,-0.4893964110929893
4159,-0.163398692810454
4160,-0.4942609895072171
4161,0.3289689034369923
4162,0.2448979591836682
4163,0.1629991850040715
4164,-0.245098039215681
4165,0.2444987775061072
4166,0.2422803622823121
4167,0.244931062449316
4168,-0.243902439024385
4169,0.1623376623376588
4170,0.0811030008110282
4171,-0.1624695369618161
4172,0.3238866396761064
4173,0.0
4174,0.3228410008071099
4175,0.1584786053882692
4176,0.3159557661927403
4177,-0.3965107057890619
4178,0.0459740959748941
4179,0.1124307205067352
4180,0.2369668246445447
4181,0.1577287066246023
4182,0.0
4183,-0.0789265982636131
4184,-0.2373417721518936
4185,0.0
4186,0.0
4187,-0.0791765637371321
4188,-0.1586042823156332
4189,0.0
4190,-0.3182179793158246
4191,0.0
4192,0.0
4193,0.238095238095233
4194,-0.158982511923685
4195,0.0
4196,-0.2390438247011901
4197,-0.1596169193934665
4198,0.1593625498008075
4199,-0.3197442046362984
4200,-0.4680187207488337
4201,0.2334630350194503
4202,0.1554001554001521
4203,0.0
4204,0.0
4205,0.6177606177606184
4206,0.0
4207,0.2311248073960025
4208,0.0769822940723617
4209,0.0
4210,0.0
4211,0.1537279016141396
4212,0.0
4213,0.1534919416730589
4214,0.0766871165644155
4215,-0.1536098310291826
4216,-0.0768639508070698
4217,0.0768049155145913
4218,0.0767459708365294
4219,0.1532567049808532
4220,0.5335365853658424
4221,-0.3825554705432206
4222,0.1527883880825024
4223,0.1525553012967168
4224,0.2283105022831136
4225,0.0822368421052614
4226,-0.3283774195145262
4227,0.5726004922067185
4228,-0.1248480467851636
4229,-0.2041152263374407
4230,-0.330305532617679
4231,-0.2483443708609218
4232,-0.0828500414250189
4233,-0.1659751037344363
4234,0.0
4235,-0.2495840266223056
4236,0.0
4237,0.0
4238,-0.1666666666666631
4239,0.0
4240,0.0832639467110723
4241,-0.2504173622704454
4242,0.0834028356964119
4243,-0.4187604690117312
4244,-0.0838222967309286
4245,0.0
4246,0.0837520938023432
4247,-0.0838222967309286
4248,0.0
4249,0.2508361204013473
4250,-0.1572327044025123
4251,0.2352941176470538
4252,0.2347417840375537
4253,-0.0375727972947544
4254,0.0375586854460052
4255,-0.1567398119122223
4256,0.078308535630382
4257,0.0
4258,-0.4720692368213904
4259,-0.2365930599369175
4260,0.0788022064617792
4261,-0.3162055335968312
4262,0.0
4263,-0.0791139240506312
4264,0.0
4265,0.0
4266,0.1579778830963631
4267,-0.0790513833992078
4268,0.0789889415481815
4269,-0.3169572107765525
4270,0.0791765637371461
4271,0.2369668246445447
4272,0.0789265982636131
4273,-0.4758128469468715
4274,0.0792393026941346
4275,0.4601226993864933
4276,0.0766283524904334
4277,-0.0766871165644291
4278,-0.0767459708365294
4279,0.1532567049808532
4280,-0.1534919416730725
4281,0.1532567049808532
4282,0.2293577981651327
4283,-0.1531393568146981
4284,0.381388253241792
4285,0.0762195121951203
4286,-0.2291825821237537
4287,-0.3065134099616793
4288,0.0
4289,0.0
4290,0.0
4291,-0.0766871165644291
4292,0.0
4293,0.2295332823259459
4294,-0.076569678407349
4295,0.0765110941086441
4296,-0.076569678407349
4297,0.381388253241792
4298,-0.3828483920367452
4299,0.0
4300,0.0
4301,-0.0794281175536122
4302,0.6314127861089193
4303,-0.5555555555555578
4304,0.0
4305,0.0
4306,-0.0794281175536122
4307,0.0793650793650776
4308,-0.3984063745019835
4309,-0.1596169193934665
4310,0.3182179793158387
4311,-0.0796178343949027
4312,-0.2394253790901926
4313,-0.159872102318142
4314,0.0
4315,-0.3207698476343155
4316,0.0
4317,-0.2411575562701056
4318,0.2405773857257508
4319,0.0
4320,-0.3218020917136036
4321,0.160642570281121
4322,0.080256821829868
4323,-0.1607717041800751
4324,-0.1610305958132011
4325,0.0
4326,-0.2375296912113963
4327,-0.1586042823156332
4328,0.0
4329,0.0
4330,-0.2384737678855275
4331,-0.0795544948289561
4332,0.0794912559618425
4333,0.2379064234734287
4334,0.0
4335,-0.1588562351072245
4336,0.0793650793650776
4337,0.0
4338,0.0793021411578095
4339,0.0792393026941346
4340,-0.0793021411578095
4341,0.0792393026941346
4342,0.1582278481012765
4343,-0.3174603174603247
4344,0.0793021411578095
4345,0.1583531274742783
4346,0.1581027667984156
4347,-0.3172085646312523
4348,0.3949447077409219
4349,0.0
4350,-0.6721433905899915
4351,-0.0747384155455888
4352,0.7418397626112733
4353,0.809418690213388
4354,0.0735294117647043
4355,-0.2949852507374568
4356,-0.518902891030395
4357,-0.6716417910447751
4358,0.3717472118959029
4359,0.0742942050520175
4360,0.4437869822485112
4361,-0.6701414743112424
4362,-0.4487658937920755
4363,-0.074850299401196
4364,0.0
4365,-0.3003003003002938
4366,0.0
4367,0.4484304932735463
4368,0.074682598954442
4369,0.0
4370,-0.3748125937031538
4371,0.0749063670411969
4372,0.2242152466367798
4373,0.074682598954442
4374,0.3720238095238016
4375,-0.8203445447087747
4376,0.1638001638001748
4377,-0.0819672131147669
4378,-0.164203612479471
4379,-0.4950495049504992
4380,0.0
4381,-0.580912863070527
4382,-0.0830564784053286
4383,0.0829875518672328
4384,-0.1662510390690054
4385,0.0830564784053138
4386,0.1658374792703262
4387,0.0828500414250189
4388,-0.332502078137996
4389,0.0830564784053138
4390,-0.3333333333333262
4391,0.0
4392,0.0832639467110723
4393,-0.0833333333333315
4394,0.3322259136212554
4395,-0.1663893510815272
4396,-0.2502085070892357
4397,0.1665278934221446
4398,-0.1668056713928238
4399,0.0833333333333315
4400,-0.6076388888888914
4401,0.6039689387402958
4402,-0.2595155709342505
4403,0.3448275862068892
4404,0.2579535683577054
4405,0.0
4406,-0.086058519793473
4407,0.0859845227859119
4408,0.0859106529209603
4409,0.7181726684976303
4410,0.4753739325308648
4411,0.3367174280879831
4412,0.0845308537616211
4413,-0.0846023688663264
4414,0.0845308537616211
4415,0.2529510961214111
4416,-0.0843881856540066
4417,-0.2538071065989793
4418,-0.0846740050804384
4419,-0.0847457627118626
4420,0.0846740050804384
4421,-0.4251700680272169
4422,0.1697792869269913
4423,0.2540220152413305
4424,-0.4251700680272169
4425,-0.4636785162287519
4426,0.3849114703618222
4427,0.2304147465437739
4428,-0.3081664098613185
4429,-0.2316602316602404
4430,0.0
4431,-0.1546790409899425
4432,-0.0773993808049519
4433,0.0
4434,0.0773395204949712
4435,0.0
4436,0.0
4437,0.0772797527047896
4438,0.2313030069390989
4439,0.1539645881447234
4440,0.0
4441,-0.1542020046260568
4442,0.0770416024653296
4443,0.1538461538461505
4444,0.0
4445,0.0
4446,0.0768639508070698
4447,0.0
4448,0.1534919416730589
4449,0.0
4450,-0.6589785831960466
4451,0.1644736842105228
4452,-0.3300330033003377
4453,-0.2481389578163718
4454,0.3297609233305929
4455,0.2467105263157842
4456,-0.164744645799008
4457,0.4101722723543801
4458,0.2454991816694037
4459,0.0817661488143891
4460,-0.2459016393442716
4461,-0.082034454470876
4462,0.2454991816694037
4463,0.0817661488143891
4464,0.0
4465,-0.081833060556463
4466,0.163398692810454
4467,0.2444987775061072
4468,-0.0815660685154958
4469,0.3252032520325278
4470,0.1623376623376588
4471,0.0
4472,-0.3257328990228089
4473,-0.2448979591836682
4474,-0.2454991816693892
4475,0.2023608768971259
4476,0.4198152812762444
4477,-0.9322033898305035
4478,-0.4152767376948733
4479,0.4978831498729867
4480,0.4215851602023519
4481,-0.0843881856540066
4482,-0.0844594594594576
4483,0.0843881856540066
4484,-0.0844594594594576
4485,0.1686340640809407
4486,0.0
4487,0.5867560771165155
4488,-0.4208754208754118
4489,0.0
4490,0.0
4491,0.0841042893187534
4492,-0.0841750841750823
4493,0.2518891687657377
4494,0.0838926174496626
4495,0.0838222967309286
4496,-0.0838926174496626
4497,0.2510460251045971
4498,0.1670843776107046
4499,-0.2512562814070447
4500,-0.0830564784053286
4501,-0.92204526404023
4502,0.5004170141784862
4503,0.3987373317826885
4504,-0.4003336113427859
4505,0.3325020781379812
4506,-0.0831946755407636
4507,-0.8389261744966413
4508,-0.2523128679562603
4509,-0.1684919966301714
4510,-0.5080440304826309
4511,-0.1696352841391124
4512,-0.4241835743854397
4513,0.3378607809847166
4514,0.1322527043982582
4515,-0.3027210884353786
4516,-0.1703577512776795
4517,0.4240882103477433
4518,0.169348010160892
4519,-0.4251700680272169
4520,0.084961767204756
4521,-0.3410059676044258
4522,0.0
4523,-0.428082191780828
4524,0.5110732538330536
4525,-0.5813953488372117
4526,-0.1663893510815272
4527,0.2489626556016692
4528,-0.0830564784053286
4529,0.2485501242750715
4530,-0.0829187396351557
4531,0.2481389578163718
4532,-0.1657000828500378
4533,-0.0829187396351557
4534,0.4950495049504845
4535,-0.2481389578163718
4536,0.0826446280991718
4537,0.082576383154416
4538,0.1648804616653038
4539,-0.0825082508250954
4540,0.0824402308326592
4541,0.0
4542,0.0214298666402854
4543,-0.2694214876033091
4544,0.082576383154416
4545,0.0
4546,-0.2483443708609218
4547,-0.2489626556016544
4548,0.0829187396351557
4549,-0.5000000000000042
4550,0.2362204724409398
4551,0.0786782061369123
4552,0.0
4553,-0.1576044129235725
4554,0.7042253521126749
4555,-0.4716981132075371
4556,0.3134796238244447
4557,0.2345582486317385
4558,-0.0766811161014575
4559,0.2326307572209198
4560,0.0
4561,0.0
4562,0.0
4563,-0.1563721657545062
4564,-0.0782472613458512
4565,-0.1567398119122223
4566,0.0
4567,-0.0784313725490179
4568,0.0
4569,-0.1571091908876636
4570,-0.2362204724409538
4571,0.0
4572,-0.0788022064617792
4573,0.0
4574,-0.395569620253156
4575,0.2516778523489879
4576,0.9143807148794634
4577,0.165975103734451
4578,-0.1662510390690054
4579,-0.1665278934221446
4580,0.1662510390689906
4581,0.0830564784053138
4582,-0.2497918401332169
4583,-0.1668056713928238
4584,0.0833333333333315
4585,-0.2506265664160347
4586,0.0
4587,0.0
4588,0.0
4589,-0.167364016736413
4590,0.1670843776107046
4591,-0.4194630872483281
4592,0.5008347245409056
4593,-0.0835421888053449
4594,0.1668056713928238
4595,0.1665278934221446
4596,0.0831946755407636
4597,0.0
4598,0.1661129568106277
4599,0.1658374792703262
4600,0.1662510390689906
4601,-0.3336113427856476
4602,0.1665278934221446
4603,0.1662510390689906
4604,0.165975103734451
4605,-0.0830564784053286
4606,-0.2497918401332169
4607,-0.5020920502092092
4608,0.3336113427856624
4609,0.2495840266222908
4610,0.0831255195344953
4611,0.248756218905482
4612,-0.2994011976048017
4613,0.3811101905551048
4614,-0.1659751037344363
4615,-0.0830564784053286
4616,0.0
4617,-0.0831255195344953
4618,0.0830564784053138
4619,0.0
4620,0.1658374792703262
4621,-0.1661129568106424
4622,0.0
4623,-0.1663893510815272
4624,-0.6700167504187611
4625,0.9716599190283336
4626,-0.4065040650406417
4627,-0.1628664495114116
4628,0.0813669650122033
4629,-0.2839610940661827
4630,0.201954397394129
4631,-0.4909983633387784
4632,0.0
4633,0.0
4634,0.3262642740619832
4635,0.2441008950366099
4636,-0.1629991850040715
4637,0.4042273413529536
4638,-0.569795918367353
4639,-0.1635322976287782
4640,-0.1638001638001603
4641,0.245098039215681
4642,-0.0817661488143891
4643,0.1632653061224455
4644,-0.2454991816693892
4645,-0.0819000819000801
4646,0.0
4647,-0.1640689089417666
4648,0.1638001638001748
4649,0.081833060556463
4650,0.8481110254433399
4651,-0.0771604938271588
4652,0.4990403071017236
4653,0.2679938744257285
4654,-0.3843197540353629
4655,0.2300613496932466
4656,0.0766283524904334
4657,0.1530221882172882
4658,0.0
4659,-0.076569678407349
4660,-0.0766283524904198
4661,0.0
4662,0.0
4663,-0.0766871165644291
4664,0.0
4665,-0.1536098310291826
4666,-0.1538461538461505
4667,-0.0769822940723617
4668,-0.1542020046260568
4669,0.0
4670,0.0
4671,0.0770416024653296
4672,0.0769822940723617
4673,-0.3863987635239622
4674,-0.0773395204949712
4675,0.0
4676,0.3381234150464997
4677,0.2529510961214111
4678,0.2523128679562753
4679,-0.1684919966301714
4680,-0.2533783783783729
4681,0.0
4682,0.0
4683,0.1686340640809407
4684,0.2523128679562753
4685,0.0
4686,0.3352891869237145
4687,0.1673640167363981
4688,0.1670843776107046
4689,0.0
4690,-0.2512562814070447
4691,0.083682008368199
4692,-0.0837520938023432
4693,0.083682008368199
4694,0.2504173622704602
4695,0.0834028356964119
4696,-0.1386406534484807
4697,-0.1958158995815944
4698,0.2504173622704602
4699,-0.5033557046979908
4700,0.001658374792714
4701,-0.5838198498748981
4702,0.4152823920265692
4703,0.0829875518672328
4704,0.0
4705,-0.1662510390690054
4706,-0.0831946755407636
4707,0.0
4708,0.0831255195344953
4709,-0.1665278934221446
4710,0.0
4711,0.0
4712,0.1662510390689906
4713,-0.2499999999999946
4714,0.2493765586034859
4715,-0.0831946755407636
4716,0.0
4717,0.5789909015715491
4718,-0.1657000828500378
4719,-0.4159733777038329
4720,0.0
4721,0.2489626556016692
4722,-0.0830564784053286
4723,0.2485501242750715
4724,-0.4159733777038329
4725,0.4016064257028027
4726,0.4796163069544404
4727,-0.1601281024819821
4728,-0.3212851405622564
4729,-0.4842615012106434
4730,0.1611603545527765
4731,0.0805152979066005
4732,0.4009623095429087
4733,0.0
4734,0.0
4735,0.1601281024819821
4736,-0.2633015444883275
4737,-0.3803384367445619
4738,0.0
4739,-0.1614205004035478
4740,-0.7317073170731696
4741,0.0
4742,0.081234768480908
4743,0.3238866396761064
4744,0.4032258064516186
4745,-0.0807102502017739
4746,0.0
4747,0.2415458937198016
4748,-0.4042037186742175
4749,0.7223113964687129
4750,-0.4473497416596494
4751,0.2814814814814834
4752,0.0
4753,-0.2475247524752569
4754,0.0
4755,0.2469135802469229
4756,-0.1648804616652891
4757,0.082372322899504
4758,-0.1650165016501761
4759,-0.1652892561983436
4760,0.082576383154416
4761,0.3292181069958924
4762,0.0822368421052614
4763,0.0821692686935068
4764,-0.1646090534979388
4765,0.1643385373870137
4766,0.0
4767,0.0
4768,0.245901639344257
4769,0.0819000819000946
4770,0.1635322976287782
4771,0.1632653061224455
4772,-0.1635322976287782
4773,0.1632653061224455
4774,0.0
4775,0.0
4776,0.0
4777,0.0794281175536122
4778,0.2377179080824038
4779,-0.1587301587301553
4780,-0.0794281175536122
4781,-0.1591089896579123
4782,0.0794912559618425
4783,0.0794281175536122
4784,-0.0794912559618425
4785,0.0794281175536122
4786,0.0
4787,0.1586042823156191
4788,-0.1588562351072245
4789,0.0793650793650776
4790,-0.2386634844868684
4791,0.0
4792,-0.2392344497607746
4793,-0.2398081534772131
4794,-0.3207698476343155
4795,0.0
4796,0.0801282051282034
4797,0.080064051240991
4798,0.3987240829346008
4799,-0.4807692307692204
4800,0.2559726962457435
4801,0.2553191489361647
4802,0.0
4803,0.3392705682781947
4804,0.0
4805,0.7575757575757713
4806,-0.1686340640809557
4807,0.1683501683501797
4808,0.0841042893187534
4809,-0.2529510961214261
4810,-0.0843881856540066
4811,0.0
4812,0.2525252525252621
4813,0.1680672268907527
4814,0.0
4815,-0.0841042893187534
4816,-0.1684919966301714
4817,0.0
