,TXN.US
2010,0.1115715651896759
2011,0.0424853956452535
2012,0.0424673532222019
2013,-0.0106179655977818
2014,0.0106168383055429
2015,0.0424493261169545
2016,-0.0477783086478756
2017,0.1431297709923568
2018,-0.1858834776143153
2019,0.0053106744556661
2020,0.0955008488964231
2021,0.0265209780936781
2022,0.1078239952101726
2023,-0.1770169851379971
2024,0.068954543043545
2025,0.6678063895715354
2026,-0.1390969398673333
2027,0.4897785349233474
2028,-0.0532651539362918
2029,-0.0372995151063151
2030,0.3504486805076329
2031,0.1166799257491375
2032,0.2275373055349658
2033,0.0476014174644329
2034,-0.1058929422353939
2035,0.0634954230382583
2036,-0.1271523178807995
2037,-0.1432512733446573
2038,-0.13813622356816
2039,0.2014846235418851
2040,-0.159320233669667
2041,-0.1755599297760347
2042,-0.068675102879558
2043,-0.1604990935267229
2044,0.0159940288958794
2045,-0.0053316272126204
2046,-0.042671218263288
2047,0.0852696653165618
2048,-0.0559895486175859
2049,0.4115554139450935
2050,-0.2330869812393385
2051,-0.4339385634349773
2052,-0.3265165836054265
2053,0.0343583576705046
2054,0.2342321755027403
2055,-0.0314312655370336
2056,-0.0085728982111303
2057,-0.1238887919269121
2058,-0.0649908382959322
2059,-0.0343681979608052
2060,0.3254353411361651
2061,-0.3322449447213224
2062,0.31976246217096
2063,0.1140706097074186
2064,0.4259427532939572
2065,-0.0966403274401773
2066,0.0937100667329218
2067,0.1672620060101014
2068,-0.198841040790816
2069,-0.0739098300074045
2070,0.2382167772673223
2071,0.0906669688898943
2072,-0.0850725952813099
2073,0.2501666080191431
2074,-0.1372082483571249
2075,-0.1516934745651847
2076,0.1279908055584454
2077,0.1773049645390088
2078,-0.0469557051181736
2079,0.0521457996558495
2080,0.2782038948545262
2081,0.0389853415115857
2082,-0.0728256346233803
2083,0.0156030581994076
2084,-0.0934455373899379
2085,-0.0523464763789689
2086,0.0520589307095602
2087,-0.0208279093985899
2088,-0.1616772713048932
2089,-0.3270282290767339
2090,0.0758130293840749
2091,-0.0994399958130516
2092,0.1150086256469229
2093,0.1565843728795925
2094,-0.1830161054172737
2095,0.1253394610403074
2096,-0.1726392885168632
2097,-0.0104640820384085
2098,0.1853931117319989
2099,-0.1019394636416026
2100,-0.0913291071236789
2101,0.0912457731737512
2102,0.0938413277207343
2103,-0.5120327700972954
2104,-0.0836120401337798
2105,-0.0809804027425393
2106,-0.1784748512709486
2107,0.0594562456083375
2108,0.0702171329804447
2109,0.1240761719803734
2110,-0.0917926565874815
2111,-0.1460011896393131
2112,-0.002703798837364
2113,0.0108140257914416
2114,-0.1272264631043176
2115,0.0838449679495854
2116,0.1701047629333608
2117,0.0431825542480751
2118,-0.2055387278234506
2119,-0.1462542657494078
2120,-0.0975980046630194
2121,0.286548442906575
2122,0.005406282099795
2123,0.409196144941577
2124,-0.2482862848815132
2125,0.1100311754997142
2126,0.2534754886589389
2127,0.0522356874216435
2128,-0.0365783560641653
2129,-0.0470514429109177
2130,-0.1151470742175227
2131,0.4584766072731038
2132,-0.0599504756939966
2133,0.1223575965844078
2134,0.0988296488946672
2135,-0.1615088048348454
2136,0.0754874144259105
2137,-0.0390604656007588
2138,0.0312386109231021
2139,-0.1799452340591987
2140,-0.0391338377250136
2141,0.0599692331760126
2142,-0.1540711338590836
2143,-0.0568035438722452
2144,0.2599291149796798
2145,0.0989325696433208
2146,0.2337662337662278
2147,-0.0727802037845635
2148,0.1660784720780533
2149,0.4752066115702414
2150,0.3546575673715019
2151,-0.4886872941303532
2152,-0.363104270539772
2153,0.1515151515151521
2154,0.2779051884628801
2155,-0.0729020412571502
2156,-0.2490255521870983
2157,-0.0487461409305115
2158,-0.1464525927532988
2159,0.0867114675915871
2160,0.0974553329723759
2161,0.0703349023427062
2162,-0.0920610852377428
2163,0.0378931413414135
2164,0.2376194847977522
2165,0.0431848852901552
2166,0.0053978192810055
2167,0.1455290249555383
2168,-0.1241230437128924
2169,-0.1188675167495131
2170,0.0917678812415587
2171,0.0862952375815741
2172,0.0485175202156352
2173,-0.3299259018876162
2174,0.0864631180762091
2175,-0.1342720922496933
2176,-0.3393224675974774
2177,-0.3348774906513494
2178,-0.0111638291934031
2179,-0.1677383282080018
2180,-0.4436706728069145
2181,-0.2561864812364587
2182,0.4894146914054113
2183,-0.2519238330618411
2184,0.0056167153448612
2185,-0.0674460431654701
2186,-0.1519842386715349
2187,0.1882181082675551
2188,0.1094398922437945
2189,-0.0673930135909269
2190,0.218548613056871
2191,-0.0168142584912011
2192,0.1399227626350254
2193,-0.0391937290033556
2194,0.067144136078785
2195,0.2288840506894415
2196,-0.0446802569114683
2197,-0.139821029082774
2198,0.0391345670039655
2199,-0.0391498881431729
2200,-0.1272123893805253
2201,-0.1884074033026728
2202,0.3258768296050833
2203,0.3303055326176682
2204,0.3128086927889327
2205,-0.3110291486609219
2206,0.6481076350907911
2207,0.3107791287279827
2208,0.2284719577870945
2209,-0.1389078033501423
2210,0.5283121105391616
2211,0.0541565123206034
2212,-0.0596076731332034
2213,-0.4053429092195133
2214,-0.2066340995332962
2215,-0.0250858919125223
2216,-0.1529302528810973
2217,-0.0218519530182966
2218,-0.5713971759793531
2219,0.2242091010256717
2220,0.0744980964640769
2221,0.1340262582056917
2222,0.142029935540255
2223,0.1472754050073693
2224,0.5155198610809575
2225,0.1827199164709071
2226,0.0156592546194807
2227,0.1511440037525366
2228,-0.2089100120123286
2229,-0.0679418835580618
2230,-0.3356056633455767
2231,0.2119253813348688
2232,-0.04449795832896
2233,0.3027139874738956
2234,-0.0104395030796439
2235,-0.1201985889730954
2236,-0.1622696817420447
2237,-0.0523724730281734
2238,-0.1048547761350469
2239,-0.1102188631711583
2240,0.1310409896215536
2241,-0.0734368443138978
2242,-0.0314828418511773
2243,0.052443885043001
2244,-0.1312818358451924
2245,0.0367454068241434
2246,0.015745551881594
2247,0.1310409896215536
2248,-0.0839366278459745
2249,-0.0892622735626232
2250,0.3672842890033919
2251,-0.1922337562475939
2252,0.4238562717055461
2253,-0.712858329459297
2254,0.3015925315760487
2255,0.1863626397719817
2256,-0.1537110232762413
2257,-0.0384425284200083
2258,0.1699561403508784
2259,-0.0109661147055654
2260,0.1314204358777839
2261,0.0218986094382963
2262,-0.1535256058778381
2263,0.0438452263509878
2264,0.2787342187243761
2265,-0.1258618802670404
2266,-0.2065656850912434
2267,-0.1665934307371236
2268,0.1234330855528399
2269,0.4179186014750148
2270,-0.0874842801684209
2271,-0.2356680916365112
2272,0.0
2273,0.2296587926509118
2274,-0.5774624649397695
2275,-0.8187205963218693
2276,-0.5070487576169281
2277,-0.3539163123189707
2278,0.4661718702079316
2279,-0.2952937557674499
2280,-0.0762192306413725
2281,0.2086433390798426
2282,0.5402994194928157
2283,0.1647144948755379
2284,-0.1160447077505635
2285,0.9378025169409556
2286,0.1510903455021191
2287,0.2169509916209427
2288,0.2105389797882716
2289,0.5354952583240984
2290,-0.0029916831209211
2291,0.2447176793601507
2292,-0.600456346823586
2293,0.3589804953930802
2294,0.1314531548757333
2295,0.4461364582713699
2296,-0.0118983877684634
2297,0.1366444866920091
2298,0.0742081985217726
2299,-0.3425269553821342
2300,-0.0241922477286253
2301,0.3295378432685916
2302,0.4348058045241132
2303,0.2554278416347327
2304,0.312980743727125
2305,-0.1381142098273524
2306,-0.0930479861757338
2307,0.3998305354022262
2308,-0.1113349591771858
2309,0.0
2310,0.068874172185428
2311,-0.042402077701814
2312,0.1481873511510988
2313,-0.3025798917082457
2314,-0.1328868335725296
2315,0.0
2316,-0.02658443215652
2317,0.0956124508658124
2318,0.2754529081470549
2319,-0.0397445748655248
2320,-0.0291545189504409
2321,0.2168623717338393
2322,-0.212021626205876
2323,-0.1114353940037187
2324,-0.388877050926907
2325,0.2434506483196505
2326,0.1532445571760835
2327,-0.2808542207620164
2328,-0.0530194581411347
2329,0.1482344221504435
2330,0.0793482860770237
2331,-0.0052901655821779
2332,-0.1589572405023109
2333,-0.2283590015931908
2334,0.1219964992308862
2335,-0.0651779762132297
2336,0.2199420090296453
2337,0.1836972035735035
2338,-0.1005397396549887
2339,0.0898757599788611
2340,0.0950720963397279
2341,0.0976176028282583
2342,0.2079932599652521
2343,0.1472211998527794
2344,0.0761814695142828
2345,-0.0551963412711024
2346,-0.0762816634663344
2347,-0.0131537409239217
2348,0.0368169147425409
2349,0.0
2350,0.2483749933942814
2351,0.2056745069085617
2352,0.0948366701791395
2353,-0.0368945343382815
2354,0.0737346605572311
2355,0.1682527998317436
2356,-0.0947318562180973
2357,0.2441265257907879
2358,0.0341135719533944
2359,0.1938086009114266
2360,0.1464511742245939
2361,-0.1603592550235962
2362,-0.0597054044136924
2363,0.0985556001260981
2364,-0.0200083804735059
2365,-0.0838750262109439
2366,0.1256544502617848
2367,0.1359406044128364
2368,0.0522575250836239
2369,-0.0313643491897554
2370,-0.0418366279677923
2371,0.0365936536149266
2372,0.0391921197711269
2373,0.1330758793445337
2374,0.1302965549590868
2375,0.498941638947677
2376,-0.4861744150713965
2377,-0.3353658536585348
2378,0.0609384521633029
2379,-0.2902979373567574
2380,-0.2706567255642943
2381,-0.0689884252753102
2382,-0.0178890876565277
2383,0.2396491943707928
2384,0.0611496127191217
2385,-0.2144826881830333
2386,-0.3510390242652534
2387,0.0076863950807147
2388,-0.0923218956762613
2389,0.2608962553713888
2390,-0.1280540900476361
2391,-0.1230832350376843
2392,0.0102558843136156
2393,0.4441494792730266
2394,-0.0102113754722668
2395,0.0867214201907807
2396,-0.0051015202530307
2397,-0.3327020525157422
2398,-0.0947818736070918
2399,-0.1616462256889196
2400,-0.0976201783547054
2401,0.0632811264040523
2402,0.2367424242424332
2403,0.2780546665967164
2404,-0.0524906829037965
2405,0.1022521695813017
2406,0.1021477213200592
2407,0.0104755918709311
2408,0.3964941569282237
2409,0.1978548370300923
2410,0.0572409845449264
2411,-0.0312321066055769
2412,-0.1877444589309067
2413,-0.0835116655357777
2414,0.1433299455346236
2415,-0.0182453213783019
2416,-0.0913099058203602
2417,0.0651788507665032
2418,-0.130527854644181
2419,0.0104411380840565
2420,0.1095118898623172
2421,-0.0573962953300209
2422,0.010434601137362
2423,0.0365077709398255
2424,-0.0991908117984848
2425,0.9810366624525906
2426,0.9368295076497848
2427,-0.4377861635220166
2428,-0.2130820048061884
2429,0.0970179327019941
2430,0.0302145231141113
2431,0.1759412858794522
2432,0.0803656637701524
2433,-0.4338394793926315
2434,-0.2630114814627393
2435,-0.2920852901221681
2436,0.0384361847776558
2437,-0.7407029015120643
2438,-0.1227495908346873
2439,0.2398081534772176
2440,-0.2455117385300078
2441,0.2601775329048155
2442,-0.2326592181627655
2443,0.2601045518296524
2444,-0.0433695596714013
2445,-0.1686599202698622
2446,-0.1023227258774115
2447,-0.6384512408608841
2448,0.2465331278890548
2449,-1.5331664580725897
2450,-0.0583275889495653
2451,-0.0610160498739934
2452,0.2566680779000919
2453,0.0687503305304328
2454,-0.0793902826294091
2455,0.0052924053982486
2456,0.0002116957677852
2457,-0.0002116962159371
2458,-0.0688486389153667
2459,0.0333010558393657
2460,-0.1075365698537203
2461,0.0370860927152281
2462,0.1745292997673008
2463,-0.0582102979308957
2464,-0.0794407372100443
2465,0.021179709837986
2466,-0.026481648217791
2467,0.0370605675561166
2468,-0.026478843404111
2469,0.0635088647790294
2470,0.1637958364155142
2471,-0.0634450671460318
2472,-0.0899613695295483
2473,-0.0581912219680124
2474,0.2903225806451656
2475,-0.95793286491605
2476,0.0563485102198245
2477,0.5314086294416219
2478,-0.3289124668435037
2479,0.1006942604271544
2480,-0.191153825731421
2481,0.1881442616000157
2482,0.5009623750889808
2483,0.0659253446852121
2484,-0.1214055822297225
2485,-0.1162115049389883
2486,-0.0369900655252553
2487,0.026414496275547
2488,0.0316873514655412
2489,-0.1761746297952027
2490,-0.0301651143099004
2491,0.1796090861067107
2492,0.0264061262212743
2493,0.031677313763794
2494,-0.0264047317279166
2495,-0.0581241743725303
2496,-0.1322751322751322
2497,0.2164616440525825
2498,-0.1321632480439839
2499,0.089790313209748
2500,0.1359263906315301
2501,-0.2568268777189628
2502,-0.0786823331934566
2503,0.0681448865125669
2504,-0.0891920251836389
2505,0.0524383848977421
2506,-0.1312680493567865
2507,0.039364912741119
2508,-0.0078736024355754
2509,-0.126136542807579
2510,-0.0473235881796211
2511,0.1995170030258165
2512,-0.0046181765130079
2513,0.0150068212824071
2514,-0.0997951573086959
2515,-0.1156859651890407
2516,-0.3270904774465714
2517,-0.0871241122581094
2518,0.2659434409394889
2519,0.0947019519124569
2520,-0.2478902953586492
2521,0.2315302041675424
2522,0.2047996639185079
2523,-0.0262632629477946
2524,0.0210061968280601
2525,-0.7281350258055554
2526,0.0696961248954558
2527,0.1836598397150559
2528,0.2913348686218505
2529,-0.141706029452639
2530,-0.0889927137215621
2531,0.1444043321299746
2532,-0.1836189628310775
2533,-0.1448790816895079
2534,-0.1283267310160231
2535,0.1976779797867406
2536,0.1584477678323214
2537,-0.1893833899626822
2538,0.0278427441808727
2539,-0.1059144879870818
2540,-0.1535326466236648
2541,0.2200434516182841
2542,0.0111401994095751
2543,0.166824222877168
2544,-0.133637730385884
2545,0.3827379631684034
2546,0.1882405049274739
2547,-0.2887284841754637
2548,0.0444000444000513
2549,0.359453630481671
2550,0.2970297029702917
2551,-0.0116495806150872
2552,0.2266519439762808
2553,0.0116218257888373
2554,-0.1047059507882071
2555,-0.2332225526208418
2556,0.2258893776145634
2557,0.0881720430107557
2558,-0.2038439138031582
2559,-0.160420008750169
2560,0.0145815106444895
2561,-0.0058329444703633
2562,-0.0992584807613636
2563,0.157397691500514
2564,0.2355404344412464
2565,-0.1077084303679566
2566,0.0407379386603163
2567,0.1046450787744773
2568,-0.052349930200095
2569,-0.0734601597962109
2570,-0.0896061524120357
2571,-0.0757973296017698
2572,-0.1284371533656365
2573,0.3548574752763314
2574,-0.2858643019660516
2575,-0.0994972769166305
2576,0.3808232041316656
2577,-0.0626402881453278
2578,-0.1673202614379049
2579,-0.1833420639078021
2580,-0.0366818634386591
2581,0.0523752160477632
2582,-0.0786245937729351
2583,0.1360971524288059
2584,-0.0209424083769591
2585,-0.0518593407053863
2586,0.0256611678449741
2587,0.054957996388484
2588,-0.0602283439824076
2589,-0.0681306011215321
2590,0.0052405408238082
2591,-0.0262095717355889
2592,-0.0576943249764049
2593,0.1021718058211695
2594,0.0334697088659205
2595,-0.125288441367737
2596,-0.1996847083552261
2597,-0.0788850907178573
2598,-0.0526177321757402
2599,-0.3008233058898151
2600,-0.3706410524117811
2601,0.679213978327372
2602,0.1397949673811648
2603,0.1963621331128688
2604,0.0051671575466288
2605,-0.0516982887866382
2606,0.1960683143284636
2607,0.0309485737865591
2608,-0.3519850923960902
2609,-0.5212598900452801
2610,-0.0823829609956744
2611,-0.0104161241602053
2612,-0.0208365890503683
2613,-0.0312646553071764
2614,-0.0928379195961014
2615,0.0146015853149726
2616,-0.1096319498825265
2617,0.0156592546194807
2618,-0.1293559640939214
2619,0.071812816629231
2620,0.0313266851146046
2621,-0.0783780959347924
2622,-0.0209051949409386
2623,-0.2619995808006707
2624,-0.0262068242570424
2625,-0.1011122345803784
2626,0.2521432173474533
2627,0.2264150943396169
2628,0.0603409262332199
2629,0.0100558097440704
2630,0.1904456025633663
2631,0.3203941773798224
2632,-0.0500475451679066
2633,0.055022008803514
2634,-0.0150082545399975
2635,-0.1001552406229599
2636,-0.0450901803607231
2637,0.0100190361687256
2638,-0.1053106664660789
2639,-0.0652348454435946
2640,0.0050178132369867
2641,0.0952476438740714
2642,0.2051128120466239
2643,-0.0750976269149781
2644,-0.0701402805611296
2645,-0.0150323194868974
2646,0.085110643836996
2647,-0.0601142170123256
2648,-0.1053106664660789
2649,0.0350912372167601
2650,-0.3416409969196221
2651,-0.2751881388296131
2652,-0.2307908809456777
2653,0.280662363177098
2654,0.2324083667011968
2655,0.2570030682848445
2656,-0.0307872827848299
2657,0.0558440833193691
2658,-0.6557491312701096
2659,-0.2611587015329166
2660,0.3034048769524621
2661,-0.1942184817181292
2662,0.1180803508673327
2663,0.3222732877480039
2664,-0.3374198627825859
2665,0.0224895985606771
2666,-0.214108631958544
2667,-0.2315468458801584
2668,0.0451594693762418
2669,0.1690617075232364
2670,0.0788332676389519
2671,-0.3893698855632493
2672,-0.1081998755022243
2673,0.1130518342660045
2674,-0.1812107140834663
2675,0.8773320649014303
2676,0.0475435816164835
2677,-0.6165621345806448
2678,0.0265688931399178
2679,0.2068087814190342
2680,0.1535447662413258
2681,0.0476291278577494
2682,0.1426835068435141
2683,-0.4139028920137974
2684,-0.3568005112365467
2685,0.1648147163591909
2686,0.1168286336360251
2687,0.0371589340694305
2688,-0.2287842511306234
2689,0.1514064865726485
2690,-0.1037013401404071
2691,-0.0478850758180385
2692,0.0691195236069884
2693,-0.1811015233834044
2694,0.073451920927398
2695,0.2135117909496575
2696,-0.0318775900541931
2697,0.0159362549800802
2698,0.0637044115305009
2699,-0.0424876520261365
2700,-0.7099861089674309
2701,-0.2501482837764724
2702,-0.1834340929054874
2703,0.2422680412371128
2704,0.1389818294126783
2705,-0.2580378799607782
2706,0.0721984425764459
2707,0.0154687016603078
2708,-0.0103135313531405
2709,0.1904369756549511
2710,0.2003287446065413
2711,0.1247158494811535
2712,-0.1403031081428201
2713,-0.0102759081333865
2714,-0.1286140549439242
2715,-0.1133086114544699
2716,-0.0318910901240189
2717,0.0241572020912318
2718,-0.0128786317741632
2719,0.0680558572824314
2720,-0.0114297482366256
2721,-0.0772877164055942
2722,-0.0618684264796888
2723,0.133868808567599
2724,-0.5331538899528967
2725,-0.36039855840577
2726,-0.0583337752558803
2727,0.1746956061408218
2728,0.0529100529100499
2729,0.1690259877456122
2730,-0.2913598559092986
2731,-0.2309714073326796
2732,0.0238878861874867
2733,0.2171725197309161
2734,-0.0476947535771083
2735,-0.0954805856142469
2736,-0.0636942675159259
2737,-0.0159261028826252
2738,0.0079624173899123
2739,0.1722219278257734
2740,-0.0530194581411347
2741,0.1217962296123648
2742,-0.0344325254933109
2743,-0.1140220619431498
2744,-0.079613608619503
2745,0.015920186796859
2746,-0.218050311120564
2747,0.135432987226808
2748,-0.0132795070647007
2749,0.249033010120277
2750,0.2802262189840583
2751,-0.2502809275717688
2752,0.1835423676965357
2753,-0.0970145940365229
2754,-0.3045225358962012
2755,0.0434916086778591
2756,-0.11269337158078
2757,0.0921187308086012
2758,0.1787994891443138
2759,-0.0051088178195519
2760,-0.094602541484494
2761,0.104720065386179
2762,0.22934610876103
2763,0.0152874031797804
2764,-0.2400776421310715
2765,0.0
2766,0.4424328722538528
2767,0.051336528735763
2768,-0.1430316603888862
2769,-0.0203645249974648
2770,0.2285772337075314
2771,0.2179422199695929
2772,-0.2540650406504064
2773,0.0457108029864264
2774,-0.0406483410395732
2775,-0.1282805067080063
2776,0.3435693930274111
2777,-0.1734165732885209
2778,0.0746467608637775
2779,0.3471246253386638
2780,-0.0442802466510782
2781,-0.061168585941868
2782,-0.0665318288269107
2783,0.0638297872340449
2784,0.0
2785,-0.0771871922493467
2786,0.0404403743927408
2787,0.1110874880408072
2788,0.1274020596666361
2789,-0.0424853956452384
2790,0.0530785562632666
2791,0.1166366238999039
2792,0.1904963488199731
2793,0.1664596706412374
2794,0.1081266490765219
2795,0.126488879519347
2796,0.0316122233930465
2797,-0.0527148128624263
2798,-0.1055408970976193
2799,-0.1850383293682232
2800,-0.2222222222222257
2801,0.2011449791118605
2802,-0.3519486569018055
2803,-0.0362431396914267
2804,-0.0777242344162792
2805,0.1448750452734522
2806,0.1085383502170661
2807,-0.2227402227402115
2808,0.1275242955770008
2809,0.0121560107593545
2810,-0.1502357146557488
2811,-0.0985272764986505
2812,-0.1792254344268676
2813,0.1037909649964911
2814,-0.0441306266548878
2815,-0.0363560818531326
2816,-0.1404275237946542
2817,0.0363938858271774
2818,0.0909020076357598
2819,-0.1274249752951454
2820,-0.0104031209362862
2821,-0.0494392547682854
2822,0.0857945091514101
2823,-0.1196834193953704
2824,-0.1564732259241955
2825,-0.1795813342625146
2826,-0.3361660929432014
2827,-0.010758472296924
2828,0.4604840436924316
2829,0.0561902978085881
2830,0.0775359606438061
2831,0.0053470217089184
2832,0.1334970897634431
2833,0.3299803076267902
2834,0.1334105803626029
2835,-0.0271146791429569
2836,-0.0026583725443259
2837,0.0770334165648312
2838,0.0371747211896025
2839,0.0318538967933755
2840,-0.2021491648047791
2841,0.1328162354566222
2842,0.1273412214145535
2843,-0.1381435630412788
2844,0.0212483399734353
2845,0.0690094489860895
2846,0.0159227217239006
2847,-0.1169031298156112
2848,-0.1117140121289541
2849,-0.0692041522491325
2850,-0.0581610532438077
2851,0.1636402027027039
2852,0.1370585134422725
2853,0.1158382476832344
2854,-0.189913483857346
2855,-0.1796850227248723
2856,0.0
2857,0.1161317567567561
2858,0.1212632466916169
2859,0.0658605337337653
2860,-0.0289870348898378
2861,-0.2589167767503351
2862,0.0554514008080007
2863,-0.0237705351011502
2864,-0.1110523532522517
2865,-0.1456374950350884
2866,-0.0185391175380033
2867,-0.0689070285169063
2868,-0.0159041509834072
2869,0.0212010388508994
2870,-0.0424200646905902
2871,-0.0265195714437314
2872,-0.0477580260015937
2873,0.0636368457336822
2874,0.2960926346957131
2875,-0.5658810092409944
2876,0.2795609857113233
2877,0.4021862431679907
2878,0.0747095344823197
2879,-0.3645671734409
2880,-0.1813189659638368
2881,-0.4841228526808989
2882,0.1559251559251618
2883,0.2669569499520444
2884,-0.4974994790581288
2885,-0.0677683365479828
2886,0.244409776391055
2887,-0.0962964890820614
2888,0.0858123569794009
2889,0.3110742430526723
2890,0.2894954507857745
2891,-0.0672494956287804
2892,0.2888533553412091
2893,0.0077365448590589
2894,0.0445426490709442
2895,-0.2747105045492095
2896,-0.0517223544015694
2897,0.049112104841419
2898,0.1187617793612628
2899,0.3524569076408553
2900,0.2254986990459591
2901,0.5805932398252582
2902,-0.4881148369580907
2903,0.1298026998961545
2904,0.1382647770480522
2905,-0.0345781466113429
2906,-0.4980887292945752
2907,-0.1537167551263008
2908,0.0637662676444075
2909,-0.0667092058704154
2910,0.0058004640371341
2911,-0.1539489354285966
2912,0.0145213754646873
2913,-0.0552116932554551
2914,0.1769449440157839
2915,-0.0116042935886337
2916,-0.0406315300673282
2917,0.1333256043127875
2918,0.2774726862824546
2919,0.0808640905677735
2920,0.1557093425605595
2921,0.2129251309201844
2922,-0.1844912078408888
2923,0.3218205850238505
2924,0.5145503401749504
2925,-0.2478954707431793
2926,-0.0878734622144047
2927,0.2911995876819985
2928,0.1466728423652908
2929,0.0514376832467436
2930,0.1643300980845238
2931,0.0949131672780454
2932,0.1050635506355127
2933,0.0358624929555782
2934,-0.0512583935619428
2935,-0.4945139854736557
2936,-0.367076827628998
2937,-0.2695697252462321
2938,-0.1765683423348584
2939,-0.32824467253686
2940,0.2287258928107281
2941,0.1557066486738895
2942,0.2226825479026446
2943,0.0776196636481271
2944,-0.0155263430286725
2945,0.1137303556658389
2946,-0.0362000310285944
2947,-0.1346382890580451
2948,0.1060445387062484
2949,0.0439503619441613
2950,0.4655734312761914
2951,-0.4259961556444455
2952,-0.0467775467775485
2953,-0.2788418940400785
2954,0.0
2955,-0.5687178949575469
2956,0.1099534007016115
2957,-0.3494023381058823
2958,-0.1236256510074097
2959,-0.2795948512344383
2960,-0.3440791911492275
2961,0.1849307830497698
2962,-0.2224105062486695
2963,0.4323526310239339
2964,-0.0791514959632767
2965,-0.0158328055731481
2966,-0.1003750858471117
2967,0.0052826201796192
2968,-0.4563786881766151
2969,0.1007262895615743
2970,-0.1327104788194076
2971,-0.1994627802452062
2972,0.4369009161679908
2973,0.0105904156738055
2974,-0.2867611916520589
2975,-0.0674490759476595
2976,-0.026986911347987
2977,-0.154062381750363
2978,-0.0622041920216411
2979,-0.3555531429812187
2980,-0.4854633720613027
2981,-0.1912777352716268
2982,0.3268329883429691
2983,0.0163389793584233
2984,0.0435516359083151
2985,-0.0544691976687152
2986,-0.0108950264204446
2987,-0.0654129190515151
2988,0.2229957576416975
2989,-0.0762029174831345
2990,0.1955671447196944
2991,-0.1305483028720676
2992,-0.0489795918367365
2993,-0.0653487992158168
2994,-0.0899354100237059
2995,-0.2623165833264965
2996,0.2262813522355463
2997,0.393754243041409
2998,0.2843216896831875
2999,-0.8575486126283554
3000,-0.95131789238692
3001,0.5474820869916278
3002,0.4170644691221467
3003,-0.1610549096582581
3004,-0.2699906638742381
3005,0.1888883292197652
3006,-0.0025185744868381
3007,0.2386934673366805
3008,-0.3985671762272297
3009,-0.189551899310031
3010,-0.0935997976220603
3011,0.0682559344742983
3012,-0.1798105657701412
3013,0.0632735187669256
3014,-0.0633135794965304
3015,0.1315190449693919
3016,0.0758188435099098
3017,-0.0101102011930089
3018,-0.380575430050236
3019,-0.0609291698400632
3020,-0.1321877065432868
3021,0.1826947475260155
3022,-0.0050751116524661
3023,-0.0380778310867355
3024,-0.0380923358220412
3025,0.195856097309568
3026,0.0823977752600662
3027,0.019050855486392
3028,0.0221352826109224
3029,-0.046351135602824
3030,-0.0206047493947313
3031,0.0823511246075436
3032,0.143907077144473
3033,0.1821213287161822
3034,-0.0590318772137
3035,-0.1284950657894737
3036,-0.0926021195596289
3037,0.0360503800203736
3038,-0.1648895070313689
3039,0.0592035831038168
3040,-0.0025741350906072
3041,-0.0515092201504186
3042,0.1902215824379232
3043,-0.1854236415142854
3044,0.0154495828612633
3045,0.0
3046,-0.1521520488949717
3047,0.3264445815340424
3048,0.0051405952809288
3049,0.4095633031280455
3050,0.262885366047944
3051,-0.7167500200582894
3052,-0.018724588059076
3053,-0.0214041095890368
3054,0.2135839384878287
3055,-0.1042306972766353
3056,-0.104339451013977
3057,0.1922563417890593
3058,0.1093595796324517
3059,0.1837060702875393
3060,0.3025959547698642
3061,-0.111607142857147
3062,0.1114827201783765
3063,-0.0106185293336927
3064,-0.2741768041099828
3065,0.0239514583776812
3066,0.0425622472866633
3067,-0.191897654584229
3068,0.1277683134582672
3069,0.1063603488619382
3070,0.2810627353237531
3071,0.1006569188387358
3072,0.0211864406779769
3073,0.1586462189317731
3074,0.1320306311064167
3075,0.4250902344336918
3076,-0.2445251575686314
3077,-0.528901656509241
3078,0.5101768256851243
3079,-0.3484507344269356
3080,-0.0858461208284132
3081,0.1125462243421447
3082,-0.2148343090391566
3083,-0.3016753757474558
3084,-0.0700808625336902
3085,0.0377216144850962
3086,-0.1565198618307383
3087,-0.0918372859380841
3088,-0.0162092068294797
3089,0.4303851947492915
3090,0.0107584722969393
3091,-0.078059809964744
3092,-0.1293695927553077
3093,0.0242509161457296
3094,0.005388802069295
3095,0.2687160745955823
3096,0.1127335194331157
3097,0.0804591535697075
3098,-0.0214603787756963
3099,-0.2420135527589483
3100,0.0156152404747039
3101,0.0650211969101927
3102,-0.2529203170630025
3103,-0.0104307916970803
3104,0.0208572322452769
3105,-0.1148465232825218
3106,0.1147147773490451
3107,0.0104275286757091
3108,-0.0165825199381357
3109,-0.8351035860763489
3110,-0.1896533558107752
3111,-0.0052684263210531
3112,0.2889262450094617
3113,0.0420604694074343
3114,-0.105182926829264
3115,0.1155098183345578
3116,0.1048987726843536
3117,0.1369149817673707
3118,-0.0007332914309753
3119,-0.0104766893661507
3120,0.0366549719851249
3121,0.0052361503822342
3122,0.1202865958893458
3123,0.0313692685732222
3124,-0.0366108786610991
3125,-0.2507968023407796
3126,0.0835291046724223
3127,-0.2932090685376209
3128,-0.7012548771485883
3129,0.0210859251449615
3130,0.00527120341575
3131,-0.0791306182739004
3132,-0.015828628713133
3133,0.063274452939628
3134,0.0632344416925776
3135,-0.1847745750184894
3136,-0.0184808722971706
3137,0.0343098442860901
3138,0.1738855516914387
3139,-0.0632711167352127
