,CRWD.US
10338,1.0244286840031536
10339,0.8400078140261719
10340,1.3838497351099703
10341,1.1520883585121224
10342,0.2595758151313685
10343,1.123665842436393
10344,1.0855236067792682
10345,-0.3405405405405438
10346,-0.3178758414360452
10347,0.1058464603698498
10348,0.8519044385455863
10349,0.3924288653505255
10350,0.6425953079178972
10351,1.6730243594749628
10352,0.5407181693254473
10353,0.5544104058568492
10354,0.039077764751861
10355,-0.2957314900591406
10356,-0.171318438146912
10357,-0.4085435779816465
10358,0.1002434483746143
10359,0.2428571428571453
10360,0.4869033656750913
10361,-0.031996587030728
10362,0.3754338740525615
10363,-0.2058489494605281
10364,0.4135298483723945
10365,0.5028836685891148
10366,0.2105558674901621
10367,0.8765827187978428
10368,-0.1114361331661767
10369,0.0487295509919896
10370,-0.4404978324709798
10371,0.4696756809044577
10372,-0.4437998042779166
10373,0.1535455053042984
10374,-0.1187897421563744
10375,-0.0699251800573545
10376,-0.527203711514129
10377,-0.1760439405675656
10378,-1.084494143731624
10379,-0.1303088803088852
10380,0.4707464694014882
10381,-0.3108876198112398
10382,-0.4840826010119318
10383,0.2559582739719417
10384,0.2878705285684323
10385,-0.281437125748499
10386,-0.7296429613775659
10387,-0.1363857769118368
10388,0.9217701848366376
10389,-0.4946893641786751
10390,-0.218722659667536
10391,-1.0411550928199609
10392,-0.0688028307450436
10393,-0.0934625411973032
10394,0.2600333627710731
10395,0.3276443835884473
10396,-0.066061510606552
10397,-0.0759059745347704
10398,0.7099095594670854
10399,-0.939454487182314
10400,-0.1306762335364734
10401,-0.1476523279850295
10402,-0.9489740150047185
10403,1.555267543047577
10404,0.6529936540053416
10405,0.4805272069928072
10406,0.1398435214975192
10407,-0.7718522612139708
10408,0.1471534994941697
10409,-0.0183975715205687
10410,-0.1608691726386028
10411,0.3531031950055142
10412,0.1832844574780084
10413,0.1281347245103428
10414,-0.2109511143721948
10415,0.2013729977116694
10416,-0.1099605974525836
10417,0.2057519089204961
10418,0.1643310357419935
10419,0.3139788860575163
10420,0.4980530652902394
10421,-0.3693752976634149
10422,-0.1306880232981492
10423,-0.164083865086593
10424,-0.0912408759124165
10425,0.2283096709354982
10426,-0.0462659380692254
10427,0.0409668168783301
10428,-1.5506077229213813
10429,1.0167686984295965
10430,0.8026614564080954
10431,-0.0105624504885187
10432,-1.0243824361094742
10433,-0.7471511502902681
10434,0.2252493832457449
10435,-0.6151521692208153
10436,0.1858185441521013
10437,0.1317841966542975
10438,-0.2172424760251589
10439,-0.3445664521014769
10440,-0.4564473183720063
10441,-0.1182181644685021
10442,-0.337181691640063
10443,-1.089835558989071
10444,-0.2808883065024848
10445,-0.1287677304964608
10446,0.0609114568913082
10447,-0.1830689004770956
10448,-0.0055478502080393
10449,0.3985714861969901
10450,0.2308286013561788
10451,-0.5153496619749409
10452,0.802550571679848
10453,-0.1643835616438418
10454,0.2408134585205528
10455,-1.4236177612015544
10456,-0.2475747776879593
10457,0.0227312908847603
10458,-0.7942771314375919
10459,-0.1964085297418584
10460,-0.4664035672184903
10461,0.2785515320334198
10462,0.1097666819829496
10463,-0.1585191245653519
10464,0.025561065385211
10465,0.4387900368551046
10466,0.1615427613191627
10467,-0.106826737206216
10468,-0.4137508300556787
10469,0.2140781895101623
10470,-0.0841729371253626
10471,-0.14560130785736
10472,0.0255375657592231
10473,0.0306356905795263
10474,-0.2251675963359079
10475,-0.2231055263495331
10476,-0.1618206102948719
10477,-0.0513980263157865
10478,0.324814610528897
10479,-1.1969734557181706
10480,0.573472282173015
10481,-0.0061667488899795
10482,0.2951303492375737
10483,0.3553486092390715
10484,0.6270928462709291
10485,0.2732240437158401
10486,0.3991291727140934
10487,-0.2424830261881702
10488,-0.1761097953482847
10489,0.1818512456810398
10490,-0.0485171932803763
10491,0.1589440062972205
10492,0.1979091128837239
10493,-0.0302242640391603
10494,-0.443230115361274
10495,0.1983308216276992
10496,-0.1318487955827889
10497,-0.1002156154149789
10498,-0.1886390604557777
10499,0.4030303030302982
10500,-0.0909918107370371
10501,0.5369856401592945
10502,-0.0241400120700183
10503,-1.29960617994546
10504,-2.008652657601978
10505,0.7483744325849582
10506,-0.7228915662650701
10507,0.0802568218298527
10508,0.4302925989673082
10509,0.1473115639577588
10510,-1.28691327323593
10511,0.3592888558508409
10512,-0.0402813497350712
10513,-0.3077018710760269
10514,-0.3837633771177243
10515,0.3852685442343971
10516,0.5349326078892146
10517,-0.0618658747834835
10518,-0.2916175466898299
10519,-0.1180270841098258
10520,0.0031058794297753
10521,0.2787499612847205
10522,-0.2336415232458816
10523,0.4273879443585858
10524,-0.2510149059468847
10525,-0.4326174914410166
10526,0.0062243246607686
10527,-0.0498194046581044
10528,-1.6767922235723085
10529,0.7692493187682428
10530,1.093554349770439
10531,-1.1825037707390695
10532,-0.8825319537431459
10533,0.1670970682059713
10534,-0.329198037004293
10535,-0.2934792577420377
10536,-0.5530710938585629
10537,0.2909336112303129
10538,-0.4247722235902473
10539,0.4328632845876861
10540,0.3626481006473774
10541,0.2558479532163666
10542,-0.0274197970934938
10543,-0.0945352525006106
10544,-0.0488162069807252
10545,-0.20790020790021
10546,0.1068930763827452
10547,0.1920380418216166
10548,0.0121914050594393
10549,0.2947701097030937
10550,0.148683092608329
10551,0.0848896434634891
10552,-0.0849617672047495
10553,1.7764400377714773
10554,0.4786937241197014
10555,0.2197737795229443
10556,-0.0058609776110601
10557,0.2513884828997409
10558,-0.5762333156935486
10559,0.7701732889900188
10560,-1.198630136986285
10561,-0.7375684035212997
10562,-0.2803459588428266
10563,0.5752579765152407
10564,0.2425604922203139
10565,0.482778922578742
10566,0.2525252525252565
10567,-0.4483246814535104
10568,-0.0885635000295245
10569,-0.4507443212146318
10570,0.61009755666244
10571,-0.2926396689329025
10572,-0.2192202867638372
10573,-0.3269333650359695
10574,-0.5498774729543886
10575,-0.571050733349356
10576,-0.2833202724697253
10577,-0.0784266409266381
10578,-0.7859553418704599
10579,0.2214124267724478
10580,-0.2126380992002863
10581,0.5059099480292482
10582,0.4236220833047024
10583,0.3127282688093509
10584,0.2004738472753771
10585,-0.1482968675138548
10586,-0.0799159740615633
10587,0.227811190085657
10588,0.6113299823393663
10589,0.1085628986293846
10590,0.054252000542522
10591,0.0271186440677976
10592,0.2704530087897202
10593,-0.5324572334881535
10594,0.1854490354388568
10595,0.0881236442516238
10596,0.1083423618634927
10597,0.0676681553660744
10598,0.0631170821874644
10599,0.218178546526006
10600,0.1011145065612181
10601,0.0583876038625625
10602,0.3713978879541723
10603,-0.3154231020230653
10604,0.9400673400673424
10605,0.4665004423711116
10606,0.0294827124095453
10607,0.1498688647433501
10608,-1.043807463493784
10609,-0.911422801942922
10610,-0.0327564557514889
10611,-0.3213327834473246
10612,-0.2543927081045485
10613,-0.2816498126464413
10614,0.2041433124519164
10615,0.4730782903552238
10616,-0.4311765352081712
10617,0.4919108001749047
10618,-0.5385207165622696
10619,-0.1871834397709774
10620,0.2252128536116588
10621,0.3203110028198207
10622,0.1448879168944859
10623,-0.0164050965166517
10624,-0.0184864922810765
10625,0.1058842812653719
10626,0.3158869342628465
10627,0.7835296660542465
10628,0.0469290784302296
10629,-1.265296423904001
10630,0.0356294536817115
10631,0.3437666623860954
10632,0.3474081500265389
10633,0.2881335999059209
10634,0.9147584921051058
10635,0.3120222667267707
10636,0.1118588999767958
10637,-0.4955979243192949
10638,-0.3041113515410151
10639,-0.0506719000324184
10640,-0.0632921397720004
10641,0.1605775413573366
10642,0.85772239930456
10643,0.2082007981030508
10644,0.10399214281588
10645,-0.0346760677339202
10646,0.91054861986027
10647,-0.3477288439093394
10648,-0.0718270170797775
10649,-0.4215754215754157
10650,0.3223578171770678
10651,-0.92372044385058
10652,0.3589001447178029
10653,-1.3339758121698186
10654,-1.6127354601382635
10655,1.0573875937372548
10656,-2.216164207825519
10657,1.8879798615481436
10658,0.0
10659,-0.4606395340750604
10660,-0.4262857142857178
10661,0.3164556962025316
10662,1.859452798123644
10663,-0.8100187852222905
10664,1.249072470937429
10665,-0.176541642146992
10666,0.649270724352272
10667,-0.7252665509546343
10668,-0.6802092740377745
10669,-1.66561974556645
10670,-0.1111605157847824
10671,0.2218278615794107
10672,0.4165614743751556
10673,-0.2087154512680944
10674,0.4595819692772536
10675,-0.7868020304568586
10676,-0.6835750335398921
10677,0.0734144083756322
10678,-0.9803632937851396
10679,-1.3274864268241715
10680,0.2855613064429709
10681,-0.1489513822688274
10682,-0.2748237543314661
10683,0.5495974569977192
10684,-0.2770495710200211
10685,0.3944105976928862
10686,0.5520538243625986
10687,0.0118021952083147
10688,0.2677809492981691
10689,0.3781660412758033
10690,-0.3337202126914795
10691,-0.0457287467263169
10692,-0.2211867405921906
10693,0.2060156571899431
10694,0.3109963619293517
10695,0.2691947565543117
10696,0.3905566890119591
10697,-0.2220015189577752
10698,0.551940506623296
10699,0.2896535743251072
10700,0.216769270788173
10701,-0.2056302131603442
10702,-0.3954408001860772
10703,1.4521970887719535
10704,1.241816832017261
10705,-0.9401185366850572
10706,0.5150796340223783
10707,-0.0267777548038979
10708,2.498182298896149
10709,0.4474567348818891
10710,0.4943525945326537
10711,-0.2856392409219268
10712,-0.2501481140148742
10713,-0.8698539176626842
10714,0.829711576452008
10715,0.3281701233919664
10716,0.3531720078482616
10717,1.147567480200424
10718,-0.3080415045395738
10719,-0.0259470679813129
10720,-0.4430544696377422
10721,-0.6495529200371155
10722,0.288040279866615
10723,0.585061431450306
10724,0.077947385514762
10725,-0.404356616448168
10726,-0.4257270107414236
10727,-0.1114681004524398
10728,-0.8408479603591751
10729,0.3321801566579522
10730,-0.749704064185181
10731,-0.8288575028181154
10732,0.5440696409140295
10733,1.6123799636646858
10734,-0.0097336231790109
10735,0.1910621761658134
10736,-0.2597402597402634
10737,0.8690054715159281
10738,0.7221370143149256
10739,-0.2594906295050463
10740,0.6903792313565844
10741,-0.1848664499266858
10742,-0.1468335035750882
10743,0.6343567622430856
10744,0.3287809812847814
10745,0.7561258745646864
10746,-0.0596471400765987
10747,-1.2588212855235668
10748,-0.235788937037984
10749,-0.5897435897435817
10750,-0.3731823446146007
10751,0.3781808858406534
10752,-0.1155104922030279
10753,-0.6826604251999294
10754,0.7293145733832422
10755,1.0726599412591027
10756,-0.7332132750193047
10757,-0.6277910814833985
10758,0.585510230343583
10759,-0.3421783200981349
10760,-0.0129140569509794
10761,-0.2265078954180651
10762,-0.9077254620257392
10763,-0.0065308254963367
10764,0.1043841336116888
10765,-0.5048849255786574
10766,-0.5107588888522603
10767,0.2793112513143947
10768,0.0525486074619104
10769,0.0853186322766919
10770,0.4182733154695682
10771,0.0848243991278697
10772,-0.2027743244127455
10773,-0.1572842257028698
10774,0.0589468168718911
10775,-0.2034521231213508
10776,0.1572636131315176
10777,-0.0655694708543851
10778,0.9089283348787892
10779,1.200798350947229
10780,0.1698513800424569
10781,0.1400615957889028
10782,-0.6828899835796457
10783,0.3827657277456132
10784,0.4072722533559233
10785,-0.0391134289439389
10786,0.097688049495282
10787,-0.1434813800299999
10788,-0.2222367474998388
10789,-0.2982921952338889
10790,0.0229402897030848
10791,0.0753184661230697
10792,-0.4506578947368436
10793,-0.0115802882438936
10794,0.0904549040231343
10795,0.3733053900058898
10796,-0.1771421073350021
10797,0.0
10798,-0.600620421094315
10799,0.1252471984179286
10800,0.3088650851021876
10801,-0.2899887958874301
10802,-0.0593510946979711
10803,-0.4012470411639012
10804,0.0144312638900947
10805,0.5939060079187448
10806,-0.4611748429123257
10807,0.1554046276044723
10808,0.6859494683891555
10809,-0.1373783629078472
10810,0.0629254619301033
10811,0.1142791840466194
10812,0.0428363366365005
10813,0.1568771915618094
10814,0.3454605382796876
10815,0.1543349977303789
10816,0.2038505096262657
10817,0.0792124023990125
10818,0.6799662826636581
10819,0.3527830664128255
10820,-0.382237211916811
10821,0.1683501683501588
10822,0.2993258175511371
10823,0.2344338701124654
10824,-0.2546166759932918
10825,-0.1111474631039678
10826,0.1166135079178622
10827,-0.4609590196188778
10828,1.959665056060968
10829,-0.8490055913812492
10830,1.314707495721246
10831,-0.2539207593891853
10832,0.0154742868932795
10833,0.0
10834,1.0109777891243246
10835,-0.2764835389892949
10836,0.5246001833554045
10837,-0.3603649653691887
10838,-0.4853870255277586
10839,-1.798692810457515
10840,0.1251764455216124
10841,0.5596998455087159
10842,0.3041598716057082
10843,0.3970607193502695
10844,0.3110060144964734
10845,-0.4544280919184071
10846,0.288347664898822
10847,0.5377445457338845
10848,0.1891325461330085
10849,-1.325943958149895
10850,0.6451094977655858
10851,0.0701429599917767
10852,0.4250089610323028
10853,0.1853104685707716
10854,-0.0368403459461514
10855,-0.5696022727272742
10856,-0.7994272759813885
10857,0.4513600190046269
10858,-0.4144676029459959
10859,-0.1642673675407715
10860,0.4252788104089239
10861,0.3408417308832179
10862,-0.0711828212124665
10863,0.2485207100591641
10864,-0.2194152879084412
10865,-0.8492315052927382
10866,-0.9082405479617364
10867,-0.4211865947518463
10868,0.415333419433659
10869,-0.3015738498789501
10870,0.3197972606045985
10871,-0.5521174614731201
10872,-0.4754937820043899
10873,-0.181014708361124
10874,-0.4685237452448134
10875,0.0797008154006645
10876,-0.5424397460395882
10877,-0.2657601977750175
10878,0.9664651919123844
10879,0.0858342785322254
10880,-0.8751314243305041
10881,0.3021334319891534
10882,0.0462235370250461
10883,-0.21308134148601
10884,0.6270115803195982
10885,0.2927605409705608
10886,-0.3099966237991439
10887,0.3334353013153793
10888,-0.3499508840864398
10889,-0.4873835523474564
10890,0.0431672422298921
10891,-0.0185036698945297
10892,0.4421246545901129
10893,-0.3203351198176442
10894,-0.3834023869890572
10895,-0.0742620211646788
10896,-0.0743172106273639
10897,0.0866283027040497
10898,-0.3539493293591788
10899,-0.1087868709787604
10900,0.1892411739157277
10901,0.3339311112485439
10902,-0.2666170634920677
10903,-3.4684042625398663
10904,-0.7040328092959679
10905,0.4795755246420082
10906,0.0146912191399423
10907,-0.4623163648787207
10908,1.3381872113796565
10909,0.1783982648733006
10910,0.6069260739427759
10911,-1.028820488563016
10912,0.7844188930977759
10913,0.8146030057188419
10914,-0.5471992810988896
10915,-0.6607219415277499
10916,-0.2225295109612204
10917,-0.0337381916329361
10918,0.0067471830510892
10919,0.2691608909225527
10920,0.5098027401478755
10921,-0.4033705403054604
10922,0.4207496653279825
10923,-0.3391651835185838
10924,-0.3978287987593158
10925,-0.0332533588927889
10926,-0.0038448566610389
10927,0.576755415465102
10928,0.3237543314613444
10929,0.4697627400844337
10930,0.5793674253621154
10931,0.371068441512543
10932,0.3068070051819603
10933,0.4166301201648846
10934,-0.0087719298245534
10935,-0.4169358153737789
10936,0.2810798149557991
10937,-0.4411245735795788
10938,-0.2594645594999396
10939,0.4753800105639849
10940,-0.2588996763754032
10941,-0.3305980282189045
10942,0.3353730289480005
10943,-0.932359403765082
10944,-0.1963584434130573
10945,0.042645140684352
10946,-0.2634027073767054
10947,-0.1792221757572205
10948,-0.5647341544007196
10949,-0.0060081711127078
10950,0.0480422772039469
10951,-0.1378910546410733
10952,-0.9045509708737716
10953,-0.9919137466307296
10954,-1.5047879616963065
10955,-0.4286420838599775
10956,-1.139395286794137
10957,-0.2032803319317093
10958,0.1695763371511213
10959,1.0766290373588805
10960,0.0563434476693008
10961,-0.8537531877148199
10962,-0.2528831457551669
10963,-1.0502372862317848
10964,-0.6187839059674496
10965,0.7654563297350235
10966,-0.1637332299819893
10967,0.4190005067607242
10968,0.4994434550311691
10969,-0.203552407774034
10970,0.2420027816411695
10971,-0.8218311375955831
10972,-0.3008720112517524
10973,0.0590368558657275
10974,-0.6935401687142583
10975,-0.3579545454545428
10976,-0.5591890815575038
10977,-0.0636327254016351
10978,0.7568665602036226
10979,0.286834880376517
10980,-0.2446376305098083
10981,0.6057185037233279
10982,0.043401835897656
10983,-0.0282191542936518
10984,-0.0021707512970219
10985,0.3698256845019204
10986,0.3176004822215347
10987,-0.789448524618658
10988,0.0572441667846578
10989,-0.1748172641837837
10990,0.0521829883458012
10991,0.0173913043478226
10992,0.6565307532826582
10993,-0.3163048658954106
10994,-0.2519438773293879
10995,-0.8233696842289648
10996,0.2599104510210762
10997,0.1983607986746813
10998,0.1871110917714663
10999,0.1867616400278
11000,-0.704194550146531
11001,-0.2103879026955905
11002,-0.4667752873310151
11003,-0.2039995335820843
11004,1.0071278100020062
11005,1.3578138343296438
11006,0.4421016833871797
11007,-0.0907698417200865
11008,-0.4845513624444321
11009,-0.0970042796005634
11010,-0.0970984692711831
11011,0.2961275626423587
11012,-0.0897730025506926
11013,-0.2987079807912234
11014,-0.2751662462737845
11015,-0.5649717514124235
11016,-0.749259452866365
11017,-0.3029420332070969
11018,0.2585781109271002
11019,-0.4758290518449309
11020,0.2155549082435214
11021,0.5273528048215094
11022,0.0752794023973568
11023,-0.5824451045488963
11024,0.3540336622170711
11025,0.0232099338516839
11026,-0.7394417653076223
11027,0.7915796798886623
11028,-0.5997413959118564
11029,0.5499316005471931
11030,-0.3128773740256851
11031,-0.4355256629362261
11032,-1.0135323272261476
11033,-0.2540267425955302
11034,-0.4796364860316494
11035,0.1959576731426139
11036,0.1086662904639308
11037,-0.072366027703932
11038,0.5178029564878364
11039,-0.1198506048274727
11040,0.2918044632187453
11041,-0.2144488386342065
11042,0.0946021146354966
11043,0.3327787021630741
11044,-0.0721540767053471
11045,0.1850374506936152
11046,0.3511096389532934
11047,-0.1769715739409319
11048,0.1986974279721898
11049,0.0441354959726272
11050,0.3217025488740454
11051,0.5088223225277017
11052,0.4493464052287519
11053,0.0611140213025957
11054,0.2959610027855101
11055,-0.4722756690571992
11056,0.8899162091881078
11057,-0.4936120789779458
11058,0.0058068637129198
11059,0.3125904486251762
11060,-0.0695128309100414
11061,0.4498010495357828
11062,-0.5986842868579579
11063,-0.5549310579973684
11064,-0.0506011439243653
11065,-0.0408711391370311
11066,-0.4162757973733629
11067,0.0527395253442738
11068,-0.3174416553994427
11069,-0.1059259695168639
11070,-0.0176574455562102
11071,0.1381256061362948
11072,-0.3923998347790123
11073,0.649672701435477
11074,0.2320807135546043
11075,-0.2051282051282018
11076,0.2426333021515388
11077,-0.0409428554717161
11078,-2.100013125082043
11079,-1.316489361702121
11080,-0.0931718354851689
11081,-0.2334734173837598
11082,0.5209197385447405
11083,0.9497830945182024
11084,0.3667321545514095
11085,0.5600416775201965
11086,0.0292959213567185
11087,-0.3298497713912445
11088,-0.3736969776437377
11089,-0.1510177281680825
11090,0.6458346924130607
11091,-0.1110240334378183
11092,0.247557003257326
11093,0.052090115900516
11094,-0.0065116884808356
11095,0.6340989970883327
11096,0.3207408319912669
11097,-0.0176106308863351
11098,-0.9244791666666772
11099,0.0065099928390204
11100,0.0910569105690968
11101,0.1817827695903403
11102,-0.7192833322435064
11103,0.5444920594908018
11104,-0.0567501103474389
11105,0.5482731871647794
11106,0.0474489156324329
11107,2.0626151012891425
11108,2.1386519283912064
11109,0.6268282490597475
11110,-0.2333652465294317
11111,0.4704901435292669
11112,0.160542276132721
11113,-0.3101514970774247
11114,0.0655659533885758
11115,-1.0267064101406151
11116,0.2971902017291093
11117,-0.5129443002836246
11118,-0.3755527288145887
11119,0.3320453996619071
11120,-1.0184789900591495
11121,-0.1282364435759697
11122,0.9136564409753852
11123,0.6133862529316146
11124,0.0300589154743365
11125,0.3224509387391071
11126,0.2402558584409445
11127,0.9650109525782936
11128,1.478226128645627
11129,-0.0914024564410149
11130,-0.3209352971517005
11131,0.4705815246841335
11132,-0.2143592088716131
11133,-0.1545772027251447
11134,0.1372134240466577
11135,-0.0184700507840577
11136,0.0955754234625285
11137,-0.6497426903947304
11138,-0.1987670680417116
11139,0.4245310079743039
11140,0.2974317908825775
11141,-0.2638068475081768
11142,0.4112170883545599
11143,0.1710473801242847
11144,0.1252776037811214
11145,0.2826111521529044
11146,-0.2777018562805999
11147,-0.4978540772532214
11148,-0.0057227881423777
11149,0.3478756772169862
11150,0.5217008491537978
11151,-0.2158167036215877
11152,0.0341005967604446
11153,-0.5361930294906102
11154,1.2815155314110622
11155,0.3885111696961106
11156,0.2491349480968952
11157,-0.3086312626947746
11158,0.1625892300228708
11159,-1.0504937320540657
11160,0.1049391353015291
11161,0.1780788435350364
11162,0.5521216751163386
11163,-0.1669565217391367
11164,-0.0069570057047383
11165,0.6908940168578139
11166,-0.492952857043677
11167,0.1940267479731142
11168,0.4758620689655156
11169,-0.1242922248308291
11170,0.26857654431514
11171,0.3978324987996324
11172,0.082242478240014
11173,0.3346994535519187
11174,1.5268715948072793
11175,-0.1347073482858413
11176,-0.4159480572182267
11177,-0.8285597381342087
11178,-0.5649562570276725
11179,0.5970230630827102
11180,0.8594594594594613
11181,0.7057939511043114
11182,-0.0725642241724236
11183,0.4385561497326184
11184,-0.3111254157279329
11185,-0.3573501180579602
11186,0.1257056831012432
11187,-0.0645612524883007
11188,-0.1319865319865344
11189,-0.2376002376002363
11190,-0.1541373715521885
11191,0.810042379700655
11192,0.1820615796519429
11193,-0.2996906419180162
11194,0.1276618569972641
11195,-0.2311827956989284
11196,0.1502577572781592
11197,-0.0375382632511625
11198,-0.4748286839691336
11199,-0.1242571582928245
11200,0.229079638862693
11201,-0.2756533254060586
11202,0.2076591154261161
11203,-0.126809426964955
11204,1.4501296863947262
11205,1.463754646840138
11206,-0.7726527745258615
11207,-0.4245057426075995
11208,-0.3100617953677023
11209,0.1272024875153028
11210,0.0381461893840649
11211,-0.5354860091851712
11212,1.2206528856047072
11213,-0.3072737081603458
11214,-0.0586744273375891
11215,-0.3613271588944406
11216,0.8023739427076092
11217,0.0046728971962574
11218,0.0700443614289076
11219,-0.7417206206047593
11220,0.2424797034117106
11221,0.5543271398157018
11222,-0.3173220973782861
11223,-0.2440397972592368
11224,-0.296540362438232
11225,0.8910244448591271
11226,-0.0560119492158348
11227,0.1584490632864215
11228,0.252018860766356
11229,-0.3644473455178347
11230,-0.8392298831660365
11231,0.3171305156104675
11232,-1.3465587941926067
11233,-0.4116957424350452
11234,0.3437396029721644
11235,0.0566940235188674
11236,-0.3237518069609558
11237,-0.5366126327557339
11238,0.100513736877377
11239,0.4668741662961178
11240,0.144300144300155
11241,0.177285318559553
11242,0.3753173639474593
11243,-0.398980383464479
11244,-0.1165048543689364
11245,-0.1736714136853074
11246,-0.2046555660745151
11247,0.1362511470122095
11248,-0.0807035119942173
11249,-0.4865771812080403
11250,-0.4494382022471974
11251,0.3387363175722907
11252,0.1425696075142703
11253,2.595744680851068
11254,-0.7382710169087933
11255,-0.9472064621598224
11256,0.4689892802450316
11257,0.0143547538159725
11258,-0.7943359553975874
11259,0.7310767463015346
11260,0.0047874377633047
11261,-0.7378828068483246
11262,-1.193235889802588
11263,0.1632235431689767
11264,-0.5289968652037679
11265,0.1320745487452967
11266,-0.1861797666357529
11267,0.4147877013177254
11268,-0.6286219428346926
11269,-0.4445071475822006
11270,-0.0043905086083482
11271,-0.3415503415503404
11272,0.0568926707398425
11273,-0.4297709544393007
11274,-0.4015663582171485
11275,-0.282641320660329
11276,0.0225061892020243
11277,-0.596196417790301
11278,2.034244245379288
11279,-0.8554241668763316
11280,0.1803652968036576
11281,-1.5416714964645826
11282,0.8094373031020723
11283,0.1767514461481915
11284,-1.2551134250650746
11285,-0.3124271391932925
11286,-0.6098991320666117
11287,0.201329712519902
11288,0.3638738570628854
11289,-0.6196019526849519
11290,0.4067131036417206
11291,0.6779031434275934
11292,0.9241011542983988
11293,-0.6826150390217972
11294,0.6030891052643704
11295,-0.3117206982543694
11296,-0.2175220993196644
11297,0.2631093057607058
11298,0.792233365389027
11299,0.5268156691788891
11300,-0.3641475792072459
11301,0.0
11302,-0.8204655450564652
11303,-0.1105583195135371
11304,1.3523292356468657
11305,-0.1911708463093432
11306,1.1105678186567802
11307,1.2218812541694484
11308,-0.1228993561142375
11309,-0.2652022502009132
11310,-0.2336009451440551
11311,0.2063236870310776
11312,-0.8403361344537853
11313,0.5027422303473504
11314,-0.3290715865566085
11315,-0.2135423705906259
11316,-0.138046773495017
11317,-0.6045422362616335
11318,-0.2785363189514032
11319,0.2074877630181368
11320,-0.0003815129714536
11321,-0.0927390758823782
11322,-0.0818956103952859
11323,0.3721629510204859
11324,0.0520822007176236
11325,-0.5686167304537956
11326,0.1583600860526826
11327,0.065408324695871
11328,-1.280870657178737
11329,-1.031886999915418
11330,0.1773049645390018
11331,-0.1776198934280586
11332,-0.878839590443687
11333,-0.7911936704506378
11334,0.0255352734982597
11335,-0.1288739669421573
11336,-0.3368748380409437
11337,0.4471579671510965
11338,-0.1659814655465735
11339,-0.1879538658692962
11340,-0.146486906922478
11341,-0.0691861973536264
11342,-0.1906247292262359
11343,-0.299830530569677
11344,0.060798193425116
11345,-0.1522268615170593
11346,0.1650021710812088
11347,0.1733853489380049
11348,-0.0607217210270586
11349,-0.1128962223187107
11350,0.3461704889658082
11351,-0.626575691998203
11352,0.138707713714231
11353,-0.479297124600641
11354,-0.7287872575831311
11355,-0.5518558068796086
11356,-0.2497891390384681
11357,-0.3515853896738017
11358,-0.609196908161933
11359,-0.5069458160510963
11360,-0.0592885375493906
11361,-0.5830903790087623
11362,-0.2690761718101194
11363,-0.1064148182634409
11364,0.4601125455147445
11365,0.6446096165230479
11366,-0.3962226771445514
11367,0.3094140882159308
11368,-0.0444568850542508
11369,0.801973082451321
11370,0.4487804878048765
11371,0.8448342577066956
11372,-1.3464052287581714
11373,-1.3345696592376637
11374,0.1421957671957506
11375,-1.8524755810037048
11376,0.6558254701198007
11377,-0.9662162162162208
11378,-1.3534297139341671
11379,-1.8164735358596968
11380,0.637624514157498
11381,0.7017489648353052
11382,-0.0711215560159616
11383,0.1081114474578435
11384,-0.3036311810633344
11385,0.0557379079705229
11386,-0.4541495582928889
11387,0.8817907134488366
11388,0.2951122041192857
11389,0.0245866371626971
11390,0.0614288346950023
11391,0.2389998774359693
11392,-0.1165715688079009
11393,0.0674432863273974
11394,-0.1842751842751737
11395,0.0368414589217746
11396,0.1364340134594432
11397,0.3954681487815181
11398,0.1523967266719864
11399,-0.2015887564925027
11400,0.1220628623741157
11401,0.115764518266589
11402,-0.2627590000611057
11403,-0.5974811770682561
11404,-1.426831925556585
11405,-0.4428709365947966
11406,-0.654399377996625
11407,0.0250682250854591
11408,1.361766021340478
11409,0.8489071903706072
11410,-0.6953304414391449
11411,-0.1277465508431199
11412,-0.3750601057861888
11413,0.5581114233690276
11414,0.1111288719177625
11415,-0.2585238156046468
11416,0.0669963311532874
11417,0.0924332249633519
11418,-0.6221937139191782
11419,-0.2121231599922945
11420,0.3331411365238069
11421,-0.3536067892503609
11422,0.2629047771721684
11423,0.243075545320811
11424,0.2933860577842844
11425,0.3875476493011522
11426,-0.3314635390107153
11427,0.1908639776053005
11428,0.9055055039782688
11429,-1.0628975265017546
11430,-0.4712109475858625
11431,0.4370179948586162
11432,1.2251634609280817
11433,-0.2131111040427545
11434,0.1048551093035208
11435,-0.131400191532486
11436,0.4096958174904962
11437,0.1739680531393182
11438,0.0474233322794922
11439,-0.2980720446473863
11440,-0.1428979708488103
11441,-0.149472077343858
11442,-0.562875783548673
11443,0.1022364217252374
11444,-0.0447484497858423
11445,0.2423314839614791
11446,-0.0063775510204023
11447,0.3178639542275905
11448,0.1956115255351416
11449,0.235282947208492
11450,-0.0316595960235439
11451,-0.2857505715011538
11452,0.3606453653907128
11453,-0.1542828931128116
11454,-0.9186310839846756
11455,-0.0404984423675998
11456,-0.3125
11457,-0.5277707966825856
11458,0.90589297388165
11459,0.5202688055495359
11460,-0.7079590818363395
11461,0.9728527749467352
11462,0.4274555630727554
11463,-0.0954227844984154
11464,0.3466257668711642
11465,-0.2812180661228494
11466,0.7129069696414421
11467,0.3712268743914224
11468,0.2549471895107538
11469,-0.2068126520681285
