,TSLA.US
2904,-0.4883720930232523
2905,0.4146917510478377
2906,0.0570784182473221
2907,0.0654145077720271
2908,-0.0462834397852553
2909,0.1448114370224387
2910,0.1516675742109733
2911,0.1089403286648371
2912,-0.3893468194602283
2913,0.0056144481344641
2914,0.2274066835435113
2915,-0.0791632719381442
2916,0.0075461237564262
2917,0.2342269397086473
2918,0.2093586618217495
2919,-0.0061485159460537
2920,0.2836349180866749
2921,0.1884690513978778
2922,0.6407826464050365
2923,0.1323480420364068
2924,-0.0090865035134397
2925,0.0773016900245922
2926,-0.6312366401247159
2927,-0.1211421223090055
2928,0.4775617097420186
2929,0.0029624538597784
2930,-0.3580755490650276
2931,0.1847015811215089
2932,-0.0510682770988543
2933,-0.485307241515357
2934,-0.0398037272716399
2935,0.1835190371208918
2936,-0.3513943121573536
2937,0.4498148787485605
2938,-0.2613989018858981
2939,0.0265505997750754
2940,0.1640577384120659
2941,0.5450710900473976
2942,0.9482677682846729
2943,0.2072963635298918
2944,-0.4210427276041776
2945,0.6264389981650963
2946,-0.0393081301419421
2947,-0.4524916638391107
2948,0.2588529173755824
2949,0.0900259825378567
2950,-0.7882324522928579
2951,0.2508154863915671
2952,0.0459114474401283
2953,0.8471061396342624
2954,0.1994380613115287
2955,0.2049875975994345
2956,1.0604379272763331
2957,-0.4699731106197553
2958,-0.6710207186164935
2959,0.1609443603252779
2960,0.0273939307252267
2961,-0.1379975210026073
2962,0.023782701214162
2963,-0.0375657400450731
2964,0.1200660363199663
2965,0.5225440429979156
2966,0.1949511380427961
2967,0.1044194302008481
2968,0.4392951764473259
2969,-0.0220986968068678
2970,-0.3603451488408818
2971,0.3147221295369568
2972,0.2944872963848279
2973,-0.1486965910843795
2974,0.7185386650985015
2975,1.0268074735987085
2976,-1.1367408171782942
2977,-0.632951370986762
2978,-0.4058043200345376
2979,-0.0963887457829802
2980,0.9367488722794676
2981,-0.7940129597517516
2982,-0.0805280942409606
2983,-0.7499314000414856
2984,-0.5235848659922222
2985,0.3878566522023312
2986,0.5746934968017133
2987,0.4295831882038643
2988,0.3190926526023516
2989,-0.506136567307668
2990,0.3140354012879805
2991,-0.2290680117985644
2992,-0.4654056578596255
2993,0.1415793593950435
2994,-0.1668418506098069
2995,-0.277441448778743
2996,-0.7627610243041301
2997,-0.0315514333895424
2998,-0.2150144399188972
2999,-0.3268396066463331
3000,0.0533430566246649
3001,-0.0011073871093101
3002,-0.0853956883151988
3003,0.2538918306474603
3004,0.2671435486473426
3005,0.1202231703032561
3006,0.0395752507014282
3007,-0.0913696034827875
3008,0.2465053170008019
3009,0.2274763326321697
3010,0.2175073101805024
3011,0.1944303864901661
3012,0.0412689537654519
3013,-0.1827153907708728
3014,0.1478206442849361
3015,0.0505929733401363
3016,0.1037137362594221
3017,0.2473555412601777
3018,0.0444138040754685
3019,-0.0863566108719103
3020,0.0471898935641161
3021,0.0298329355608622
3022,0.2906668521068048
3023,-0.0977423709075536
3024,0.027782555201296
3025,-1.214222335640596
3026,-0.8960346869389171
3027,0.1915851062907017
3028,-1.3613429951690763
3029,0.2890173410404624
3030,-2.298261520873581
3031,1.166890694095429
3032,-1.0750782680607314
3033,-0.3398202113997881
3034,0.2596225374038723
3035,0.3382823700386938
3036,0.4233849282787927
3037,-0.0694618327336818
3038,0.2801425193721971
3039,0.1596477384535899
3040,-0.3357525108129849
3041,-0.4541214590799744
3042,0.2448699740437827
3043,0.1217967217605255
3044,-0.6890763835088677
3045,-0.5700657291878105
3046,0.1607208205168781
3047,0.5928620587946094
3048,-0.9213000401859436
3049,0.7215753492129097
3050,0.1210740320158335
3051,-0.2740188948149467
3052,-0.5942451950917438
3053,-0.0461940891084439
3054,0.320288893802049
3055,0.0633396181946662
3056,-0.1297935103244831
3057,0.0575037872751918
3058,0.4686142179666565
3059,-0.2086405504546795
3060,-0.0566359704610301
3061,0.1894078435403229
3062,-0.1433623243811559
3063,-0.3947323746975629
3064,-0.3857336348467388
3065,-0.3208158653703231
3066,-0.0113145735424229
3067,-0.1584316178222524
3068,0.1782022443850247
3069,-0.3009989563142898
3070,0.0402402491914663
3071,-0.3806556780590084
3072,-0.0532279551543971
3073,0.0927185990518782
3074,0.0328893274132414
3075,-0.327057367630164
3076,-0.2199943894048353
3077,0.4358659620289496
3078,0.5024206877386036
3079,-0.1444990394805493
3080,-0.6937315634218234
3081,0.1046102164400165
3082,0.202914320163507
3083,0.2054322147060085
3084,-0.2176438581785588
3085,-0.1185798800538104
3086,-0.1654517951866317
3087,-0.3175743979349579
3088,-0.0156992142994494
3089,0.1934607319018143
3090,-0.1493795571857469
3091,-0.0932642487046625
3092,0.2065303782844718
3093,-0.0572940194267553
3094,-0.2675836106150041
3095,0.1309966103701935
3096,0.4391588192817274
3097,-0.1308428287962856
3098,-0.2846128803125429
3099,0.3171659487002872
3100,-0.0620870811111973
3101,1.0499121791388164
3102,-0.998329303094584
3103,-0.4603298916344475
3104,-0.4873554829740385
3105,0.1017873760549414
3106,-0.0957177546798921
3107,-0.1344101152054456
3108,1.608683613003262
3109,0.1130059584959984
3110,1.6003110419906632
3111,-0.46875
3112,-0.954333938007722
3113,0.5451621759422535
3114,-0.8655679597439554
3115,-0.0499652174959348
3116,-0.366961689415725
3117,-0.1352469450101869
3118,-0.6075061831163023
3119,1.4841290543164152
3120,0.6586558044806362
3121,-0.0729028667288433
3122,-0.0321503066041498
3123,0.5148768196214805
3124,-0.1312315455638922
3125,-0.2805264902230013
3126,-0.5647452504215046
3127,0.5325284962596801
3128,-0.3079928741092635
3129,0.1979446940154277
3130,0.5188250969849294
3131,1.2287158463581045
3132,0.51329586930073
3133,-0.4327785218966774
3134,-0.0245600148989678
3135,0.126132724176218
3136,-0.0517586303154426
3137,0.2548966764123154
3138,-0.1646756687661242
3139,-0.1035305066015222
3140,-0.1701254966848742
3141,-0.342585880317104
3142,0.2426108661674529
3143,-0.3311839533767938
3144,-0.0456610312368269
3145,-0.2417670117127971
3146,-0.2706646582564435
3147,-0.0871593130903876
3148,0.1916299075260169
3149,0.2298706325283613
3150,0.3038678030357873
3151,-1.583063619610828
3152,-0.2195100393323783
3153,-0.1593507930652956
3154,1.5956674507070896
3155,0.2881009945999173
3156,0.3699723782805214
3157,-1.2567731382085183
3158,-0.3208791208791289
3159,0.1579917493197637
3160,-0.5220357925385746
3161,0.2420344211410667
3162,-0.6718199792418176
3163,0.2474769475495856
3164,0.2570383213823834
3165,-0.6697907791347016
3166,-0.6764062011347943
3167,-0.0186038863205765
3168,-0.6710402015324862
3169,0.2020232251885584
3170,0.0373977172433394
3171,-0.7141242937853122
3172,-0.9920423596001372
3173,-0.3144222110292076
3174,-0.4523013707031265
3175,0.0971945918447495
3176,-0.1420642809807751
3177,0.9606943908902243
3178,0.8209926769731422
3179,0.5486413439285288
3180,-0.0534361033745775
3181,-0.0486018857531598
3182,0.5663398229022234
3183,0.3850122357283148
3184,-0.2804328001618035
3185,-0.0518909693935117
3186,-0.0854039769248078
3187,-0.3476545445725613
3188,0.3929969236716309
3189,0.1463540158898594
3190,0.0835609834484946
3191,-0.1496692791734312
3192,0.4500949566743122
3193,-0.0568108043120973
3194,0.0464657955665163
3195,0.0392401819463137
3196,-0.2794641996723538
3197,0.0016060902943948
3198,-0.2043903695120351
3199,-0.3585618761507942
3200,0.260986599566975
3201,-1.3500810551558229
3202,0.0322645670785238
3203,-0.1407104392896864
3204,0.0231495221701252
3205,-0.1605231866825235
3206,0.4827945283286837
3207,-0.2475226970934873
3208,-0.3928092938507316
3209,-0.0232281119714175
3210,-0.2735275498381485
3211,0.1133435143647909
3212,-0.3706298312107337
3213,0.0389159507635901
3214,0.5132784907373549
3215,0.356944474605136
3216,-0.0258756749782532
3217,-0.6306780855460336
3218,-0.5748265609514469
3219,-0.4299634245154557
3220,-0.674253926224643
3221,0.0004251114551177
3222,0.2068434704613228
3223,-0.083704341707804
3224,0.2215067299312393
3225,0.1066960229258364
3226,1.3480604468090982
3227,1.1193910278263353
3228,0.0737182762732145
3229,0.0646830530401027
3230,-0.0221333106325011
3231,1.1927191979005505
3232,-0.9376517613657672
3233,-0.2156041596117513
3234,-0.1612394644667955
3235,-0.2194834102894644
3236,0.1654018656525416
3237,-0.297613957068333
3238,0.020298624054261
3239,0.9580048270313736
3240,-0.4072921449585874
3241,-0.4669080938709424
3242,-0.1185759933219638
3243,0.1035525708719937
3244,-1.2806978072376891
3245,0.0760916558582022
3246,0.2081606858292252
3247,0.6623808544195438
3248,-0.3994843364618572
3249,-0.5414712651634483
3250,0.7619655172413786
3251,0.6287799612794831
3252,-0.3041759752534768
3253,-0.3570011900039557
3254,-0.0641461171580478
3255,-0.020316200866988
3256,0.369225414265076
3257,-0.3429853321829237
3258,0.1602260393156711
3259,-0.4099920423485459
3260,-0.2045486062959281
3261,-0.3287013687194536
3262,0.2949586520337618
3263,0.3764230310777849
3264,0.0759351773549815
3265,0.3174884497251167
3266,-0.2164166235557847
3267,0.0689298638635149
3268,0.2475332622821285
3269,-0.0498581047625563
3270,0.2689111260563412
3271,-0.0476885060232771
3272,0.4860088868244807
3273,-0.0194714691735954
3274,0.2093062894153852
3275,0.298899685017385
3276,-0.1063209312498481
3277,-0.8739351596494447
3278,-0.0245203212162135
3279,-0.4575489417256347
3280,0.0510863544038994
3281,0.3202611171100438
3282,0.1629322912200232
3283,-0.6349088936558396
3284,0.11821204285187
3285,-1.0501953562451851
3286,0.3583162854131779
3287,0.4222378606615149
3288,0.3530830175680336
3289,-0.2874733192681201
3290,0.2314159455433961
3291,-0.2035177738855832
3292,-0.270855234679371
3293,-0.0963390898270984
3294,0.2910890844679262
3295,0.0574515754277958
3296,-0.0463701216953343
3297,-0.019751623336553
3298,-0.4351869071973208
3299,0.6283496581038653
3300,-0.1758703473780094
3301,-0.9288960000000044
3302,0.2553463134376033
3303,-0.0909700086497481
3304,-0.2450760608486727
3305,-0.0785243826220748
3306,0.0648287004087704
3307,0.2133759488613641
3308,-0.046365874716203
3309,-0.0160707561010923
3310,0.1963963362970435
3311,0.1287062621852561
3312,-0.0784487876807029
3313,-0.241895895860678
3314,0.1081348730972608
3315,-0.0543365349272101
3316,-0.107189709787872
3317,0.034800542990835
3318,-0.0284114541673306
3319,0.1169802571648123
3320,-0.082054119577369
3321,0.0337313957763836
3322,-0.5190422625743241
3323,-0.1465103374758736
3324,0.4231206833004823
3325,1.430150421790826
3326,-0.6165434909103608
3327,-0.4205279242864829
3328,-0.4721419727610393
3329,0.5425929013968904
3330,-1.0512262145486615
3331,0.0012961930809201
3332,-0.3459933074923408
3333,0.6128977672511355
3334,0.4233581340267245
3335,-0.3468208092485625
3336,0.4980399717241823
3337,0.148868726017387
3338,0.6363172660035716
3339,-0.2813299232736631
3340,0.0919869174161931
3341,0.5160273519916553
3342,-0.0763184003663312
3343,0.0406865861411379
3344,1.2009145039318576
3345,-0.4002717665824141
3346,-0.1321352798545127
3347,0.3974842767295557
3348,0.1154640107850148
3349,0.2920137801440673
3350,-1.036403151317576
3351,-0.2802862605791912
3352,0.5692323861521684
3353,-0.0142501083658387
3354,-0.175045796865454
3355,0.2139384994516034
3356,0.0805005919161207
3357,0.0784096362739255
3358,-0.1916591041460777
3359,-0.2097470127711808
3360,0.2025628247503783
3361,0.1612317990436813
3362,-0.1370900029793472
3363,-0.0392884722203356
3364,-0.2621570225482137
3365,-0.0706829056111482
3366,-0.0338849012034814
3367,0.2115632505190074
3368,-0.0447967854912769
3369,-0.084234552469975
3370,0.0828073033326564
3371,-0.1168811753353556
3372,0.2447142401995761
3373,-0.1078990228013128
3374,0.1626016260162663
3375,-0.0976897727532772
3376,0.3588581526928493
3377,0.6822319752908109
3378,-0.3551044759158546
3379,-0.1671848210410925
3380,-0.224602133363762
3381,0.3148744411511798
3382,0.0206083001705488
3383,-0.3429859026376361
3384,-0.5254398413602129
3385,-0.5158729015058653
3386,0.063364967813468
3387,0.154572839754703
3388,0.2817487059633107
3389,-0.3568602057701855
3390,-0.346545375785155
3391,-0.289624212584172
3392,-0.138487082997981
3393,-1.1136363636363678
3394,-1.3071895424836533
3395,0.6664437613008043
3396,0.0541820777366779
3397,0.0701485498703134
3398,0.2438480447538515
3399,-0.5303784934159019
3400,0.2312407473113658
3401,-0.1666727943429309
3402,-0.1190184049079788
3403,0.0196280484812758
3404,0.0662008091210098
3405,0.1768352006069836
3406,-0.0373390137603386
3407,0.040383273982149
3408,-0.0232563832651889
3409,0.0856080618334717
3410,0.1184877542295275
3411,0.0305287580901208
3412,0.0366210937500083
3413,-0.1344578902334705
3414,0.0378783250448974
3415,0.0842387986814863
3416,0.0305119912125465
3417,-0.0598392887673117
3418,0.0732189490640205
3419,-0.1185109164436984
3420,0.0842305720354428
3421,-0.2047446245667512
3422,-0.0295130710357165
3423,0.1850313881628748
3424,-0.0941308785956139
3425,-0.0391934334503451
3426,-0.2129150852321586
3427,0.0436219431592916
3428,-0.1628556675096347
3429,0.0529463849370334
3430,0.0290915344825224
3431,-0.2081344787358066
3432,0.0887428972569118
3433,-0.1127111676877002
3434,0.1403601694915332
3435,-0.1060445387062656
3436,-0.0046396638232113
3437,0.0035127649237752
3438,0.0580925506405535
3439,-0.2829812674372253
3440,-0.1410249587568595
3441,-0.1145475372279514
3442,0.0106544495645048
3443,-0.4968494854699502
3444,0.1286174493055904
3445,0.0814723795277291
3446,-0.2436738519212813
3447,-0.8152687417325761
3448,-0.39411798822579
3449,-0.2324785396066467
3450,-0.7094086486630278
3451,0.9391093208581114
3452,-0.1509951285419505
3453,0.4640660322801113
3454,0.2671985469768215
3455,0.641000260484488
3456,0.2105482051415357
3457,0.1855095024972515
3458,0.0357269990423044
3459,0.2281440745421538
3460,-0.2261832605713608
3461,0.0235957115961016
3462,-0.0381306834496988
3463,-0.1757353705436093
3464,0.001351192635377
3465,0.2253092801212337
3466,0.0293524956100831
3467,0.1065143878568457
3468,-1.0435317200784828
3469,-0.6907026591038196
3470,0.3178382639248333
3471,-0.142875925268535
3472,-0.2517530447619658
3473,0.3493839808758349
3474,-0.6451101181820579
3475,0.5319993647768793
3476,0.812191736318261
3477,1.490783859954903
3478,0.2327710210624974
3479,0.8758295929719603
3480,-0.0983146161798814
3481,0.473604037099868
3482,0.1800000000000091
3483,0.5891079036257709
3484,1.2517841535797405
3485,-0.900142174946025
3486,0.6779072604102074
3487,-0.1555268413015362
3488,-0.3347240883482973
3489,0.6176823171112766
3490,-0.2015642898724916
3491,0.136898957317534
3492,0.4842908731232612
3493,-0.3680671324479801
3494,-0.2368155082708949
3495,0.2091433049925877
3496,-0.2667549619109506
3497,-0.5202530450382392
3498,0.5348447353716127
3499,0.2496580668128045
3500,-1.864902028188388
3501,0.6392114765297171
3502,0.9293612907124364
3503,0.7700707806983126
3504,1.0357364747266875
3505,0.0855547123274801
3506,-1.1173120051568242
3507,0.0734949647442181
3508,0.4657133442597199
3509,-0.1576683997051524
3510,0.5227899860729578
3511,-0.1523110243716676
3512,-0.455463772100759
3513,-0.0023909431075065
3514,0.4202162353534717
3515,0.5469904337942768
3516,0.0662565073355488
3517,-0.3216774468156842
3518,0.0243385803879239
3519,-0.0089008093802717
3520,0.2969957284678086
3521,-0.0923787528868328
3522,-1.078602724639068
3523,0.1398668276529819
3524,-0.1232824244745502
3525,0.8244249635878975
3526,-1.0777478403377672
3527,-0.0138904322702554
3528,-0.2464526566242916
3529,-0.132473508086992
3530,0.0766283524904151
3531,-0.1861766944968576
3532,-0.0148259831637221
3533,0.0039366880057608
3534,0.3119763978958518
3535,0.0806496468101573
3536,-0.0561247020201163
3537,0.1047101499631613
3538,-0.0055735479691281
3539,-0.0723137909451292
3540,-0.0584526742098552
3541,0.2488468706725138
3542,-0.0809320032233836
3543,-0.1070837299075451
3544,-0.2635828638366655
3545,-0.0384623808757884
3546,-0.2173086333449859
3547,0.1128818700935428
3548,0.0965050575514431
3549,0.0738902520633466
3550,-0.7998184226169552
3551,-0.4027210683804866
3552,-0.1284204812144612
3553,-0.1389151640555669
3554,0.1254705144291125
3555,-0.3421512575169682
3556,0.1523285564281131
3557,0.306671581275347
3558,-0.5082836904655982
3559,0.1553553198100159
3560,0.2214447052570973
3561,-0.0546528803545058
3562,0.0560984971507861
3563,0.1429940296307256
3564,-0.1254612546125494
3565,-0.0206684776189893
3566,-0.2753515914137696
3567,0.1389628052746813
3568,0.2418446557699023
3569,-0.0471995986779924
3570,0.3030213880144831
3571,0.1879312876229588
3572,-0.2000764998381754
3573,0.0705654053100494
3574,-0.0191151171168515
3575,-1.497164574607093
3576,-0.9247192912577072
3577,-0.0241309514966961
3578,-1.659335888093928
3579,2.268345556016781
3580,0.495662949194556
3581,0.7371029757457512
3582,-1.1096320112022693
3583,0.3849718727344624
3584,0.4303091202635075
3585,0.2215476920611132
3586,-0.6191563921914149
3587,-0.2413892988675393
3588,-0.3361191483283704
3589,-0.7822298679561102
3590,-0.038605189839876
3591,0.7400830341566982
3592,-0.4862028652018987
3593,0.5958108682565282
3594,-0.5163769526723183
3595,0.3556581986143103
3596,-0.1378340625896161
3597,-0.2420252225519195
3598,0.5505500889917464
3599,0.0147529344508756
3600,-0.2817823228634074
3601,0.0306699186516972
3602,0.0835421888053453
3603,0.5077818751996205
3604,0.1203578834413713
3605,0.2471941675542172
3606,-0.0186489966579277
3607,-0.4198750544820718
3608,0.1392798073296051
3609,-0.3654896250455028
3610,-0.5571458902254134
3611,0.0673100138278067
3612,0.1426106218612146
3613,0.1586943125639001
3614,-0.2000877064756562
3615,-0.0380205896116037
3616,0.0409284920774093
3617,-0.2050621045230808
3618,0.1411468731945147
3619,0.1409479295990698
3620,-0.0656239906109396
3621,-0.1157431117484458
3622,-0.1171825614651731
3623,-0.2931319468421912
3624,-0.1036901942904268
3625,-0.7439520062430793
3626,-0.1625842559034598
3627,0.0624770633990093
3628,-0.5063218672816814
3629,-1.0746110734538
3630,0.3114905399169336
3631,0.0848050718373037
3632,0.0863770977295125
3633,-0.3622486031351744
3634,0.1259626960436796
3635,-0.7496784955919931
3636,0.3150258380813641
3637,0.0827458378843544
3638,-0.2282861520389446
3639,-0.2417072643532957
3640,0.0581607896573536
3641,-0.2832955605919097
3642,0.0075817474844757
3643,0.5920987245320618
3644,0.0928076088999935
3645,0.1857000090851232
3646,0.0322005350242825
3647,-0.3744275435464727
3648,0.1074556683278972
3649,0.1829189286384837
3650,0.669322292315673
3651,-0.2170844791970014
3652,-0.5709885736376165
3653,0.2200567847680246
3654,0.0398220019721297
3655,-0.6191290826833006
3656,0.0212763251602488
3657,-0.801210147807248
3658,0.1472056526970606
3659,0.2508985744108886
3660,-0.2034301652390199
3661,-0.3975594091201063
3662,-0.0449784745871647
3663,-0.2086204010147714
3664,0.0167383411016397
3665,0.2252017887676648
3666,0.2788277321178459
3667,0.0333610808734045
3668,0.2576427413596356
3669,0.2188929578513156
3670,-0.2231369571415588
3671,0.3456165761528931
3672,-0.3817188953153346
3673,-0.0582271036043447
3674,-0.193440942864462
3675,-1.7988477568031391
3676,0.3095723014256581
3677,-1.2475512939478322
3678,-0.2294146825396853
3679,-0.0475589834784147
3680,-0.1968363026598815
3681,-0.5039042978510685
3682,-0.1157009287344834
3683,0.2961900604851304
3684,0.3825388362329953
3685,0.0077537042571636
3686,-0.2461244505344577
3687,-0.2875772098807815
3688,0.0165450243180631
3689,-0.0852951744176922
3690,-0.5745200113123371
3691,-0.0282888395289365
3692,0.0136186974239705
3693,0.9658981443853776
3694,0.0720420910763885
3695,0.6427589190525496
3696,0.0252301608551367
3697,-0.3492890211640207
3698,-0.2117777421075208
3699,0.0357150251558031
3700,-0.4997125280862408
3701,0.47568611777245
3702,-0.1902092301531662
3703,-0.0169548546955728
3704,-0.3060544684554975
3705,-0.4320489543406523
3706,0.0893558984970615
3707,0.4061392449212558
3708,0.192302651449187
3709,-0.3095275777147355
3710,-0.1939600058797263
3711,0.2426526270963493
3712,0.6507126107997452
3713,0.3628831814415997
3714,0.0654087217148646
3715,0.2650701899256842
3716,-0.381299734748003
3717,-0.4864396614913162
3718,-0.1635241114633769
3719,-0.0667891133745161
3720,0.6947553433152688
3721,0.5851905578267101
3722,-0.1754523574604406
3723,0.263744342894658
3724,-0.3949966103936962
3725,0.1488986968913281
3726,-0.2269705543981929
3727,0.1732015594348268
3728,0.09798935761155
3729,-0.2147592308743184
3730,0.3558162146763207
3731,-0.1967062561276836
3732,-0.1578620261031674
3733,0.3641137421975694
3734,0.0513706048733948
3735,0.0365031244199664
3736,-0.0557137551070857
3737,-0.009905648696174
3738,0.0946331265424254
3739,0.0784900249684792
3740,0.1899921042242355
3741,-0.0733117011549355
3742,0.1163877618971291
3743,0.1146530206414824
3744,-0.1283670448939307
3745,-0.1902973086523445
3746,-0.1906601297479279
3747,-0.2357846665508397
3748,-0.2874886435763163
3749,0.2755265411490235
3750,-0.0862554112023204
3751,-0.3479124269677535
3752,-0.3082405791051087
3753,-0.0308928630240712
3754,0.009879470460393
3755,0.3821865004510665
3756,-0.4084523280135742
3757,-0.2178757118098434
3758,-0.0743310208126933
3759,0.0099098206322563
3760,0.1088893288457678
3761,-0.4389273257779412
3762,-0.3277140482127936
3763,0.3823561999023936
3764,0.0018548577150102
3765,-0.0933101480795106
3766,0.1577266182287761
3767,-0.2285212274589138
3768,-0.0427166742729056
3769,-0.1504313245518948
3770,-0.0257350147984685
3771,-0.0574047274481431
3772,-0.0574210460616508
3773,-0.2611554250242056
3774,-0.0100133511348373
3775,1.037132837565602
3776,-0.0597267501182114
3777,-1.1211072664359822
3778,-0.3801753100765391
3779,0.1047226112520081
3780,-0.1959495335136998
3781,-0.3132331494515284
3782,-0.3346396579804555
3783,0.1626016260162711
3784,0.0875756768076687
3785,-0.5855971444000584
3786,-0.1640623001969278
3787,-0.3104155977424268
3788,-0.161368238208295
3789,0.3681548900239447
3790,0.0549990404912652
3791,0.0767018216682675
3792,0.3211131924003188
3793,-0.3542199488491025
3794,0.114957210371692
3795,0.0459745108936339
3796,0.136154771983151
3797,-0.3785658522850851
3798,0.0370877411006997
3799,-0.0089433078724089
3800,-0.238344278879951
3801,2.003402717973476
3802,-0.0857715869004908
3803,-0.4370666283793447
3804,0.3682243273763323
3805,-0.0756036884629479
3806,0.1011011937310234
3807,-0.4792737354611909
3808,0.1920836691085534
3809,-0.0377172211058903
3810,0.1373872734934752
3811,0.4630878288042255
3812,-0.2303914780042152
3813,-0.1465298011014352
3814,0.0050522061300055
3815,-0.3074428190141451
3816,0.1164222923380533
3817,-0.2698473121008186
3818,-0.2196073856717409
3819,0.2127952964067423
3820,0.172702091004277
3821,-0.1242971293281866
3822,-0.0670300606384366
3823,-1.1042130883089003
3824,-0.5349565247305912
3825,-0.2256067669534466
3826,0.0672398059651357
3827,-0.1693463807022092
3828,0.0548150712595865
3829,-0.0413688271456313
3830,0.569171019150935
3831,0.1766565128959167
3832,-0.1108912405479635
3833,0.1269810960473701
3834,0.1915361965294776
3835,-0.2038624048124886
3836,0.7996273242975607
3837,-0.0537174809268663
3838,0.8550622504110791
3839,0.2538524225637603
3840,-0.0817099986361408
3841,-0.2338661150808555
3842,-0.4195983253832825
3843,0.1698277103627852
3844,0.3950091868387334
3845,0.0398746234480409
3846,-0.1796406284902328
3847,0.639016552703354
3848,-0.234078013520346
3849,0.0074899353993003
3850,-0.8781485460111751
3851,0.4973771537826703
3852,-1.211992846906032
3853,0.4224471625316554
3854,0.4607281138432096
3855,0.8853385856910442
3856,0.1163007621091192
3857,-0.0794761870362031
3858,0.0754833454368166
3859,-0.06234215982583
3860,-0.4991113892365417
3861,0.3069273958684581
3862,0.1781066121270256
3863,-0.0012330609804723
3864,-0.1197126895450963
3865,0.0535925718202858
3866,-0.2173342826095113
3867,0.2255676578350421
3868,-0.0324000159070368
3869,-0.0792364555067002
3870,0.1984761909505379
3871,-0.0110830230502042
3872,0.2781675711252138
3873,0.8898461538461562
3874,0.4338022645948683
3875,-0.7440013349238913
3876,-0.2092591095046743
3877,0.27490561038616
3878,0.3835336231143005
3879,-0.0866794346849972
3880,-0.2756554059087877
3881,-0.1160256250880438
3882,-0.2614243748025636
3883,-0.3823338059888133
3884,0.2579034941763651
3885,0.2218362436127801
3886,0.0869024173270093
3887,0.1969043927691319
3888,-0.396483751728536
3889,-0.1872816649967723
3890,-0.1516602157430783
3891,0.1573658577196894
3892,0.0224734064690101
3893,0.1802939539211729
3894,-0.2006360412261155
3895,-0.1116815575410176
3896,0.0932587263522613
3897,-0.3224459109514767
3898,-0.0773130892531466
3899,0.1156351247536692
3900,-3.2557620817843835
3901,-0.5051410808225723
3902,-1.3158093969080833
3903,2.3714211379037167
3904,0.9775305569787012
3905,-0.099638079329487
3906,0.0708978728002532
3907,0.9127088335787694
3908,0.0292843437253867
3909,0.7783491037630466
3910,-0.9237975584426978
3911,-0.7555034709315697
3912,-0.5588233130008078
3913,-0.2293577981651302
3914,0.6710032817627648
3915,-0.5000265031715401
3916,-0.6183795315486124
3917,0.1272471702300826
3918,0.3316183912459919
3919,0.1540613565586102
3920,0.2115826825451713
3921,0.4511828520677107
3922,-0.8327292490599415
3923,0.81720571670982
3924,-1.8777663522153203
3925,1.1353595305179884
3926,-0.2054863176183475
3927,-0.3301989574428902
3928,-0.0150875075437591
3929,1.3282606897692455
3930,-0.6208182151060058
3931,-0.0066580112520518
3932,0.069843657658623
3933,-0.4219325412382189
3934,0.0110398503524076
3935,0.2839560659177844
3936,0.2002825563034866
3937,0.2569794003681437
3938,-0.3226723879852359
3939,0.1129680699073102
3940,-1.3998618668194094
3941,-2.035098575087236
3942,0.1047390109890133
3943,-1.0251695606168307
3944,0.2405343669966059
3945,-0.3002690271630683
3946,0.4956650892887991
3947,-0.3761635821853865
3948,-0.8408677714845176
3949,0.1379117713807023
3950,0.1404724072559689
3951,0.0490940805761937
3952,-0.1535665478521861
3953,-0.3421123315944921
3954,-0.5372447021702942
3955,-0.330828354271543
3956,0.3199761883474518
3957,0.1403670636328716
3958,-0.0724431818181805
3959,-0.4165002567467277
3960,0.4888689416204455
3961,-0.3230447717326843
3962,-0.1419730199925801
3963,0.1395534290271158
3964,-0.1012073610537021
3965,-0.0028509928582602
3966,-0.097042092524882
3967,-0.1156966943801563
3968,0.0328454123527337
3969,-0.0104402187504263
3970,0.0190058688295039
3971,-0.0614391038463665
3972,-0.0671994967186667
3973,0.057158371557991
3974,-0.1316373105925051
3975,0.768617059785997
3976,-0.9619179884511426
3977,-0.4404962924895382
3978,1.0226616758234697
3979,-0.194655988350934
3980,0.8503696003695984
3981,0.0750187546886695
3982,0.3364342683586377
3983,-1.0254924176398772
3984,0.4957578735889618
3985,-0.272467716923433
3986,-0.0318946895341965
3987,0.0384038490801171
3988,0.5330294315044681
3989,0.1320377168358137
3990,-0.4775449718918942
3991,0.0407009528216027
3992,0.1890495569602071
3993,0.0072151113291612
3994,0.1264506734283763
3995,-0.3176948544826313
3996,0.0332417979476829
3997,1.246021437848796
3998,-0.4428413526946719
3999,0.2943110348770681
4000,0.0452563153130814
4001,0.0575657894736941
4002,0.7603476652294008
4003,0.3402467127558616
4004,0.2501521195321356
4005,-0.3621478300307172
4006,-0.1129542829970831
4007,0.2028348062358272
4008,0.0357815697808238
4009,-0.3543229439407926
4010,0.2486575652778591
4011,0.0870702743737091
4012,0.0853300104292228
4013,-0.0596311003293182
4014,-0.1642548801346668
4015,0.026463822597397
4016,0.0461614445995459
4017,0.0779104493391616
4018,-0.1588514797719161
4019,0.1301589023265799
4020,-0.0461192045793546
4021,-0.5510243050819823
4022,-0.2988664906600503
4023,-0.0185124374025161
4024,0.665978036316187
4025,0.4438204768863187
4026,-1.2048131959095856
4027,-0.7721104351895213
4028,0.9352010480701374
4029,-0.1347171696275774
4030,-0.2022316259928308
