,ILMN.US
3189,0.0808543257064353
3190,0.0535242013349556
3191,-0.1282024337445647
3192,0.0042031818086253
3193,-0.0841343625770307
3194,0.1239443720852012
3195,-0.1114639634902884
3196,0.1207818260111515
3197,-0.0283655159372157
3198,0.1112370398354474
3199,0.0125912868295144
3200,-0.3012111197105022
3201,0.4000083335069513
3202,-0.0208381087332561
3203,-0.6290758875212313
3204,0.2947940623039985
3205,0.07103459802774
3206,-0.186289900575612
3207,0.2817783343769615
3208,0.106336398323636
3209,0.147818121252494
3210,-0.2253568149570119
3211,0.1500125010417473
3212,0.1767850086312727
3213,-0.0447362124033697
3214,0.0436767504497622
3215,0.0020798020028474
3216,0.2096196751932736
3217,0.0062259393386038
3218,0.4236368708734058
3219,0.1475382774132375
3220,0.1226260523685315
3221,0.2784799720492464
3222,0.1221352108628549
3223,0.1526920948535599
3224,-0.0799967180833695
3225,-1.4843803482189708
3226,-0.5229957563940887
3227,-0.7208372802254938
3228,1.135221562357247
3229,0.6197080789049466
3230,0.0929831723136991
3231,0.0883692475018662
3232,0.4106961525442837
3233,-0.1695298372513562
3234,-0.0882332978891849
3235,-0.5836907917941945
3236,0.2870368269383464
3237,-0.2183058555997679
3238,0.6416773989471012
3239,0.0124253069615621
3240,-0.7660262247313807
3241,-0.1664576445103092
3242,-0.074162815905069
3243,-0.5022532594860499
3244,0.2778730703258948
3245,0.3952299053498442
3246,0.5200779550398748
3247,-0.5972735147950458
3248,0.3996185459334251
3249,-0.2275727094806791
3250,0.0368747559758706
3251,-0.0043383947939223
3252,-0.4357298474945534
3253,-0.1767825574543317
3254,0.2395000979773177
3255,0.2844116369952241
3256,0.0759301442672667
3257,-0.0368939624115664
3258,0.0759005052805115
3259,-0.0976816879395651
3260,0.2533290029230304
3261,0.4161455862693411
3262,0.0754099067071774
3263,0.1549101527567708
3264,0.2703010019094239
3265,-0.032191604429572
3266,-0.1676770282471242
3267,0.0171946868417624
3268,-0.1097364174287231
3269,-0.2415719431443186
3270,0.0409641671338014
3271,-0.0658015382457971
3272,-0.0658448651799414
3273,-0.1080590434613472
3274,0.1359692666292561
3275,0.8768180159516322
3276,0.0260579528872122
3277,-1.1179200526563646
3278,-0.218463651007415
3279,0.6727780619270561
3280,0.2629100612148787
3281,0.7555105537814536
3282,-0.1214964494651187
3283,-0.1647095581534681
3284,-0.065134698556615
3285,-0.3713389121338954
3286,-0.2621919244887257
3287,-0.1154976900461984
3288,0.0813072101135684
3289,0.3944824703485007
3290,-0.081052108662103
3291,-0.0811178563952277
3292,-0.5604820672052344
3293,0.818185377056894
3294,-0.3548885571357529
3295,-0.1206240985970839
3296,-0.0445983524843947
3297,0.2564370944107227
3298,-0.3571428571428607
3299,0.2214099490364004
3300,0.0350902666860361
3301,-0.7165837964317185
3302,0.6176876680473831
3303,-0.7836531419364239
3304,0.1267859755205495
3305,0.3401856441658245
3306,0.1969191370479481
3307,-0.0769352118145182
3308,-0.02063357203545
3309,0.3001040683462835
3310,-0.1114530080197658
3311,-0.1966401242959803
3312,-0.033998737189772
3313,0.2640056192021778
3314,0.6616620951830999
3315,-0.3488863403150825
3316,-0.0422705314009689
3317,-0.5440062172139133
3318,0.1939111886755893
3319,-0.1176970211733334
3320,0.1998062484863135
3321,-0.1018231186966541
3322,-0.1213651148113986
3323,-0.1799435852543549
3324,-0.2559789365903633
3325,0.3682180251490474
3326,0.7495618233122394
3327,0.6827160493827127
3328,-0.3854304799910785
3329,-0.3894197272817751
3330,0.1689189189189206
3331,0.247794627812469
3332,-0.1861920011916288
3333,-0.5592031355318694
3334,0.7949873693595473
3335,-0.1463329943698938
3336,-0.0620439767707351
3337,-0.3649044149697926
3338,0.6249999999999944
3339,0.0197980597901366
3340,0.3894887344081351
3341,-0.5727036072889555
3342,-0.2884208955966147
3343,-0.206796890572051
3344,0.587025982711219
3345,-0.2022759142747223
3346,0.0979395502219091
3347,0.0916567578279836
3348,-0.1140816427756508
3349,-0.5887342214239419
3350,0.2559726962457357
3351,-0.4284490145672696
3352,0.2729077075752589
3353,0.1266450085347823
3354,-0.0716332378223627
3355,-0.2098288238542216
3356,-0.0193300748350021
3357,0.4727222756630554
3358,0.1673709049003887
3359,0.0753972061908054
3360,-0.6554255436582404
3361,0.2505023811489988
3362,-0.0575109650934874
3363,0.416588951670415
3364,0.0630465173652087
3365,-0.1028990080535623
3366,0.0109746896220647
3367,-0.0617707618394022
3368,-0.0109826748304605
3369,-0.0508206853924874
3370,0.2151805049203763
3371,0.0274040174289613
3372,0.0451961925631619
3373,0.1367708404568146
3374,0.0068380743982587
3375,-0.0297329163889848
3376,-0.2786231288040833
3377,-0.1348666261723559
3378,-0.1928082084391748
3379,-0.0351659237246104
3380,-0.1281150555854041
3381,-0.2309325324910701
3382,-0.1334352036660016
3383,0.1622063710620794
3384,0.0507025930754753
3385,0.20136931131696
3386,0.051606510677387
3387,-0.2784160301393171
3388,-0.1305807735356289
3389,0.1763456051087493
3390,0.0222787638078735
3391,-0.136713895103162
3392,0.0807202732070757
3393,0.2539328626285185
3394,0.0577724590434592
3395,0.4048250210632247
3396,-0.0781491002570684
3397,0.1047744268222514
3398,-0.1007670635655107
3399,-0.0185116623472736
3400,0.5761632427021185
3401,-0.0500799147575948
3402,0.0308908275546143
3403,0.0362037204646887
3404,0.3691876810133584
3405,0.2486877751439238
3406,-0.3706968889077728
3407,-0.3934824798993425
3408,0.1618226338762889
3409,0.0255444153521945
3410,0.1975780752071397
3411,-0.4974699489719631
3412,-0.0491306019566835
3413,-0.0705414591393907
3414,0.0704917332421891
3415,-0.0962175800209516
3416,-0.0209584424027813
3417,0.2023306441285772
3418,-0.2224598930481327
3419,0.277303754266214
3420,-0.0170677590032394
3421,0.1873935264054504
3422,0.0234187051584928
3423,-0.1887697968325048
3424,0.0671441360787819
3425,0.0291562190215172
3426,0.3775996282095968
3427,0.1924950136833768
3428,-0.0487272896025197
3429,-0.2046083377897771
3430,0.2412265441978105
3431,0.0649034561090446
3432,0.1042004353262605
3433,0.3507314596889524
3434,0.3701234511138218
3435,0.3379423321457542
3436,-0.2872143653136955
3437,-0.1806965448979048
3438,0.1241464928615813
3439,-0.4781704781704897
3440,-0.1770280120795553
3441,-0.0578857797793394
3442,0.0543830417476658
3443,0.2631214513225283
3444,0.2922698087588847
3445,-0.0184140867763802
3446,-0.1267573173542317
3447,-0.048421683691111
3448,0.0
3449,-0.2033224740648311
3450,-0.4305786372563923
3451,-0.618191031162908
3452,0.1391524351676183
3453,0.0707910904356111
3454,-0.0278185220777797
3455,-0.0860585197934676
3456,-0.2715667115047824
3457,0.1798743413052382
3458,0.3748059716560762
3459,-0.0517676767676727
3460,-0.0113649278327122
3461,-0.0328427966904554
3462,0.0669039864677185
3463,-0.2302748114783056
3464,-0.3861200020322059
3465,-0.3748183278513035
3466,-0.4276349482741002
3467,0.6613756613756672
3468,-0.2345741968383518
3469,0.1171496969388367
3470,-0.3167952582903298
3471,-0.0076649888857736
3472,0.2383228190913152
3473,-0.0433502059134821
3474,0.2530840646063855
3475,-0.2691091641927954
3476,-0.1547052140491639
3477,0.2194886637723166
3478,-0.050676898573816
3479,-0.2419023198432472
3480,0.3038707343542725
3481,0.3484739245373817
3482,0.3938524263468586
3483,0.2673176321726626
3484,-0.2525071204614554
3485,-0.1222142343637649
3486,0.320084081788643
3487,0.0
3488,0.0787645893500825
3489,-0.212877918101809
3490,-0.2277467456188691
3491,0.0071914852814338
3492,0.2295991581364153
3493,0.0824441709581375
3494,-0.0035846576651897
3495,0.2431639926574102
3496,-0.1528066279874992
3497,-0.2681286059706506
3498,0.3423636211812147
3499,0.4051324700011977
3500,0.2466855427689507
3501,-0.5363338708889198
3502,0.3870025556772622
3503,0.4784109489493044
3504,-0.345158663603995
3505,0.0012153326365553
3506,0.0267301710730843
3507,0.1237773948498873
3508,0.1647646046861008
3509,-0.1164398515391798
3510,-0.1190071404284279
3511,0.0364174901065763
3512,0.1986867291802944
3513,-0.063037943993209
3514,-0.3283872537095514
3515,-0.0365007908504767
3516,0.0850960369559987
3517,-0.258385335413417
3518,0.0864598935690931
3519,0.0924630451973953
3520,-0.1449875724937929
3521,0.1824240507868557
3522,0.1966305772685348
3523,0.0194165331779972
3524,0.2445342953296349
3525,0.2188503063904213
3526,-0.3864396849896855
3527,0.9231353113209632
3528,-1.350204745831434
3529,0.211650485436886
3530,0.0924860706954557
3531,0.1745161399281618
3532,-0.0078819952707956
3533,-0.338944752005423
3534,0.0372700269925264
3535,-0.409380599215248
3536,-0.0771727534784556
3537,0.1043012946965012
3538,0.1516866651573502
3539,0.0339481724567237
3540,-0.1927437641723407
3541,-0.0158755357993316
3542,-0.408758126771953
3543,-0.2179469624355251
3544,-0.2872346512559353
3545,-0.0538139183402444
3546,-0.5549415123883267
3547,0.3693592420106021
3548,0.0573210437015637
3549,0.5336617405582995
3550,-0.2520330250170678
3551,0.3328631177766155
3552,0.1556708673091167
3553,-0.0766586710848444
3554,-0.0767174816867952
3555,-0.2630142424693569
3556,0.1387581148718971
3557,0.1422721480620031
3558,0.1618043032533854
3559,0.046913580246913
3560,0.0493583415597207
3561,-0.1087063939124413
3562,-0.2030004456107325
3563,-0.243200317649399
3564,-0.0273054486781573
3565,0.1821177694909267
3566,0.1014864045347157
3567,-0.2344622255303295
3568,0.0941923010187629
3569,-0.1937166273438543
3570,0.2106567534076884
3571,0.0272540323579727
3572,0.103952676781417
3573,-0.0743070864191302
3574,0.1681461882742777
3575,0.2466212883496103
3576,-0.061693359326802
3577,0.0098699632343779
3578,-0.0827293269290082
3579,0.4657965243467743
3580,-0.2044334975369419
3581,-0.0088185115830397
3582,0.1293512755541351
3583,-0.4174901185770745
3584,0.2341343191620428
3585,0.0271029419011515
3586,0.2874480996486644
3587,-0.0491605830445121
3588,-0.1945621121071725
3589,0.0073878887876407
3590,0.1205234159779636
3591,-0.0750759990646285
3592,0.050435467204641
3593,0.1326781326781377
3594,0.1423033514892742
3595,0.1298669476366738
3596,0.1956420728277643
3597,0.1489548739988173
3598,0.0231925100399221
3599,0.1620844301452578
3600,-0.6275219145679687
3601,1.07091729985684
3602,0.0852702516847757
3603,0.1291137849568624
3604,0.3585799140503113
3605,-0.1208586720893132
3606,0.2708538318574356
3607,-0.1436958574537031
3608,0.1530410067911952
3609,0.036880207621907
3610,-0.1367801942278758
3611,-0.1205116266330688
3612,-0.632553780852505
3613,-0.7273837782312371
3614,0.2008755402859422
3615,-0.3531210899485719
3616,0.4015508169482263
3617,0.2072682050573442
3618,0.505925376007032
3619,-0.0798018712162962
3620,0.1209322779243617
3621,-0.4361508308949329
3622,-0.5495725546796987
3623,-0.0791677662189664
3624,-0.5797384890478288
3625,-0.1710166280783082
3626,-0.6594454302285572
3627,-0.1830724330061018
3628,0.3121032585696167
3629,-0.0939837183135776
3630,-0.3027205013476488
3631,-0.1529214648546551
3632,0.1168813919511217
3633,0.0225742626847534
3634,0.1590942235538907
3635,-0.4060062298660784
3636,-0.1132774497914392
3637,0.0759048659014102
3638,0.2974056666400987
3639,0.0610370999416215
3640,0.0649755347221313
3641,0.0002652055608239
3642,-0.1902484389530892
3643,0.0106272749010238
3644,-0.0212590683213265
3645,0.2280138929395269
3646,-0.1779548472775606
3647,0.1974843934313256
3648,0.0887229196461622
3649,0.0264774412200865
3650,-0.4911220249338845
3651,0.2010808093502605
3652,0.293243372952889
3653,-0.4203095507738745
3654,-0.0050335992751714
3655,0.2560562319568316
3656,0.085279289673675
3657,0.2027534418022533
3658,0.0
3659,0.0625390869293308
3660,-0.2206232607115089
3661,-0.0501668046253765
3662,-0.158275550195959
3663,-0.0930419694721765
3664,0.0804040302520146
3665,-0.118233044878252
3666,0.1933264706620901
3667,0.1353960333976791
3668,0.0250670543704466
3669,-0.519061657469701
3670,-0.1160414722131075
3671,0.0
3672,0.0579870915691713
3673,0.0277252678008856
3674,0.2413819114430061
3675,-0.0549165573420464
3676,-0.0529105912758556
3677,0.3397083578396599
3678,0.1589535389942442
3679,0.2313131313131276
3680,0.3342326742640891
3681,-0.2442224240589436
3682,0.1732787975257427
3683,-0.139219563375166
3684,-0.215345108228609
3685,-0.017190122757696
3686,0.1998143139708457
3687,-0.1516039700026278
3688,0.1775661332956668
3689,0.0453798291701587
3690,-0.1869102224736833
3691,0.140238304226317
3692,-0.2285344470174223
3693,-0.0252867517650152
3694,-0.0657888078055867
3695,-0.0688726160452888
3696,-0.0765273800775405
3697,-0.0400535399217278
3698,-0.0527565286204149
3699,-0.0142056985144884
3700,0.4617075495555149
3701,0.1805825242718349
3702,0.4888605491469041
3703,-0.1102599814298855
3704,-0.0561286701376269
3705,-0.3632478632478642
3706,0.159031845157296
3707,-0.1223324724751928
3708,-0.0271923861318804
3709,-0.0408052230685598
3710,-0.1927382458872791
3711,-0.0233676708274111
3712,0.112816323354932
3713,0.1437311838399551
3714,0.0582354653984188
3715,0.0834012180457084
3716,-0.0213397481909739
3717,-0.0058396720936934
3718,-0.1612677561648534
3719,0.0931875982837985
3720,0.1086007951129536
3721,0.0746073425252145
3722,0.109368950832376
3723,-0.1056088982763606
3724,0.2811539873625709
3725,0.0901893180709743
3726,-0.0902707326291502
3727,0.220316779802313
3728,0.4512119652972194
3729,-0.0323358501007973
3730,0.0908372827804067
3731,-0.1720966114770646
3732,0.205302327417735
3733,0.175383281440899
3734,-0.1420846982673502
3735,0.0335365252214428
3736,-0.181821775133899
3737,-0.0306424031551849
3738,0.0800015802781347
3739,0.1636854872108356
3740,-0.0513012766125354
3741,0.1162790697674369
3742,-0.0177406319607291
3743,0.2065465418207591
3744,0.1257367387033372
3745,0.0353509564397672
3746,0.0917692751286779
3747,-0.1823596477433477
3748,0.1844366832790483
3749,0.1391147598800829
3750,0.7662835249042209
3751,0.5161597713015212
3752,0.0357213732883409
3753,-0.1789264413518841
3754,-0.0218735707610041
3755,0.2063778699422579
3756,0.0059528534010581
3757,0.3145089506478156
3758,0.1826348783256846
3759,0.1704971025347799
3760,-0.4434765392991392
3761,-0.0088109128600773
3762,-0.0090097225797517
3763,-0.2779928913246315
3764,0.128901757030099
3765,-0.0218189031042375
3766,0.0772981329527972
3767,0.0950457407627344
3768,-0.2043691343082149
3769,0.1723250009903744
3770,0.2647175029632507
3771,0.0829023725869519
3772,0.1615757846397215
3773,-0.0413816217495031
3774,-0.2510079848209421
3775,-0.0106530307872492
3776,0.7653762395077921
3777,0.3224446786090564
3778,0.4594180704441036
3779,-0.1071023562518356
3780,-0.2178282419051079
3781,-0.621545498824676
3782,0.2598006083136233
3783,-0.310397796493453
3784,-0.3241577213306481
3785,-0.046785615549831
3786,-0.2120472684262692
3787,-0.0565068128025217
3788,-0.3090743810491524
3789,0.1718873443939117
3790,-0.3481856847473243
3791,0.0439056777537514
3792,-0.2695128367568377
3793,0.2880085653104983
3794,0.0524350180312265
3795,-0.1682888136174645
3796,-0.1416917131816161
3797,0.0021467980507054
3798,-0.3036175710594369
3799,-0.0280009477243835
3800,1.596222144167362
3801,-0.1916008446078083
3802,-1.3099168097187472
3803,1.300698571577523
3804,-0.2718243596445278
3805,0.1748114905940875
3806,-0.0548216989505507
3807,0.0650127886312077
3808,0.0849244724803563
3809,0.174340692939206
3810,0.1831121269577372
3811,-0.3048145060441892
3812,-0.3372108221147467
3813,-0.4885865139614946
3814,-0.0841286116150046
3815,-0.2543456201157159
3816,0.2615667718191389
3817,0.228184750963885
3818,0.3983855588500462
3819,0.2215589933401884
3820,0.3545362458117995
3821,0.1995956244491632
3822,-0.845652145499211
3823,0.742076516910771
3824,-0.305806418030855
3825,0.6932597205505231
3826,0.0353111962648577
3827,0.3947059896308226
3828,-0.2245606705485956
3829,0.1850500417014125
3830,0.1509394680684911
3831,-0.1120287627335036
3832,0.0117225659394375
3833,-0.1552389897724972
3834,-0.0522084159966557
3835,0.3161633640822888
3836,0.0065049958367967
3837,-0.2399582681272863
3838,0.0677683365479976
3839,-0.0417209908735397
3840,-0.0704537744957288
3841,0.1576198105956886
3842,-0.0065136395612353
3843,0.1820498816675739
3844,-0.1145624495534662
3845,-0.0026037598291909
3846,-0.0208344184592906
3847,0.1962389696804282
3848,0.0895917731380415
3849,-0.0909728900787476
3850,-0.8740627455978147
3851,0.112450140032244
3852,-0.3876464323748654
3853,0.5781081252779404
3854,-0.0021176570242664
3855,-0.4723404255319207
3856,-0.2410049693945007
3857,-0.2199250985003287
3858,-0.5029215896885033
3859,0.1180130887243882
3860,0.1713612509371342
3861,-0.2501691057259779
3862,-0.1343912613426224
3863,-0.1841858661582745
3864,-0.14346118997281
3865,-0.0863669732694291
3866,-0.3194957382517552
3867,-0.1724998372643079
3868,0.0823848238482375
3869,0.010838933448951
3870,0.0888003292109697
3871,-0.0324984834041028
3872,-0.2813596515051146
3873,0.1182700028211228
3874,0.0260343219143914
3875,0.1940928270042227
3876,-0.5984973895326613
3877,0.1927598551123659
3878,0.7799896259194006
3879,0.5224336190675344
3880,0.3718091587947901
3881,0.2653717864128981
3882,0.148854961832062
3883,-0.0290492592438864
3884,0.1181322666887718
3885,0.0062171011729658
3886,0.1365894039735033
3887,0.2106480525381105
3888,-0.0309872539095655
3889,0.2534514733154787
3890,0.0
3891,-0.0711406212947649
3892,-0.0278453859164207
3893,0.1565138597141543
3894,-0.0618199802176086
3895,0.2097470697100634
3896,-0.158589582518081
3897,-0.0391478139036547
3898,0.3551850863325637
3899,0.0328387004084364
3900,-0.4265329903480416
3901,-0.1574491043017682
3902,-0.4035021778062722
3903,-0.1849575262207831
3904,-0.053189721086402
3905,-0.258860126652586
3906,-0.229388445948962
3907,-0.245579567779953
3908,0.0345924231434408
3909,0.3236713901185648
3910,0.0689133914280638
3911,0.2943471168168025
3912,0.2855501038765798
3913,-0.0918050194117761
3914,-0.1484353364718949
3915,0.0243640431022101
3916,0.1514916956012124
3917,-0.2222901448266088
3918,-0.1103024385914281
3919,0.1119299606582801
3920,0.0476306519860818
3921,0.1283271013562937
3922,0.0044248766565591
3923,-0.2528557169790366
3924,0.3844539207671297
3925,0.2097560975609789
3926,0.0633744454735998
3927,-0.206392047189275
3928,0.2035344302254672
3929,0.1508993112176612
3930,-0.1950886434023487
3931,-0.0353723242056429
3932,-0.1306822345440839
3933,-0.1100405927519901
3934,0.2512378954557722
3935,-0.0195174315060237
3936,-0.0170806695622451
3937,-0.1710989440750852
3938,0.1354732409837082
3939,-0.1907580185622298
3940,0.0146715408785813
3941,-0.1113831089351246
3942,0.0513811749161947
3943,0.0048932057837786
3944,0.1050933620099733
3945,0.0
3946,-0.0733747493029426
3947,0.0391178915456379
3948,0.0305515159662222
3949,0.1744498121309793
3950,-1.178886253407443
3951,0.1943325560031066
3952,0.6970597179013399
3953,-0.0257370145063204
3954,0.282307925620036
3955,-0.3112712975098392
3956,0.2637660185336598
3957,0.0583212802687444
3958,-0.4875990435557318
3959,0.2851799906498427
3960,-0.0584726932522511
3961,0.2088949573457461
3962,0.1770715625400428
3963,-0.2066212177810961
3964,-0.8539811798258138
3965,0.1978215657936561
3966,-0.0129265770424007
3967,-0.0997044626098921
3968,0.1183851865776888
3969,0.2157193772275407
3970,-0.0445705974805877
3971,0.0656398715333878
3972,-0.0504274606841657
3973,0.2841639965385726
3974,0.3124198549812389
3975,0.3677234387335318
3976,-0.2666333374994735
3977,0.1113203424921243
3978,0.5247034959534636
3979,-0.2250827204928958
3980,-0.3069063181417218
3981,0.1246752706943473
3982,-0.2019991670137499
3983,-0.2840197143095843
3984,0.106394075310326
3985,0.1291747400879231
3986,-0.0375164134308774
3987,-0.0229319546364271
3988,-0.0302376260335495
3989,0.0218914185639148
3990,-0.0104255718426179
3991,0.0166781328830322
3992,0.0041693593779277
3993,-0.1607784181074045
3994,-0.0208846748256177
3995,-0.1809793809040619
3996,0.027108172904971
3997,0.1525432578344401
3998,0.0386221294363261
3999,0.106358574378009
4000,-0.6033680834704823
4001,-0.033532907866743
4002,-0.3101900739176401
4003,-0.0902785423318342
4004,0.123155417738779
4005,0.3003858972110166
4006,-0.0394823426189968
4007,-0.0614547210394567
4008,0.5370241005937783
4009,0.4173913043478295
4010,0.0173882802990749
4011,-0.1523792938308129
4012,0.1260979215583929
4013,-0.1001088139281783
4014,0.0522034193239676
4015,0.1325078744433613
4016,-0.0043447092303431
4017,0.1821454127545226
4018,-0.0759515646022357
4019,0.1559994800017392
4020,0.0671213597488366
4021,0.1146243349625789
4022,-0.1776583759424545
4023,-0.0737175317635781
4024,0.0498428865532476
4025,-0.0145772594752192
4026,-0.0449667610563548
4027,0.0437323096733456
4028,0.3438131786981003
4029,-0.2731311757993639
4030,-0.434029894418564
4031,0.646833664421716
4032,0.0605282909231775
4033,0.184874152660144
4034,-0.1367277303196761
4035,-0.0678048189853564
4036,0.2439849260798122
4037,0.4089881152865432
4038,-0.27017899358325
4039,0.0217060994139292
4040,-0.2587290840506802
4041,0.1086930267384818
4042,-0.4025706317448692
4043,0.1694710083524969
4044,0.0870806221426703
4045,0.07251456334146
4046,0.411631601752452
4047,0.2279228280683749
4048,-0.3190015540483591
4049,-0.0831926693995725
4050,-0.1014964216005169
4051,0.2155396281292158
4052,-0.0805676118200489
4053,-0.2827840546281401
4054,0.2119635890767224
4055,-0.0520426749934917
4056,-0.1772587456337017
4057,0.1873341312379587
4058,-0.239945751395326
4059,0.1198291132645565
4060,-0.0651669577457446
4061,0.2132917154376364
4062,-0.1002434483746217
4063,0.1261214406449131
4064,-0.169314925761926
4065,-0.1173555874299096
4066,0.0469202095769378
4067,-0.0625994418216461
4068,-0.0260899058154311
4069,0.0886270625342061
4070,-0.2456296218871665
4071,-0.0575208513085916
4072,-0.0523190415151713
4073,0.1332358012435318
4074,-0.615077278940168
4075,-0.7895175501262052
4076,0.3464641670621688
4077,0.1469124686033848
4078,0.4082595870206532
4079,-0.3267277505504641
4080,-0.0758204004264881
4081,-0.2137005817404806
4082,0.0640690997105117
4083,0.0829836166631021
4084,-0.0492928445671749
4085,0.2502957739813511
4086,0.0425733207190176
4087,-0.2370791844476054
4088,0.0829089186308103
4089,0.5934019356206086
4090,-0.2313011871887507
4091,0.0825393830770735
4092,-0.0023583237035228
4093,0.0954209714090566
4094,-0.1876593333962836
4095,-0.0826856292376304
4096,0.2121690751785703
4097,0.250367603226964
4098,0.1016708266040196
4099,-0.0252596456600441
4100,-0.3856280418073957
4101,-0.690892536753872
4102,-0.0348245379051688
4103,-0.5427097782027246
4104,0.1868380020431187
4105,-0.1022604951560805
4106,-0.0269179004037746
4107,0.295222758990881
4108,-0.032216494845362
4109,0.2276806042911006
4110,-0.2631932321740194
4111,-0.1910450974061017
4112,0.2603258098279775
4113,-0.0349012027491396
4114,0.1126307320997477
4115,-0.0107278871426175
4116,-0.077837721770411
4117,-0.0590841949778354
4118,0.0161112752074332
4119,0.2477667510412778
4120,-0.1999516895246798
4121,0.0965276846762337
4122,-0.06439322797886
4123,0.3395903524252737
4124,0.2267694688258586
4125,0.0556333965218787
4126,-0.3017401727772453
4127,0.3275311566587651
4128,0.1747892247583842
4129,0.2328515596951369
4130,-0.1736574939887846
4131,0.1477498922657091
4132,-0.0348975653816184
4133,0.0020527558246927
4134,-0.6050968568006174
4135,-0.2007242628039373
4136,-0.1160164909154948
4137,0.0207129393732311
4138,0.2366020229989527
4139,-0.0123998966675282
4140,0.2113837904722576
4141,-0.1693934886795557
4142,0.0928735062844382
4143,0.0028893144895014
4144,-0.0731117949565222
4145,-0.0330558023263072
4146,0.0887586178425477
4147,0.0866193697409701
4148,0.0494722955145137
4149,0.2898074116703941
4150,-0.18930603347498
4151,0.0669572834124434
4152,-0.6220855751985703
4153,0.2810424118548799
4154,0.2028376050802385
4155,0.200639211774532
4156,0.0996502074351275
4157,0.0894018205461633
4158,0.3704528431749598
4159,-0.1013191756671867
4160,-0.1583081325729191
4161,-0.3339646078970384
4162,-0.0917206799559717
4163,0.1465380388325742
4164,0.2152721364744115
4165,-0.0996117175906064
4166,0.0345472280929846
4167,-0.0935682030836783
4168,0.0873894929377109
4169,0.0223504551365437
4170,0.0101582657808566
4171,0.0101572339820443
4172,-0.0508119753663543
4173,-0.1649022801302936
4174,0.0630709446399874
4175,0.6841335547678633
4176,0.0396441933645452
4177,0.1607955669899154
4178,0.3107274969173836
4179,-0.2001532036867731
4180,0.1578960353292345
4181,-0.2175794288539981
4182,0.1629187134358631
4183,-0.2598623966737641
4184,-0.3776022258657479
4185,-0.250289513990062
4186,-0.098469362317405
4187,-0.1216765151846079
4188,-0.1919301799267249
4189,0.2917305606462994
4190,-0.0112216652951337
4191,-0.004987655552503
4192,0.1866879076019316
4193,-0.2420340843875607
4194,-0.2200605166420754
4195,0.2133526307252787
4196,-0.0808648493136741
4197,0.0770593666558578
4198,-0.3028634361233571
4199,-0.1679829509840689
4200,0.2832397593091467
4201,0.2264805386499062
4202,0.7809583151598217
4203,-0.1035403308300742
4204,-0.3454923265653544
4205,0.5081326126485218
4206,-0.1222006085091548
4207,0.3305908379110596
4208,0.2973903992466082
4209,-0.1284143005142736
4210,0.2269075460066463
4211,-0.2093955069281615
4212,0.0433984723737752
4213,-0.1390682427734186
4214,-0.2739180238059721
4215,0.0845939490445939
4216,-0.0273761230432327
4217,0.1453795400042196
4218,-0.1406067242366169
4219,0.0596910985649287
4220,-0.0522570049270839
4221,-0.0360952416514291
4222,-0.1583225291712353
4223,0.3255548100101897
4224,0.1241033532726054
4225,0.4632365106000889
4226,0.2898619031908284
4227,0.1670391718621424
4228,0.4193608846406062
4229,0.4454810495626881
4230,-0.1728931567019483
4231,-0.1239824085337261
4232,0.0631209818819361
4233,-0.1064838109502765
4234,-0.0058511011772495
4235,-0.1312366712755741
4236,0.2990724082338441
4237,0.0140170540824675
4238,-0.1591127126377627
4239,0.0397623614164793
4240,-0.3026392961876881
4241,-0.0798290718696379
4242,0.0973435759103884
4243,-0.1597575444325686
4244,0.3383361820693515
4245,0.0631785847997095
4246,-0.0257460503218288
4247,-0.0937097340986241
4248,0.2104032729397959
4249,0.2332361516034985
4250,-0.3000185196617013
4251,0.4547409819947068
4252,0.0208891401047003
4253,0.0400910696159709
4254,-0.0708482367835492
4255,-0.1186553184828369
4256,-0.1770035874107876
4257,0.0997561516293577
4258,0.1868469575906554
4259,-0.1206124156943851
4260,0.0332189126342575
4261,-0.2516188714153516
4262,0.056705415367172
4263,0.1280393967374531
4264,-0.1195641455477797
4265,-0.2273176517098139
4266,-0.1224565526625034
4267,0.048217199940654
4268,0.0
4269,-0.0643309580364189
4270,-0.0594177064765322
4271,-0.1289043133366481
4272,-0.1589035653987452
4273,-0.0621102581302327
4274,0.3540129722235993
4275,-0.0224005481545997
4276,-0.3541241312189906
4277,-0.0809930917656978
4278,0.2903064052149647
4279,0.4283386766174371
4280,-0.4421099864067705
4281,0.2028263990411795
4282,-0.3078183211350869
4283,-0.03700473131923
4284,0.0858301092023051
4285,0.2699641803624194
4286,0.5914557036594886
4287,-0.2912060499435541
4288,-0.0249517380855373
4289,-0.0433560186036788
4290,-0.4805280528052787
4291,-0.0885271461226377
4292,-0.0132147529501966
4293,0.0673498494532764
4294,-0.2090887436148586
4295,0.2270986822995097
4296,0.1923989246745079
4297,-0.2960613269891632
4298,0.2672721108485911
4299,0.0437967745335731
4300,0.8605685554051445
4301,0.4020705429156171
4302,-0.8057665703953717
4303,0.0242641884842216
4304,-0.2481087786723703
4305,-0.4324033810524353
4306,-0.2915594756829591
4307,0.1663283027175126
4308,-0.2525747915644857
4309,-0.1940984251001254
4310,0.2407154452255332
4311,-0.1773025265794219
4312,0.2791312651502272
4313,-0.139760690466862
4314,-0.4049779047009396
4315,-0.2134063602496753
4316,-0.1321656641015744
4317,-0.0074117080281223
4318,0.4133400583104742
4319,0.04303772564065
4320,0.0491617914556778
