,EA.US
2615,0.0429676310512559
2616,0.2571428571428669
2617,0.4267425320056858
2618,-0.1995438996579255
2619,0.0712149266486215
2620,-0.064134540012809
2621,-0.0213827512473279
2622,-0.1213159209305758
2623,-0.0785602056848916
2624,-0.3871522798967741
2625,-0.6383725008768828
2626,-0.0842519132205325
2627,-0.0140439575872552
2628,-0.2816703049081091
2629,-0.0380399560427189
2630,-0.3683670944249914
2631,0.2433347439695294
2632,-0.1023758251844602
2633,0.5721305721305705
2634,-0.154679040989945
2635,-0.2078416176418695
2636,0.0352149874986874
2637,0.0879600309619308
2638,0.1405382615416967
2639,-0.1689308087562533
2640,0.2072138517191837
2641,-0.0175635801601838
2642,0.1262980634296988
2643,0.0490918016691164
2644,0.0840866092074869
2645,0.1399482191589032
2646,-0.3546223798321656
2647,0.0070217322613424
2648,0.0105314891525765
2649,-0.2040242014915017
2650,1.5772323904603476
2651,-0.3408695652173976
2652,-0.1602564102564031
2653,0.1461072844917411
2654,0.0625782227784754
2655,-0.2998814422205222
2656,0.069691267684175
2657,-0.0906808035714253
2658,-0.0488519785051445
2659,-0.1537708813867329
2660,-0.1049538203190636
2661,0.0209863588667374
2662,0.0629194630872507
2663,0.0908011454913707
2664,0.1116305030349717
2665,0.1254267995261503
2666,0.0835480052913768
2667,-0.1115215724541692
2668,-0.0627702608453085
2669,0.0418293363078655
2670,0.069666991779291
2671,-0.1115915748360975
2672,-0.0558269364968486
2673,-0.0698324022346527
2674,0.0767566813202244
2675,0.4571026722925297
2676,-0.4804974561899225
2677,0.0353182171363869
2678,-0.1981739684337186
2679,-0.3480113636363499
2680,-0.092414871685522
2681,0.1277955271565543
2682,0.0851244945733167
2683,-0.3059627152412173
2684,-0.2710471810450992
2685,0.1495333760775127
2686,0.0640751815463501
2687,0.0569232958588189
2688,-0.1175422974176256
2689,0.1031881582692927
2690,-0.1139925904816162
2691,0.1919931735760377
2692,-0.1210308984764256
2693,-0.1283147989734864
2694,0.1388147357180944
2695,-0.0320444349497881
2696,-0.1354820308043338
2697,-0.0213964767135019
2698,0.1459957981696998
2699,0.0249199003203962
2700,-0.7361654756347018
2701,-0.4327911422079725
2702,0.2805250854163026
2703,0.3690698007739618
2704,-0.014334862385308
2705,0.0823575751065139
2706,-0.1326640372893526
2707,0.0
2708,-0.5407354001441962
2709,-0.0360620266858874
2710,-0.0800496033249928
2711,-0.1873734451836776
2712,0.2164814547553841
2713,-0.0866676296403326
2714,0.0721709006928365
2715,0.2124518382485236
2716,-0.0108038029386245
2717,-0.2020785219399546
2718,-0.0505451657159312
2719,-0.0036104993320543
2720,0.0324839384970674
2721,-0.1445817971517303
2722,-0.4283432554087436
2723,0.1667029064289264
2724,-0.0870511425462492
2725,0.1191895113229948
2726,0.0630605381165943
2727,-0.400984875131898
2728,-0.0105533471699544
2729,0.024618414574099
2730,0.0
2731,-0.3600169419737336
2732,0.1620973993938894
2733,-0.2472799208704213
2734,-0.2905122936299841
2735,-0.1454674472236892
2736,0.279507500707601
2737,-0.0637258372866978
2738,0.0848956490979869
2739,0.054303710470711
2740,-0.0755731672799269
2741,0.0
2742,-0.0961155029277233
2743,-0.0952144629563956
2744,-0.1135637731563808
2745,-0.0710277718587927
2746,0.1064282673478116
2747,0.1310894596988501
2748,0.2650176678445229
2749,0.0282605623851858
2750,0.4601991658081978
2751,0.6561518698258607
2752,-0.2217294900221745
2753,-0.1289121249015303
2754,-0.0703782220253672
2755,-0.2815868909012633
2756,-0.0575291241190738
2757,-0.0791651673263862
2758,0.2584164812289237
2759,0.3005796894009787
2760,0.4984689881079663
2761,0.1670635908008284
2762,-0.2994759171449873
2763,0.0819321744086699
2764,-0.0819993582658983
2765,0.3162982443670433
2766,0.0142136308720135
2767,0.1702731465058394
2768,0.0354609929078094
2769,-0.0780750940450093
2770,0.0638388423889937
2771,0.2688172043010921
2772,-0.155873600680195
2773,0.0778761061946999
2774,0.1343325791855187
2775,-0.6213372872978856
2776,0.6175005262788544
2777,0.4818435754189928
2778,-0.5335579893288338
2779,-0.3169237270230217
2780,-0.2329521389241934
2781,1.4539130434782632
2782,0.8689055927177374
2783,0.2545054340349461
2784,0.3564084989719056
2785,0.3279136494056495
2786,0.2317339149400241
2787,-0.0511439189880245
2788,0.0136365185967898
2789,-0.0443383356070925
2790,-0.163979229297609
2791,-0.1025921619588302
2792,-0.0068399452804509
2793,-0.0684462696782986
2794,-0.1782775644541901
2795,0.051399787547537
2796,-0.0891724114277843
2797,-0.0240137221269273
2798,-0.0858369098712446
2799,-0.341073520292155
2800,-0.4984636394674074
2801,0.0
2802,0.0307177719376196
2803,0.0920684716633642
2804,-0.0955696634582472
2805,-0.020483408439165
2806,-0.2669952762374305
2807,-0.0479452054794473
2808,-0.1905679501352984
2809,0.1765310316481708
2810,0.1026483268322765
2811,0.1161995898838112
2812,-0.0957854406130369
2813,-0.1507468822803884
2814,-0.1991074493649104
2815,-0.1788293555265282
2816,-0.0929400020653271
2817,0.0582084992665417
2818,-0.0479107868107523
2819,0.0825366256276058
2820,0.0721674284339793
2821,0.0377877018206848
2822,0.0412059611290448
2823,0.0480505216913736
2824,-0.1237113402061902
2825,0.2617620720534515
2826,0.0688373373718061
2827,0.1031494980057607
2828,-0.0602067672406222
2829,0.1151202749140823
2830,0.0686813186813147
2831,0.0446229361891996
2832,0.5453907381892318
2833,-0.0025945650689499
2834,-0.507823222618727
2835,-0.1925192519251932
2836,-0.1859888406695669
2837,-0.2312976835709459
2838,-0.1002142511576544
2839,0.0621632822213036
2840,0.1448375750051782
2841,0.0554213678324436
2842,-0.0416522998414009
2843,0.3299195821018751
2844,-0.6851211072664423
2845,0.1727115716753022
2846,0.3510945890127984
2847,-0.491179522656506
2848,-0.1524284625510973
2849,0.2281211115719508
2850,-0.2295521966379351
2851,0.1058350384533812
2852,-0.560522208031781
2853,0.1346276482675531
2854,0.0849557522123926
2855,0.0
2856,0.4440372145475017
2857,0.0598739125840932
2858,0.3019768952561584
2859,-0.1441732892608569
2860,-0.0703779294813106
2861,-0.1691928093056109
2862,0.0352360817477176
2863,-0.0916978204133423
2864,0.2953794219002655
2865,0.0281234619981663
2866,0.1754632229084784
2867,0.1191728005608243
2868,-0.0280485239464217
2869,0.1400462152510248
2870,-0.0210113461269093
2871,0.244532942080622
2872,0.118632240055838
2873,-0.0418877408545114
2874,-0.0698616738857221
2875,0.2943391060305338
2876,-0.1782897894808961
2877,-0.6696120392102711
2878,-0.100196938810773
2879,0.1483474780928747
2880,-0.4087571012886264
2881,-0.1596003053223161
2882,0.1185187238790916
2883,0.1653750345972905
2884,0.1657916551533439
2885,0.0759301442672835
2886,-0.1451679800912539
2887,-0.0345757554802454
2888,-0.0345877144438374
2889,-0.1524179021754183
2890,0.1590924811509924
2891,0.0276606043842199
2892,-0.0207497579194917
2893,0.0898348420979859
2894,-0.0380214994296822
2895,-0.0518743947987194
2896,-0.0761403751644034
2897,0.1485986798907996
2898,0.0241846323935852
2899,-0.0276472214542383
2900,-0.6380170137870168
2901,-0.2131992453878659
2902,-0.1066029060143303
2903,-0.2248930836159909
2904,0.0073730000737232
2905,-0.5113383726100472
2906,0.0740521327014176
2907,-0.2821921877320625
2908,0.2074996294649482
2909,0.4059340172706556
2910,-0.0295311923219051
2911,-0.0812767843948464
2912,0.114395365142626
2913,-0.0849460777072012
2914,0.0959338794184897
2915,0.1988510826336796
2916,0.279083431257341
2917,0.1979036868723962
2918,0.0805624725355099
2919,-0.0219764119844708
2920,-0.4710384926768134
2921,-0.399024606517396
2922,0.280008842384493
2923,0.1214351425942903
2924,-0.1289609432571933
2925,0.1034278959810983
2926,0.1180637544273882
2927,-0.0516795865633234
2928,0.4483316184036554
2929,-0.007350238882757
2930,0.0844563580949441
2931,0.0036718807373103
2932,0.0220264317180625
2933,0.2124697780057297
2934,-0.2348531470174935
2935,0.040227564690769
2936,-0.0697862337471526
2937,-0.1103103397558506
2938,0.3444485159399039
2939,-0.0439914949776393
2940,-0.249908122013947
2941,0.003674984381313
2942,-0.2099138248508481
2943,-0.0847738749032539
2944,-0.1513473606496954
2945,0.1915849974209854
2946,0.0589145003313823
2947,-0.0207716750956441
2948,0.0722802885323272
2949,-0.369385342789598
2950,0.5395518329931579
2951,-0.4640107843485021
2952,0.1063113505085266
2953,0.0955887559300367
2954,0.0
2955,-0.0921332388377005
2956,0.0566652500354246
2957,-0.2698863636363603
2958,-0.1564945226917049
2959,-0.428632661808846
2960,0.348828931444443
2961,-0.1568627450980384
2962,0.0427624545648936
2963,-0.4582229541061178
2964,-0.1110991649643415
2965,-0.053786574870904
2966,-0.2084081925979101
2967,-0.0071870058933587
2968,-0.2088584803744991
2969,-0.1803751803751803
2970,-0.0722021660649778
2971,0.4528139150434813
2972,0.1865270105459437
2973,-0.0717926627898588
2974,-0.0143605945286004
2975,-0.4070950857807519
2976,0.2718671838184652
2977,0.5013344874846665
2978,-0.1987640490043769
2979,0.2199624981970336
2980,0.3521379805964851
2981,0.2151308712800164
2982,-0.5987591978069428
2983,-0.282138464877389
2984,-0.0036172906493003
2985,-0.1630434782608654
2986,-0.0652599521427042
2987,-0.1343256489381029
2988,-0.010892455159383
2989,0.2101449275362261
2990,0.1374918590346607
2991,-0.2830188679245184
2992,0.1195955495959062
2993,-0.0725347260000684
2994,0.0362542145524293
2995,0.1773306311522905
2996,-0.1231973331400735
2997,0.1230457440648433
2998,-0.2103430768114833
2999,-0.17438058562814
3000,0.3235107954145917
3001,0.2070393374741312
3002,-0.3839650556573312
3003,0.1723107219467627
3004,-0.3422724064925996
3005,0.0352733686067099
3006,-0.2900806565728007
3007,0.0707013574660593
3008,0.0777110561639093
3009,0.0776507129747177
3010,-0.0317762948840076
3011,0.0811401961475909
3012,-0.1271635464500023
3013,-0.0070651405963115
3014,-0.0707013574660593
3015,0.1200480192076943
3016,0.0
3017,-0.0848116474662552
3018,0.0635683006074328
3019,0.0282445982205846
3020,0.0423489553924352
3021,-0.2636095040956794
3022,0.0866152867142772
3023,-0.0070711356243949
3024,0.0424088210347768
3025,-0.2137648447808779
3026,-0.4674853474741948
3027,0.0627571299072612
3028,-0.3393388140633095
3029,0.2756070332123791
3030,0.2436138372659528
3031,-0.0766230147673343
3032,-0.0139333983558661
3033,-0.2164351043775761
3034,0.2229188436085138
3035,-0.0313577924114253
3036,-0.2059912017317139
3037,0.0139635551211211
3038,0.2993178337741938
3039,0.312261466934992
3040,-0.3027666608665406
3041,-0.1045114091621708
3042,0.2363326729920435
3043,-0.0452016689846993
3044,-0.1567125195890808
3045,0.0800334052474139
3046,-0.0069599109131339
3047,-0.1114827201783699
3048,0.2155322255440466
3049,-0.3138513042265428
3050,-0.0277893566763874
3051,0.1595338836096204
3052,-0.062465297057173
3053,-0.0277700638711611
3054,-0.0381984234468718
3055,-0.3030303030303046
3056,-0.1185660482633672
3057,0.118425635667026
3058,0.0139304868705034
3059,0.0626479186969256
3060,-0.1254530248118252
3061,0.0139372822299722
3062,-0.0069691267684095
3063,0.2987770983879783
3064,-0.0347535969972773
3065,0.0277951497463637
3066,0.069439622248451
3067,-0.0277835660206932
3068,-0.1844055530426821
3069,0.0799610624391466
3070,-0.0904725450622837
3071,-0.034809245335569
3072,0.118211529100908
3073,0.0139053048738164
3074,0.0069521690767456
3075,-0.0623012462323696
3076,0.2001932233800258
3077,0.0620689655172437
3078,-0.1450376407210497
3079,0.0552219231034807
3080,-0.0898162221915126
3081,-0.3396880415944604
3082,0.1107956512706852
3083,-0.0692952671332508
3084,0.0623268698060965
3085,0.0207713079000215
3086,-0.3752866773229693
3087,-0.1391885308650488
3088,0.006958942240773
3089,0.0069584580057193
3090,-0.2791152048007855
3091,-0.1887583892617521
3092,0.1605360508131626
3093,0.1950539881574372
3094,0.0626566416039926
3095,-0.1394311210262051
3096,-0.2656228156018422
3097,-0.1820728291316462
3098,-0.3302185062882026
3099,-0.2041678400450721
3100,-0.2587184576126883
3101,-0.5058060839210714
3102,-0.2535442631146793
3103,-0.1774381649459389
3104,0.0807835287389187
3105,0.0353749566746074
3106,-0.1427753524654694
3107,-0.2259441236595759
3108,0.9203325989624164
3109,0.2763997165131016
3110,0.1450762534942234
3111,-0.0283155771068704
3112,-0.1524282169443282
3113,0.1415929203539742
3114,0.0070791448392969
3115,0.2126291845918128
3116,0.0240121473215804
3117,0.1234393736333578
3118,-0.0282226769209203
3119,0.0845964046528054
3120,-0.088198976891868
3121,-0.1059509094119764
3122,0.0600028236622956
3123,0.2605083433077551
3124,0.3088369481294292
3125,-0.0836703388648755
3126,0.4649871608022874
3127,-0.0968387766358701
3128,0.3802076124567414
3129,0.2485158083667082
3130,-0.6671299513551132
3131,-0.194958919370562
3132,-0.209321797376508
3133,-0.209760872605218
3134,0.2441235962893173
3135,-0.2587412587412619
3136,-0.0349772647779023
3137,-0.2138175190157231
3138,0.2622010907565375
3139,-0.0174831287807305
3140,0.0698836437331802
3141,-0.0419477750201015
3142,-0.0104880436302519
3143,-0.0559675388274888
3144,0.0908646117285213
3145,0.1395268650288816
3146,-0.111732233945911
3147,0.0384172109104728
3148,0.003492351749665
3149,-0.0279466219520659
3150,-0.0287769784172604
3151,0.1949429711032071
3152,0.1781106651376197
3153,0.0429861011606263
3154,0.0358089235837448
3155,0.25003571938848
3156,-0.1789164817863021
3157,-0.1576947889040204
3158,-0.1155372482041502
3159,0.2940755580996003
3160,-0.3014209846418741
3161,-0.1653367838401191
3162,0.0143750449220023
3163,-0.0935251798561118
3164,0.1867011345684266
3165,-0.0359169599884943
3166,-0.1726991437000856
3167,0.451289398280799
3168,0.0501181356053506
3169,0.1287093314265333
3170,0.0428847116003161
3171,0.0928306198229045
3172,0.0642260757867718
3173,0.3236476153217004
3174,0.0319988622626662
3175,-0.4457523900248388
3176,-0.2011317924592731
3177,-0.1228752815891722
3178,0.2398493076240904
3179,-0.2335836177474342
3180,-0.1709401709401709
3181,-0.0958182191499461
3182,0.0683947746392136
3183,-0.5640002751221004
3184,-0.0550547106186663
3185,0.0068813652628618
3186,-0.2137783601130972
3187,0.2133223231489143
3188,0.2676549310273933
3189,0.0754354683856708
3190,-0.1820617635945081
3191,0.0240401126450969
3192,0.010301844030072
3193,0.1063391877058185
3194,-0.1098901098901075
3195,-0.0687285223367658
3196,0.3223936874959686
3197,-0.302755445612581
3198,0.0412116216773145
3199,0.0960680710903632
3200,0.4471858134155622
3201,-1.1148358930381057
3202,0.3457250514702972
3203,-0.1439352680308117
3204,-0.0934506658359976
3205,-0.1716202511896394
3206,-0.3208639849741717
3207,0.1328644001563124
3208,-0.0547388176415447
3209,0.0078192196418837
3210,-0.1174260216063924
3211,-0.0234907211651406
3212,-0.4127845264771722
3213,-0.1456692913385844
3214,-0.1735289477835611
3215,0.0354819633353059
3216,0.0300323734797589
3217,0.2726986872101178
3218,-0.3946018467366428
3219,-0.0908408704925114
3220,0.106525684526162
3221,-0.0829220138203387
3222,0.3031257381308598
3223,-0.1024590163934502
3224,-0.1104623638945877
3225,0.2830693902532358
3226,0.0688073394495439
3227,0.1336132849780362
3228,0.2323278488726438
3229,-0.2749770852429068
3230,-0.0840914303187716
3231,0.3200487693362703
3232,0.2356697582484432
3233,0.3031681067151779
3234,-0.0113700966458111
3235,0.0946611132146914
3236,-0.1639943625989805
3237,-0.185272437115277
3238,0.3181577153245872
3239,0.0378615780705825
3240,-0.151676020021226
3241,0.0075832259042927
3242,-0.3195131228604153
3243,0.5259374172310882
3244,-0.1971414489896647
3245,0.291071293566205
3246,-0.1286903860711702
3247,0.0113537448435187
3248,-0.087121212121219
3249,0.6921456515197018
3250,-0.0411861614497544
3251,0.2601670546350783
3252,-0.9817477876106304
3253,0.5432166678127074
3254,0.1407628660692718
3255,-0.0927835051546329
3256,0.2126054454427009
3257,0.082231206742962
3258,0.0547907677556222
3259,-0.2058884084825907
3260,0.0720090525666013
3261,-0.20960758710742
3262,-0.1307459399944933
3263,-0.096432015429113
3264,-0.0022042089369795
3265,-0.0667218086572741
3266,-0.0689750310387796
3267,0.1067971199228312
3268,0.3399024926182823
3269,0.0617622838320089
3270,0.1267948322538653
3271,0.1778811617008113
3272,0.0512855579868825
3273,0.0034189203049645
3274,-0.1609478802821818
3275,0.5705028877306679
3276,-0.5666525003541457
3277,-0.0070836580010054
3278,-0.4054054054054006
3279,-0.6298310907529312
3280,-0.3447285262855427
3281,0.0396998319397627
3282,0.2146925033131569
3283,-0.2477558348294426
3284,-0.7379006004485352
3285,0.3891330979318443
3286,-0.2347502618368428
3287,0.306041621660554
3288,0.4373386865500324
3289,0.3052739996755162
3290,-0.2702644592560831
3291,0.0429830217064275
3292,-0.2981857373809894
3293,-0.0683060109289609
3294,-0.2053388090349256
3295,0.1331126780831791
3296,0.0934512256487843
3297,-0.0971397733405427
3298,0.1257635644987505
3299,0.2580460182065696
3300,-0.3201899553892802
3301,-0.3973127212309347
3302,0.2018599956744294
3303,-0.3617683235655886
3304,0.2561974524591273
3305,0.4561781609195337
3306,0.0430848772081015
3307,-0.0359169599884943
3308,0.0825408218194729
3309,0.1397649082568962
3310,-0.136366898729633
3311,-0.0867758740083289
3312,-0.1252921926133802
3313,-0.0251798561151054
3314,0.0215780766740999
3315,-0.0503742084052915
3316,0.050348845572893
3317,-0.1476679272465424
3318,-0.1478863078920675
3319,0.0
3320,-0.0938695934724496
3321,-0.032503882408188
3322,-0.0542025005420167
3323,0.0114173564050534
3324,0.0680242634315429
3325,-0.2587231662121562
3326,-0.3156565656565577
3327,-0.0280662363177042
3328,-0.1651614716941446
3329,0.1368613138686083
3330,-0.1969057665260205
3331,0.0843170320404753
3332,0.0526703887074806
3333,0.2486865148861574
3334,0.1573701696100677
3335,0.0803689985323985
3336,0.1395770814432191
3337,0.0279076257587528
3338,-0.0279154162886596
3339,-0.0488758553274634
3340,-0.0104744946056257
3341,0.0757081503138171
3342,-0.0443280977312424
3343,0.2159375870716093
3344,-0.0487838873789066
3345,-0.0976630624346109
3346,-0.0139538128793565
3347,0.0278998395759168
3348,0.1740704637237153
3349,-0.146433303116943
3350,0.0392100948171432
3351,-0.4008302913177312
3352,-0.4457545474153458
3353,-0.2305973913670052
3354,0.2874182654307518
3355,-0.028750089844025
3356,0.0215579189422255
3357,-0.0432063574452645
3358,-0.0322893818992371
3359,-0.053964599222922
3360,0.208658539562558
3361,-0.1226455787203504
3362,-0.1187605714902595
3363,0.4014480805763663
3364,-0.2371285883663367
3365,0.032397074637558
3366,-0.0144406925784995
3367,-0.057508446553076
3368,-0.3607243344636029
3369,-0.2078476025231056
3370,-0.279475412688386
3371,0.1397234489249139
3372,0.2419383959845505
3373,-0.2643012309920414
3374,0.4325883201153528
3375,0.0514297469656566
3376,-0.3026342939679663
3377,0.3222267928150468
3378,0.0342676992666595
3379,-0.3093633988725344
3380,-0.0103131768022378
3381,0.2708447613823438
3382,0.1369487811558399
3383,0.436323970548142
3384,-0.1502116618872039
3385,0.0614124872057341
3386,0.1838986514098772
3387,-0.0204373594931542
3388,-0.09546539379474
3389,-0.081894492595376
3390,0.0477489768076351
3391,-0.2667396210929391
3392,-0.0615932110594055
3393,-0.0068441585107048
3394,-0.0410818212940789
3395,0.3071672354948728
3396,0.0102378596048093
3397,0.194141689373314
3398,0.3664992534274413
3399,0.2774957698815544
3400,0.7687529119428443
3401,0.166673126865385
3402,0.2952611360597362
3403,-0.0286067728467652
3404,0.1389746757257619
3405,0.223403435790765
3406,0.0538959039112974
3407,-0.2160493827160503
3408,-0.1236093943139652
3409,-0.8570983325541485
3410,0.0311575011684
3411,-0.1247855248791113
3412,0.0623538581449824
3413,0.1711795829442879
3414,0.1553760099440558
3415,0.5869632375656403
3416,-0.0772916988715368
3417,0.1080914144533776
3418,0.0492345493803903
3419,0.0587690883850069
3420,0.0693641618497136
3421,0.0385208012326743
3422,0.192233756247597
3423,-0.2157663558603692
3424,0.1538816649996065
3425,-0.476596955470186
3426,-0.4250455405936342
3427,0.2884820856186144
3428,-0.3717737899477956
3429,-0.3659586681974676
3430,0.1647682498746255
3431,0.0715870856897375
3432,-0.3736437450600059
3433,-0.4090820545009695
3434,-0.8498562957034281
3435,0.2214316828807948
3436,0.1302932068442701
3437,0.2461304788080319
3438,0.0036162441688029
3439,0.1011524150139191
3440,0.3778881451090518
3441,-0.0143978115326544
3442,0.0647482014388513
3443,0.1006180825068178
3444,0.0395129135385659
3445,-0.0323392022996676
3446,-0.2011944932908834
3447,-0.0292443996254293
3448,0.2729688959126466
3449,-0.107867107723289
3450,-0.1986437427220987
3451,-0.041115603371481
3452,-0.223206620651775
3453,-0.0515357658214723
3454,0.1166781056966283
3455,0.171291538198013
3456,0.0273991369272008
3457,-0.0137014455025075
3458,-0.0274104022476475
3459,0.1641923787370737
3460,0.0341950485569767
3461,0.1843129223837874
3462,0.0238867087527702
3463,-0.2085897961975152
3464,-0.0444733331052634
3465,-0.0718931872646283
3466,0.0820961893685271
3467,0.0341950485569767
3468,0.0512662770429533
3469,0.1126587464154174
3470,-0.116207532982443
3471,-0.0205114180227
3472,0.0205072117027829
3473,-0.0273504273504219
3474,0.0751571467614195
3475,-0.3456470079930797
3476,0.2012217031979886
3477,0.1005097279057982
3478,-0.2158428663932534
3479,-0.3030959082052507
3480,-0.2822405557967769
3481,-0.0716245742538368
3482,-0.0515180059415993
3483,-0.1196996626645812
3484,0.0398839738941311
3485,0.0072511057936269
3486,0.1231170336037195
3487,-0.0579710144927626
3488,0.3034243606415168
3489,0.109690269318488
3490,-0.2546664737375227
3491,0.0361611340131708
3492,0.0433745391455232
3493,0.057799291958662
3494,0.252234073219944
3495,0.2085580726357572
3496,-0.1728982061811174
3497,0.0288080662585466
3498,-0.1298045720054855
3499,-0.0360698311931777
3500,0.3784693019344129
3501,0.5333054480811366
3502,0.0801058790749575
3503,0.0974251913709021
3504,0.0556405619696845
3505,-0.212580588952784
3506,-0.1780477586929168
3507,-0.2099076406381272
3508,-0.1611885906510546
3509,-0.0016119118886849
3510,-0.0404543223725802
3511,-0.0420845900259537
3512,-0.105322286195763
3513,-0.2816504717645242
3514,0.0738786279683305
3515,-0.0105552037154221
3516,0.0211059518784105
3517,-0.2079734921921728
3518,0.0246687341415256
3519,0.2530933633295933
3520,0.147420147420133
3521,0.003509880313098
3522,-0.0245752001123613
3523,0.2730901197395244
3524,-0.2245771633097011
3525,0.4872805446076723
3526,0.4920136908157428
3527,0.0427655024946559
3528,-0.149903633378548
3529,0.4547715483549964
3530,-0.4711929749410984
3531,-0.1716369877708508
3532,0.1784694460308395
3533,-0.1501394151712361
3534,-0.5607879790063995
3535,0.1937428243398465
3536,0.0071751452966857
3537,0.0430323459800633
3538,0.0501792114695291
3539,0.0501540445654461
3540,0.3498500642581815
3541,0.1105445209143109
3542,-0.0392408675799135
3543,-0.1357433735800512
3544,0.1569298808759532
3545,0.0784034212402092
3546,0.2275636467074336
3547,0.0781638598735061
3548,-0.0853424365265458
3549,0.0497583167472229
3550,0.0590236789111725
3551,0.3908006225142644
3552,0.3137281941667327
3553,-0.478037965913813
3554,-0.0277200277200222
3555,0.0623311863702299
3556,-0.5221386800334169
3557,0.159866546187543
3558,-0.2578397212543585
3559,-0.0069691267684095
3560,0.0243859954711698
3561,0.0452677763075407
3562,0.0626391982182651
3563,-0.1533528509689104
3564,-0.1745688150268835
3565,-0.0419140761439065
3566,0.0
3567,0.2786485545106273
3568,0.055698670194238
3569,0.1043260536931462
3570,0.1770403027042006
3571,-0.0104152201083088
3572,-0.1077398950404901
3573,-0.0800000000000063
3574,-0.1253743818346498
3575,0.71367703451214
3576,0.2867764206054177
3577,0.3281812407368222
3578,0.2077684262422199
3579,-0.1551864000282349
3580,-0.2226935312831373
3581,0.0
3582,-0.3404979782932466
3583,-0.3333769864542486
3584,-0.1151489240416081
3585,0.1991181908690094
3586,-0.0426863972680721
3587,-0.0355846558963855
3588,0.1492325184764127
3589,0.0568181818181907
3590,-0.2206562744679352
3591,0.046245242076054
3592,0.0817516172602407
3593,0.028427261744027
3594,0.2269020775721429
3595,0.0283547175161211
3596,-0.0035444653174036
3597,0.0389739229024991
3598,-0.0993048659384414
3599,0.042541123085651
3600,-0.2339927674962862
3601,-0.1206872071560325
3602,-0.0994883456509485
3603,0.1277501774308068
3604,0.1063452676355942
3605,-0.0212735782158567
3606,-0.0035457220863198
3607,0.0453646538464416
3608,-0.0560283687943317
3609,0.2758328028856258
3610,-0.1558404760218169
3611,0.0070831562544406
3612,0.0778540590275215
3613,-0.1772546795235394
3614,-0.2630269424895177
3615,0.1277955271565543
3616,0.1063829787234083
3617,-0.206097647644085
3618,0.2728657996385349
3619,-0.0709245008688211
3620,-0.0035463508050184
3621,-0.0425743276804103
3622,-0.1492325184764127
3623,-0.378058349382981
3624,-0.1357142857142841
3625,-0.1117545463781313
3626,-0.2784663972560849
3627,0.3013271939328231
3628,-0.3942895989123131
3629,0.0882972220335498
3630,0.2472983502151218
3631,-0.118708452041793
3632,0.1895734597156406
3633,-0.2987912535651214
3634,-0.0203762820077437
3635,-0.4194659482317502
3636,-0.2769988372888319
3637,-0.1301191617586616
3638,0.0068479079641107
3639,0.1709051134809953
3640,0.0614880098380839
3641,0.0068315343626116
3642,-0.1162711168866613
3643,-0.1987390350877333
3644,-0.2128974658333725
3645,0.1440131669181042
3646,-0.0961010433827473
3647,0.198670959786252
3648,0.0684603272403603
3649,-0.0822199383350493
3650,-0.9005450667509286
3651,0.448254167977346
3652,-0.6012658227848029
3653,0.1698061051218174
3654,0.3384627494195024
3655,-0.2011199621421212
3656,0.2478266000550707
3657,-0.1339268129357558
3658,-0.4749277714014395
3659,0.0909450375642618
3660,-0.1822215179844747
3661,0.0870735375603573
3662,-0.0554411531759806
3663,0.1778867059335054
3664,-0.0237238543355352
3665,0.3192495664512069
3666,-0.0236537096901373
3667,-0.0157716268433057
3668,0.0315333070555711
3669,0.031523366695568
3670,-0.0315333070555823
3671,0.1692047377326592
3672,-0.0118063754427395
3673,0.1885458402074075
3674,-0.4656669297553302
3675,0.1919177288528496
3676,0.7618226246945335
3677,0.0287397614599945
3678,0.279429676864646
3679,0.0787514318442251
3680,0.3637919965760688
3681,0.0071326676176825
3682,0.327029717048207
3683,-0.0640250409048896
3684,0.2412887658789322
3685,-0.1279044979748503
3686,0.2056445894199549
3687,-0.0141843971631278
3688,-0.2737972478042818
3689,-0.0925365697405384
3690,0.1244134793118036
3691,0.141984949595355
3692,-0.049719440301173
3693,-0.0639658848614096
3694,0.2056883466912692
3695,-0.1349431818181801
3696,0.0354987575434738
3697,0.0212947189097112
3698,0.1346849082016004
3699,0.2827454584010784
3700,-0.0824254587155824
3701,-0.1831041539511176
3702,-0.3061077499279623
3703,-0.3251680034684711
3704,-0.3007791266533735
3705,-0.4550418638514743
3706,-0.2042751878602182
3707,-0.5723090468853189
3708,-0.0293577981651317
3709,0.1246151590675762
3710,-0.0403329300040174
3711,-0.2389003234342965
3712,0.3369963369963428
3713,0.4231105923548384
3714,0.0145878920495855
3715,0.0291672743182091
3716,-0.1021897810218878
3717,-0.0730460189919607
3718,-0.2196193265007404
3719,0.0804622924438692
3720,-0.0805270863836117
3721,-0.1649862511457337
3722,0.208546758378455
3723,-0.043923865300148
3724,0.3283473184969113
3725,0.5742804402816732
3726,-0.047879616963079
3727,0.0068394774639349
3728,-0.0136808263219168
3729,-0.109566527425869
3730,-0.0411043365075031
3731,0.0411558986811661
3732,-6.84790796434429e-05
3733,-0.0685260056191285
3734,-0.0034264176803121
3735,0.4332696506550156
3736,0.1770875902465542
3737,0.0068105972893954
3738,-0.0954393619197046
3739,0.2245271224819026
3740,0.3253559322033806
3741,0.0609797411748786
3742,0.2096010818120366
3743,-0.1218521527213693
3744,0.1689531661823342
3745,0.1349800904366529
3746,0.0741839762611367
